,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
22648,22648,rule stitch rule childhood,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,"The only rule I've actually developed for the SJT is snitches get stitches, and that rule was already imbedded through a childhood growing up with 3 boys who were prepared to show me what snitches get https://t.co/UJm9RWchqB"
22707,22707,year school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,As if I'm in my final year of medical school now https://t.co/lYqRglFYkJ
22760,22760,paediatrics health year baby,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@marinadpol Paediatrics and child health!! I had an amazing year, plus babies!!!!"
22989,22989,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@ross_moy Commiserations. I hope it’s only a light dose and doesn’t leave you with any lingering symptoms.
23054,23054,wish recovery,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,@ScoutABrown Best wishes to your mum for a speedy recovery.
23085,23085,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,0.8958882206340599,True,@frallenby @NatashaMDay Commiserations. I hope it’s only a light dose and doesn’t leave any lingering symptoms.
23103,23103,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@DrLindaDykes Commiserations. I hope it’s only a light dose and doesn’t leave you with any lingering symptoms.
23134,23134,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@ParameDocUK @clifford0584 Commiserations. I hope it’s only a light dose and doesn’t leave you with any lingering symptoms.
23141,23141,rule minh rule,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,"@ketaminh @drbillgriggs @lotusgav @Obidoc @AirwayMxAcademy @jducanto @airwayGladiator @EM_RESUS @LeifRognas @ATACCFaculty @SydneyHEMS @rollcagemedic Rule one, Minh, rule one."
23158,23158,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@MarcDavenant Commiserations. I hope it’s only a light dose and doesn’t leave you with any lingering symptoms.
23190,23190,surgeon mind,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@YesMissMurphy I always thought I’d be an orthopaedic surgeon. I changed my mind when I worked with them.
23206,23206,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@coollyndz Commiserations. I hope it’s only a light dose and doesn’t leave you with any lingering symptoms.
23382,23382,tube train today door,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Not what I was expecting to see coming off a tube train today. Not sure how they fitted through the doors. https://t.co/3bYKwAJEur
23495,23495,storage singapore forever,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@drphiliplee1 Cold Storage bags from Singapore go on forever.
23522,23522,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@zackferguson Commiserations. I hope it’s only a light dose and doesn’t leave you with any lingering symptoms.
23540,23540,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@laurevans311 Commiserations. I hope it’s only a light dose and doesn’t leave you with any lingering symptoms.
23555,23555,wish recovery,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,@DrBenLovell Best wishes for a speedy recovery.
23561,23561,legend defence anaesthesia evening paul wood prof mahoney paul colleague role height iraq pete defence professor anaesthetic,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,Out with these two legends of defence anaesthesia this evening. So lovely to catch up with Dr Paul Wood and Prof Pete Mahoney. Paul was a civilian colleague at the Role 4 at the height of Iraq and Afghanistan @DMS_RCDM and Pete was the Defence Professor of Anaesthetics. https://t.co/iOSWhJJknF
23571,23571,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@Dot_E_Fresh Even more commiserations. I hope it’s only a light dose and doesn’t leave you with any lingering symptoms.
23580,23580,commiseration dose lingering symptom,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@DoctorAMc Commiserations. I hope it’s only a light dose and doesn’t leave you with any lingering symptoms.
23696,23696,dose lingering problem,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,0.8385609110145259,True,@clare_eliza What took you so long? I hope it’s only a light dose and doesn’t leave you with any lingering problems.
23759,23759,wish recovery,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,@mrsjuliaspencer @LeedsHospitals Best wishes for a speedy recovery.
23773,23773,start daughter,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,#skywatch from the start and end of a lovely day of touristing with @paradise_lost11 and her daughter. https://t.co/ZlipQUNGas
23813,23813,ortho cadre hand,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@MilOrthoTrauma @INM_RoyalNavy @RoyalMarines Great to see the ortho cadre will soon have spare hands.
23816,23816,piece work,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,This is probably the most poignant yet most powerful piece of work that I’ve seen from @Coldwar_Steve. https://t.co/BAVX14Cwig
23826,23826,home tory,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,1.0,True,"@TelePolitics No, they weren’t. Perhaps in the homes of Tory MPs."
23845,23845,congratulation wish life,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@CharSquires How lovely. Congratulations and best wishes for a long and happy life together.
23959,23959,dose lingering problem,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@HumanTourniquet Noooo, hope it’s only a light dose and you don’t get any lingering problems."
24012,24012,shadow rota,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@thomasdolphin @RoshanaMN Shadow rota - whatever you wish to call it.
24160,24160,tweet time accuracy,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@DGlaucomflecken If I could like a tweet a thousand times, it would be this one for the accuracy"
24259,24259,nothing hashtag,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@Chescamarina Nothing wrong with it at all. See the hashtag #medbikini and how it started
24262,24262,girl summer,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Hot girl summer https://t.co/V5qyFBUOCp
24306,24306,onus child protection marriage family community consequence child,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,"""Unacceptably, the onus is on the child to secure their own protection under forced marriage law by speaking out against their own family and community, which can have dangerous consequences and understandably many children are too terrified to do” https://t.co/JHPdW1P0NY"
24632,24632,auties course,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@autistctan @Autism1o1 I would add @ekverstania @lilririah @A_Silent_Child @autistictic @MizTeeFranklin @AutSciPerson @KieranRose7 @AshleighWildest @mykola @EbThen @AutisticHelpsU to name a few more. (There are many more great auties under #ActuallyAutistic of course.)
24783,24783,friend minute,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@AutisticCallum_ Actually, what I've found is that most of my friends who say and do this to me really are sincere, but are ADHD and so forget they said it, and me, the minute we go our separate ways. It's not personal, though I used to take it so before I realized this."
24847,24847,join medium platform mewe please question thank,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"Join us on emerging social media platform MeWe here now too: https://t.co/v7wbfNOba6 (Please thoroughly answer all the screening questions in full, thank you!) #Hypermobility #HSD #EhlersDanlos #hEDS #EDS #zebras #patients #support #NEISvoid"
24899,24899,join medium platform mewe please question thank,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"Join us on emerging social media platform MeWe here now too: https://t.co/v7wbfNOba6 (Please thoroughly answer all the screening questions in full, thank you!) #Hypermobility #HSD #EhlersDanlos #hEDS #EDS #zebras #patients #support #NEISvoid"
24963,24963,sorry description,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@PardonMyPain @MauiMescudi Sorry it's so, but I love your colorful descriptions! 😂👊"
25007,25007,congrats moment summer answer pain life harry,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@WildBunnyArts Congrats! It was a bittersweet moment for me too in summer of 2021 at 54 to finally get diagnosed with both. Like, finally, some answers, but, oh the pain of my prior life not knowing! Harry puppy says hi... https://t.co/Dc8NJidREb"
25024,25024,stove year,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@CptSean24 I've just switched from stove top to electric last year. Very happy.
25285,25285,foundation deanery postconference,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@doc_bipolar Fully funded by my Foundation Deanery but paid upfront and will reclaim post-conference.
25320,25320,answer guess,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@Dr_DeanS @em_j_b @pepemac27 also did this but a lot of answers for TAS felt like educated guesses at best
25368,25368,thanks thing,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@LoveDaisyPetals Thanks! Oh well done for doing the scary thing!
25384,25384,thanks helpful,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Complicateditis Thanks Sarah - v helpful 💛
25460,25460,maaan rotation,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@superfuzzbuzz Maaan can imagine. Are you north/central rotations?
25463,25463,thanks life,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,"@dandandexter @pepemac27 Thanks - yeah my personal life is +++ important to me, so I think that sounds reasonable"
25492,25492,thank time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.6899333608013869,True,"@ZuFutureSurgeon Thank you! ❤️ yeah when I had it back in Dec 2020, I had to isolate from the first day of AL too. Still, at least it’s (hopefully) 5 days rather than 10/14 this time!"
25506,25506,thanks year,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@veggieequallife Thanks Tanya - considering ACF when I apply next year so might be in touch then 👀
25518,25518,paeds thing paeds,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@DrMattPav @DrLou83 soz Matt, the Paeds thing has been longstanding 🥺 maybe Paeds resp indeed!"
25539,25539,thanks year,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@K_Nichols_87 It was amazing thanks. Hope you did too?! ❤️ happy new year lovely
25548,25548,vein funding course deanery,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@EISSEM Wtf?! Ours is £999 for each vein of funding. And isn’t ALS a mandatory course? (We got it automatically funded in either F1/F2 due to this) You’re completely right - it shouldn’t be this different between deaneries!
25554,25554,arcp person,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@LarcombePeter Didn’t know F2 ARCP was in person! 👀
25598,25598,thanks hope work today,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@K_Nichols_87 Ah thanks mate! Hope work is ok today!
25619,25619,foundation training year,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,foundation training *last year
25652,25652,thanks hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@zoyysauce Thanks so much, this is very helpful. Was wondering if I should be starting to look at fellow jobs now, so it’s relieving that I’m still a bit early! hope you’ve enjoyed your F4!"
25688,25688,everything football fanbase,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,am really enjoying that we’re in the euros final but *this* is everything I hate about the English football fanbase https://t.co/wleyvNzqiW
25757,25757,thanks helpful,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@_Chanster_ Ah thanks Jack - super helpful! Would be great
25793,25793,respiratorygen rotation rotation luck,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,Last day of respiratory/gen med rotation ✔️ can’t believe we’re moving to the last rotation of F1 already... (good luck guys!)
25936,25936,time phrase moment,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,"@charlie_girl It’s a really difficult time isn’t it (the phrase of the moment right now!) thank you, stay safe"
26023,26023,year student society paediatrics conference,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"This year, @PaediatricsKCL have done an especially amazing job at keeping students engaged with the society and paediatrics! Don't miss their 2021 conference - it's going to be brilliant! https://t.co/e2CAPovbbB"
26075,26075,foundation programme,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,"@danielyusef @TheAlexBrighton I wish I could... but yknow, well-rounded foundation programme and all that 😶"
26080,26080,sadder liverpool april memory rcpch,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@HLB27 @kunbab @KingsCollegeNHS Aaah sad to have missed this! Sadder to not have been in Liverpool in April though because I have such great memories of RCPCH 2019, but we move..."
26115,26115,baby thanks hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@PatrickRob95 I know, has been soooo reassuring after a day where I was like WILL I EVER SUCCESSFULLY CANNULATE A BABY? Thanks Paddy, hope F2 is going well!"
26127,26127,cannula baby child paeds,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,how do I get better at taking bloods/doing cannulas on babies children?! asking for a Paeds F1 #sendhelp
26156,26156,people fsfs question help everyone supportive,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@vxtsala I mean, I didn’t say I did well, I merely survived 😶 (I think people expect F1s/F2s to ask lots of questions and ask for help, and everyone has been super supportive, so that’s made it a LOT easier)"
26183,26183,student membership detail,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@DrNickTwit @RCPCHtweets ah I have student membership - I'll just edit my details on there!
26208,26208,thanks people hand,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@DrHoenderkamp ah thanks, I've seen a few people with those - am going to try my best to get my hands on one, they look so useful!"
26284,26284,tweet show thank,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@clarkesince91 Oh, it wasn’t THAT bad - it was 4 days, 1 day off, then 5 days! So 9 in 10 (got it wrong in my tweet, shows that I’m tired haha)! Thank you!! 🥳"
26314,26314,trac error case finger,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@veggieequallife Yeah sounds more like a Trac error in that case - fingers crossed 🤞🏽🤞🏽🤞🏽
26324,26324,food snack,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@emma_shircliff I love the food and snacks focus 🥳 can get behind this
26334,26334,thanks life,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@katiehodgie ahhh thanks friend - super useful. I miss the batcave life ❤️
26363,26363,thanks hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@JennaGilmour1 Thanks Jenna - hope all is well with you!
26392,26392,thanks helpful,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@dr_emmacoombe Thanks Emma - v helpful!
26494,26494,football enthusiast,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@danjordan @Diazzzz Between this and the LC FA cup final I’m now a fully invested football enthusiast
26534,26534,thanks life,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@TheCullObsidian Thanks! She’s certainly changed our lives for the better already
26536,26536,laugh thanks moon restriction sorry everyone sight,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@DrDjemal @HumanTourniquet I’m sure she’ll laugh at that😂 Thanks, we’re over the moon with her. glad we’re doing this as the vaccine’s rolling out and restrictions are falling back, I really feel sorry for everyone who had to do this with lockdown and no end in sight"
26654,26654,snacking living room,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@HannahPopsy Nala’s a little confused as to why I’m snacking in the living room. https://t.co/8czxoe1MLE
26681,26681,programme finger position,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@Andyging That’s awful. I’ve just gone from an out of programme job back to training, fingers crossed I’m not put in the same position. How could they justify that?!"
26715,26715,guess paed,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@Lucie_911 @effectsite Guess who’s back to being “the paed” again 😂
26958,26958,home town,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@punkrock_doc My home town!!
26992,26992,bloody hell,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@archaeologyBoy Bloody hell, I need to get better"
27292,27292,blog tomorrow please link,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"My blog is due out tomorrow, please have a read. The link is https://t.co/ykEoFepsQ6. Together we are stronger"
27376,27376,heart psychiatry harm nothing change child fodder government nothing,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,"@BBCWomansHour @PaulaMc007 Heart rending, psychiatry causes so much harm, but nothing changes, our children are cannon fodder, and our government does nothing. Xx"
27392,27392,thankyou angela,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@angelamays27 Thankyou Angela
27415,27415,thankyou jane,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Jane_Harris77 Thankyou Jane
27427,27427,blog system,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@PaolaWa67738825 Read my blog, then you will understand. BTW have you been in the system?"
27457,27457,look blog today link,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Take a look at my blog which will be published later today. The link is https://t.co/ykEoFepsQ6
27644,27644,thread rise case acute liver failure child thing diligence review wise,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,Here is a fantastic thread on the alarming rise in cases of acute liver failure in healthy children. Absolutely the best thing I've seen so far. @farid__jalali has really done his due diligence lit review wise. https://t.co/ZmL4HBqExj
27952,27952,need support need,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@cinarervanur @DrSarahHal @lsrampersad You can think of and we will address them as able. You’re right, more needs to be done and more info and support needs to be spread."
28059,28059,paeds hence,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@OvernightOnline I really love my job though, like I truly love paeds, I'm sure many that do medicine feel the same about their job, hence we stay, despite it all 💙💙💙"
28095,28095,aaaa person,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@iowmillie @Medic_Russell Aaaa 😍😻so nice to finally “meet”-ish you in person!!
28220,28220,parent hate covid,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,"Day 5, whilst my parents are on their way to visit us😭I hate COVID. Hopefully I’ll be negative soon so we can go out, explore, but also so that I can hug them 😭😭😭😭😭 https://t.co/x6Z6wSgQLS"
28273,28273,dream transcends time distance space orientation driving,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@coffee_anytime That our dreams are worth fighting fir, and that true love transcends time and distance💙 oh and space orientation when driving is for the weak 😆🤣"
28414,28414,hint time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,Literally why I never got the hint for a very long time 😂🥺 https://t.co/SQeNx75d1n
28743,28743,peer support stab hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Formerlytigger @queenofdialysis Peer support is so so important - we have had a stab at this @uhbtrust and hope to launch again soon - you can read about this here https://t.co/osngeKtqHA
29219,29219,thanks info,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Creativemeddose @Wilkinsonjonny @drmaypole @physicianswkly @oreoimc @mloxton @uniqorndoc @polska_md HNY to you too - thanks for all@the handy info https://t.co/6mqQEnN4yJ
29235,29235,technique catheter insertion laparoscopic techniquelc catheter survival dysfunction incidence rcts,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,SR of techniques for #peritonealdialysis catheter insertion 🔽 Laparoscopic technique-LC ▶️ best 1-year catheter survival Percutaneous and LC both efficacious in lowering mechanical dysfunction Open surgical ▶️lowest incidence for bleeding 🔽 RCTs needed https://t.co/8FtfVSXtMP
29251,29251,twitter year,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"It's my #Twitterversary! I have been on Twitter for 9 years, since 14 Nov 2012 (via @twi_age)."
29361,29361,baby family recover wish,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,"@divyaa24 Oh Divya 😞 - praying you, baby and the family recover seen - sending all my good wishes and more"
29545,29545,sepsis cause amount,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Sepsis was the commonest cause of AKI 5% were COVID-19 related A fair amount had a bx https://t.co/k9raqZS5hG
29570,29570,term consequence sepsis,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Don’t forget the long term consequences for sepsis related #AKI Many will develop CKD #ISNAKI21 https://t.co/q98ZlCFEtV
29576,29576,sepsis dependant community environment mortality rate patient care,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Sepsis and #aki In india dependant on community environment and has a high mortality rate Many patients cannot afford care :( #ISNAKI21 https://t.co/J0XBGxKGvV
29715,29715,surgeon dapt catheter hand dapt someone insertion catheter,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@NephroPeeps @askrenal @wasse_m Our surgeons would create a simple #AVF under LA on DAPT - blind PD catheter on the other hand on DAPT is a no-no unless I can convince someone to give them a GA for laparoscopic insertion of PD catheter
29784,29784,twitter year,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"It's my #Twitterversary! I have been on Twitter for 8 years, since 14 Nov 2012 (via @twi_age)."
29983,29983,catheter placement advantage clinician chance adhensiolysis omentopexy evidence lead catheter survival,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,Advanced catheter placement has many advantages and gives clinicians the chance to perform adhensiolysis and an omentopexy if needed – and there is evidence that ACP leads to higher catheter survival https://t.co/vCRxx8Q4C9
30008,30008,shree parent,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@kdjhaveri Shree 420 - my parents favourite 💕 https://t.co/LSXMXcxV5U
