id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.4463764481981276e+18,2021-10-08 07:26:32+00:00,['1446376448198127634'],"My latest newsletter is in your inboxes (actually went out yesterday afternoon) It’s all about women’s safety, victim blaming and how being single and/or living alone can often make you feel more vulnerable. Don’t forget to check your spam folders! @TheSingleSupp https://t.co/1EEcPkuYgh",my latest newsletter is in your inboxes actually went out yesterday afternoon it’s all about women’s safety victim blaming and how being single andor living alone can often make you feel more vulnerable don’t forget to check your spam folders  ,newsletter inboxes yesterday afternoon safety victim blaming andor forget spam folder
1.4463745881920758e+18,2021-10-08 07:19:08+00:00,['1446374588192075804'],@ambersunner Sorry to ask what is probably obvious but have you deleted the app and re-downloaded it? It was really buggy for me recently on Stories and I did that and it fixed it. Your account will still be waiting for you when you download it again. You won’t lose anything, sorry to ask what is probably obvious but have you deleted the app and redownloaded it it was really buggy for me recently on stories and i did that and it fixed it your account will still be waiting for you when you download it again you won’t lose anything,sorry story account anything
1.446244352007807e+18,2021-10-07 22:41:38+00:00,['1446244352007806992'],@Lornamedia Yeah nobody came off well! 😬, yeah nobody came off well ,yeah nobody
1.4462175860610703e+18,2021-10-07 20:55:16+00:00,['1446217586061070341'],This is 100% me. Highly confused that people didn’t have the same experience as me reading it 🙃 https://t.co/b2z4gKFV1P,this is me highly confused that people didn’t have the same experience as me reading it  ,people experience
1.4462135379662643e+18,2021-10-07 20:39:11+00:00,['1446213537966264326'],@graceholliday Just sent you an Insta DM but the interview happened over the course of a day by the sounds of it - and in a few different places., just sent you an insta dm but the interview happened over the course of a day by the sounds of it  and in a few different places,interview course sound place
1.4461778186736517e+18,2021-10-07 18:17:15+00:00,['1446177818673651713'],Happy publication day to the amazing and beautiful @ladyhaja 👑❤️ from me and my sunflowers https://t.co/l1ETMEKf0P,happy publication day to the amazing and beautiful   from me and my sunflowers ,publication amazing sunflower
1.445874865756586e+18,2021-10-06 22:13:25+00:00,['1445874865756585986'],@katybeale @hannahfearn Me too Katy. I’m endlessly fascinated by people and their weirdness. Still thinking about it hours later!,  me too katy i’m endlessly fascinated by people and their weirdness still thinking about it hours later,people weirdness hour
1.4458159922196808e+18,2021-10-06 18:19:29+00:00,['1445815992219680772'],@MrThorntonTeach Antibiotics. It’s the only thing that helps if it’s not going away. But also steam baths until the drugs kick in. A hot flannel sometimes helps. It’s awful. I get it a lot. Solidarity!, antibiotics it’s the only thing that helps if it’s not going away but also steam baths until the drugs kick in a hot flannel sometimes helps it’s awful i get it a lot solidarity,antibiotic thing bath drug flannel awful solidarity
1.445813539277443e+18,2021-10-06 18:09:44+00:00,['1445813539277443082'],@theadegallier Ah really? I think the issues it raises about things like the need for validation and the things we say behind people’s backs in group chats are pretty universal topics. It wasn’t the publication stuff that was gripping but the human interest / psychology side of it for me., ah really i think the issues it raises about things like the need for validation and the things we say behind people’s backs in group chats are pretty universal topics it wasn’t the publication stuff that was gripping but the human interest  psychology side of it for me,issue thing need validation thing back group chat topic publication stuff interest side
1.4458060051667476e+18,2021-10-06 17:39:48+00:00,['1445806005166747648'],Interesting thread on *that* article 👇🏻 https://t.co/wF0Ist6Zm2,interesting thread on that article  ,thread article
1.4457551891855073e+18,2021-10-06 14:17:52+00:00,['1445755189185507333'],@meehikabarua Oooh so interesting. Thanks for writing!, oooh so interesting thanks for writing,oooh thanks
1.4457547199645983e+18,2021-10-06 14:16:00+00:00,['1445754719964598283'],"@lucysiegle Lucy, so sorry to read this. Solidarity! Xxx", lucy so sorry to read this solidarity xxx,lucy solidarity
1.4457518033127014e+18,2021-10-06 14:04:25+00:00,['1445751803312701441'],@graceholliday Oh yes definitely. That’s why it’s so interesting! A real study of human fallibility!, oh yes definitely that’s why it’s so interesting a real study of human fallibility,study fallibility
1.4457321906718106e+18,2021-10-06 12:46:29+00:00,['1445732190671810560'],@ColletteWalsh Did you see Dorland actually pitched it to the NYT herself? Like she wanted this article written and out in the world! 😱, did you see dorland actually pitched it to the nyt herself like she wanted this article written and out in the world ,article world
1.4457319784861125e+18,2021-10-06 12:45:38+00:00,['1445731978486112256'],@EmilyAlgar Yeah nobody comes off well at all. But it is a really interesting lesson in human fallibility. It's fascinating., yeah nobody comes off well at all but it is a really interesting lesson in human fallibility it's fascinating,yeah nobody lesson fallibility fascinating
1.4457238065181532e+18,2021-10-06 12:13:10+00:00,['1445723806518153225'],"@graceholliday I know! Such an arsehole but Larson could also have handled it a lot better. I thought this would have been preferable to all the denial, which ultimately meant Dorland refused to let it go. It would've been awkward but may have have shut it down faster: https://t.co/53k4wRLkY7", i know such an arsehole but larson could also have handled it a lot better i thought this would have been preferable to all the denial which ultimately meant dorland refused to let it go it would've been awkward but may have have shut it down faster ,arsehole larson denial dorland
1.4457146507803894e+18,2021-10-06 11:36:47+00:00,['1445714650780389379'],@AnnaSulan I cannot get over that! The total lack of self-awareness and self-reflection. I mean actually I have met and worked with people exactly like this so shouldn't be surprised. But still!, i cannot get over that the total lack of selfawareness and selfreflection i mean actually i have met and worked with people exactly like this so shouldn't be surprised but still,lack selfawareness selfreflection people
1.4457144357551557e+18,2021-10-06 11:35:56+00:00,['1445714435755155456'],"""Dawn pitched this article to the NYT herself"" - https://t.co/A2KYETG1cq.god! https://t.co/Ypt2NtdEdP",dawn pitched this article to the nyt herself   ,dawn article
1.4457126065981071e+18,2021-10-06 11:28:40+00:00,['1445712606598107160'],@AnnaSulan And then actually making a list of the people who hadn't engaged and emailing to check they had seen it! 🤯, and then actually making a list of the people who hadn't engaged and emailing to check they had seen it ,list people
1.445711550027686e+18,2021-10-06 11:24:28+00:00,['1445711550027685891'],My mind is reeling at the Bad Art Friend story. So many thoughts! Who has read it? https://t.co/di5hOGeLH0,my mind is reeling at the bad art friend story so many thoughts who has read it ,mind friend story thought
1.4456856478894203e+18,2021-10-06 09:41:32+00:00,['1445685647889420292'],@BenFurner @AMinorMuddle Timpson’s would do this. There is one underneath the market on Claremont Street.,  timpson’s would do this there is one underneath the market on claremont street,underneath market street
1.4455061628587295e+18,2021-10-05 21:48:20+00:00,['1445506162858729477'],@chandnisembhi Haha yes I remember that freak out well. But I’ve since realised nobody knows what the hell they are doing at any age. (Please enjoy my fave article which is applicable to everything: https://t.co/laVkw4Ubfn), haha yes i remember that freak out well but i’ve since realised nobody knows what the hell they are doing at any age please enjoy my fave article which is applicable to everything ,freak nobody hell please fave article everything
1.4454791741776568e+18,2021-10-05 20:01:05+00:00,['1445479174177656835'],@carolineabbott I haven’t read that but have read a lot (&amp; written articles) about the decline of local journalism. Will check it out. I just wasn’t sure whether I was assuming it’s worse because I’m at the receiving end of it or whether I just didn’t know because I wasn’t a journalist in my 20s, i haven’t read that but have read a lot amp written articles about the decline of local journalism will check it out i just wasn’t sure whether i was assuming it’s worse because i’m at the receiving end of it or whether i just didn’t know because i wasn’t a journalist in my,decline journalism worse journalist
1.4454785423854346e+18,2021-10-05 19:58:34+00:00,['1445478542385434631'],"@EnglishFolkfan It’s that but also the collapse of traditional advertising incomes. Local newspapers used to have much more money to hire and nurture journalists. Now they don’t have any money, have had huge cuts to staff numbers and have to use syndicated stuff from the regions to fill space.", it’s that but also the collapse of traditional advertising incomes local newspapers used to have much more money to hire and nurture journalists now they don’t have any money have had huge cuts to staff numbers and have to use syndicated stuff from the regions to fill space,collapse advertising income newspaper money journalist money staff number stuff region space
1.4454632634376806e+18,2021-10-05 18:57:52+00:00,['1445463263437680645'],Question for the older people who follow me: has the public always hated journalists as much as they seem to right now or has it got worse?,question for the older people who follow me has the public always hated journalists as much as they seem to right now or has it got worse,question people journalist
1.4454162244821115e+18,2021-10-05 15:50:57+00:00,['1445416224482111490'],@helloiammariam @hannahfearn Aww at least you have a reason to go visit!! Where is she?,  aww at least you have a reason to go visit where is she,reason visit
1.4454158176094167e+18,2021-10-05 15:49:20+00:00,['1445415817609416706'],@hannahfearn @helloiammariam I was near Busan in the south! Would love to go back and visit. Where did you go when you visited?,  i was near busan in the south would love to go back and visit where did you go when you visited,busan south visit
1.4453781448196874e+18,2021-10-05 13:19:38+00:00,['1445378144819687428'],@helloiammariam Hehe yeah I taught English there for a year. Kimchi = life!! When I’m next in London we should meet and go for Korean food, hehe yeah i taught english there for a year kimchi  life when i’m next in london we should meet and go for korean food,hehe yeah year kimchi life london food
1.445355954036433e+18,2021-10-05 11:51:27+00:00,['1445355954036432897'],@helloiammariam I do this. But can’t remember if it is because I lived in Korea or if I did it before. My mum eats raw ginger when she has a cold., i do this but can’t remember if it is because i lived in korea or if i did it before my mum eats raw ginger when she has a cold,korea eats ginger cold
1.4451674786409882e+18,2021-10-04 23:22:31+00:00,['1445167478640988160'],I’m so proud of this awesome woman 🙌 And her story the perfect lesson in not giving up - and working really hard - on your dreams! 🥺 https://t.co/uZGW25Nf3a,i’m so proud of this awesome woman  and her story the perfect lesson in not giving up  and working really hard  on your dreams  ,woman story lesson dream
1.4450961791806382e+18,2021-10-04 18:39:12+00:00,['1445096179180638210'],@manueky Thanks Manu! I came home to some lovely birthday cards that the postman had delivered 🥰, thanks manu i came home to some lovely birthday cards that the postman had delivered ,thanks home card postman
1.4450874839439155e+18,2021-10-04 18:04:39+00:00,['1445087483943915525'],@charlie_crispy Thanks Charlotte, thanks charlotte,thanks charlotte
1.4450687136365445e+18,2021-10-04 16:50:04+00:00,['1445068713636544525'],@AlexPeakeTom Thanks Alex! Hope you’re well, thanks alex hope you’re well,thanks hope
1.4450583270341468e+18,2021-10-04 16:08:47+00:00,['1445058327034146828'],I’ve had most of the day off my phone while having a day at a spa for my birthday and turn my phone off airplane mode to read my birthday messages and nothing is working! Apart from bloody Twitter 🙄,i’ve had most of the day off my phone while having a day at a spa for my birthday and turn my phone off airplane mode to read my birthday messages and nothing is working apart from bloody twitter ,phone birthday phone airplane mode message nothing twitter
1.445057746697601e+18,2021-10-04 16:06:29+00:00,['1445057746697601034'],It’s my birthday today. This is not OK! https://t.co/GKkuImQAcF,it’s my birthday today this is not ok ,birthday today
1.4447754083528622e+18,2021-10-03 21:24:34+00:00,['1444775408352862226'],"@Queen_Jezebel_ @LittleMix @legendperrie I hate to break it to you, Mary Whitehouse, but teenagers have sex. And 18/19 year olds tend to have quite a lot. Also, Little Mix formed ten years ago. I’d wager most of their fans are actually in the twenties (and they also have a lot of older fans too!)",   i hate to break it to you mary whitehouse but teenagers have sex and year olds tend to have quite a lot also little mix formed ten years ago i’d wager most of their fans are actually in the twenties and they also have a lot of older fans too,whitehouse teenager year year twenty
1.444246647802839e+18,2021-10-02 10:23:28+00:00,['1444246647802839043'],@elizabethmoya Awww! Congrats 🥰 What a gorgeous picture, awww congrats  what a gorgeous picture,awww congrats picture
1.443983976516014e+18,2021-10-01 16:59:42+00:00,['1443983976516014081'],@Laurenrbrown95 @MetroUK @amyhart1707 @bbcquestiontime @JamesBesanvalle Oh good!! I didn’t catch it but was hoping she would smash it. Will give this a read,     oh good i didn’t catch it but was hoping she would smash it will give this a read,catch read
1.4439500873868452e+18,2021-10-01 14:45:02+00:00,['1443950087386845196'],@james_waddell Lifestyle journalists get so much stuff., lifestyle journalists get so much stuff,lifestyle journalist stuff
1.4439485290393846e+18,2021-10-01 14:38:51+00:00,['1443948529039384578'],@amyrwalker Congrats Amy! That’s great news. I love the i paper! Xx, congrats amy that’s great news i love the i paper xx,congrats news paper
1.443935171263312e+18,2021-10-01 13:45:46+00:00,['1443935171263311873'],@CateSevilla Arghhhh I’ve had this attitude a lot too! Like I think I’m some big shot when I really really don’t think that., arghhhh i’ve had this attitude a lot too like i think i’m some big shot when i really really don’t think that,arghhhh attitude shot
1.4439172187655455e+18,2021-10-01 12:34:26+00:00,['1443917218765545480'],"I mean this does say a lot about how London-centric the media is, but the level of suspicion is a new one.",i mean this does say a lot about how londoncentric the media is but the level of suspicion is a new one,medium level suspicion
1.443915446156202e+18,2021-10-01 12:27:23+00:00,['1443915446156201984'],@jimallthetime It's happened three separate times in the last month! So weird!, it's happened three separate times in the last month so weird,time month
1.4439134511187313e+18,2021-10-01 12:19:28+00:00,['1443913451118731271'],"Meeting someone in London and telling that what I do for a living: ""Cool""/ ""Do you know...?"" /""Me too!"" Meeting someone in Shropshire and telling them what I do for a living: ""Who do you write for?"" Me: Lots of places but I'm at the Guardian a lot. Them: Prove it.",meeting someone in london and telling that what i do for a living cool do you know me too meeting someone in shropshire and telling them what i do for a living who do you write for me lots of places but i'm at the guardian a lot them prove it,someone london living cool someone shropshire living place guardian
1.443906827964633e+18,2021-10-01 11:53:08+00:00,['1443906827964633088'],"@Martinkean999 @DarrenLant Martin, how does this comment help ensure it never happens again? Harold Shipman was also a ""rotten apple"" but his case still sparked change. You should want that too. https://t.co/gFwbFkS3oQ",  martin how does this comment help ensure it never happens again harold shipman was also a rotten apple but his case still sparked change you should want that too ,comment help shipman apple case change
1.4438489298676204e+18,2021-10-01 08:03:04+00:00,['1443848929867620382'],"Has whoever wrote that FAQ at the Met Police ever taken a bus anywhere? There is no chance a bus would stop if you randomly waved. I know this from decades of experience running for buses. Unless you are exactly in front of the bus stop, the driver isn’t stopping for anything.",has whoever wrote that faq at the met police ever taken a bus anywhere there is no chance a bus would stop if you randomly waved i know this from decades of experience running for buses unless you are exactly in front of the bus stop the driver isn’t stopping for anything,police chance decade experience front driver anything
1.443670419362521e+18,2021-09-30 20:13:44+00:00,['1443670419362521090'],"I could quote the whole thing, it’s all so relevant today but I won’t. Please give it a read and share!",i could quote the whole thing it’s all so relevant today but i wont please give it a read and share,thing today read share
1.4436693110553477e+18,2021-09-30 20:09:20+00:00,['1443669311055347716'],"“The only thing more disturbing than that paradigm is the fact that most rapists are normal guys, guys we might work beside or socialise with, our neighbours or even members of our family ... I wonder at what stage we will stop being shocked by how normal a rapist seemed.”",the only thing more disturbing than that paradigm is the fact that most rapists are normal guys guys we might work beside or socialise with our neighbours or even members of our family  i wonder at what stage we will stop being shocked by how normal a rapist seemed,thing disturbing paradigm fact rapist neighbour member family stage rapist
1.4436690613391278e+18,2021-09-30 20:08:20+00:00,['1443669061339127817'],"“The monster myth perpetuates a comforting lack of self-awareness. When I heard Bayley [the murderer] forming sentences in court, I froze because I’d been socialised to believe that men who rape are jabbering madmen ...”",the monster myth perpetuates a comforting lack of selfawareness when i heard bayley [the murderer] forming sentences in court i froze because i’d been socialised to believe that men who rape are jabbering madmen ,monster myth lack selfawareness [the murderer] sentence court madman
1.443668335372157e+18,2021-09-30 20:05:27+00:00,['1443668335372156933'],It was written by the husband of an Irish woman who was raped and murdered as she walked home from a pub in Melbourne in 2012. It is still so relevant today and so many of the points he makes ring true for the conversations I’ve seen on here and the way VAWG is portrayed.,it was written by the husband of an irish woman who was raped and murdered as she walked home from a pub in melbourne in it is still so relevant today and so many of the points he makes ring true for the conversations i’ve seen on here and the way vawg is portrayed,husband woman home melbourne today point conversation vawg
1.4436669652063478e+18,2021-09-30 20:00:01+00:00,['1443666965206347781'],"I think about this essay every few months. Please read. “The idea of the lurking monster is no doubt a useful myth, one we can use to defuse any fear of the women we love being hurt, without the need to examine ourselves or our male-dominated society.” https://t.co/3MwJ2nk0l2",i think about this essay every few months please read the idea of the lurking monster is no doubt a useful myth one we can use to defuse any fear of the women we love being hurt without the need to examine ourselves or our maledominated society ,essay month idea lurking monster doubt myth fear woman need society
1.4435710565522022e+18,2021-09-30 13:38:54+00:00,['1443571056552202242'],"""We need to tackle the misogyny and institutional sexism of the police."" https://t.co/mbit17JWGV",we need to tackle the misogyny and institutional sexism of the police ,misogyny sexism police
1.4435662502783918e+18,2021-09-30 13:19:48+00:00,['1443566250278391814'],"There are so many reasons that this is unhelpful but surely if she had tried running away, he would have just followed her and tackled her to the ground. He was a big guy and she was quite small. He could have then told passersby that she was resisting arrest. https://t.co/8E4PnZw7P3",there are so many reasons that this is unhelpful but surely if she had tried running away he would have just followed her and tackled her to the ground he was a big guy and she was quite small he could have then told passersby that she was resisting arrest ,reason ground passersby arrest
1.4435651642893025e+18,2021-09-30 13:15:29+00:00,['1443565164289302532'],@garside_geoff @DawnButlerBrent I see your point and agree something needs to change in the recruitment process but there was change after Shipman: https://t.co/gFwbFkS3oQ,  i see your point and agree something needs to change in the recruitment process but there was change after shipman ,point something need recruitment process change shipman
1.4435605872801382e+18,2021-09-30 12:57:18+00:00,['1443560587280138249'],@DawnButlerBrent I really think there should be a proper in depth public inquiry into misogyny – including misogynoir – in the Met Police on a similar level to the Stephen Lawrence Inquiry. Would love to see Labour pushing for this., i really think there should be a proper in depth public inquiry into misogyny  including misogynoir  in the met police on a similar level to the stephen lawrence inquiry would love to see labour pushing for this,inquiry misogynoir police level stephen lawrence inquiry
1.4435595356675525e+18,2021-09-30 12:53:07+00:00,['1443559535667552256'],This attack was premeditated as well. Feel sick again. Thinking of this lovely woman and all her family and friends https://t.co/HvIRIopbOg,this attack was premeditated as well feel sick again thinking of this lovely woman and all her family and friends ,attack thinking woman family friend
1.4435321350680123e+18,2021-09-30 11:04:15+00:00,['1443532135068012553'],@iroughol That’s brilliant! Good for you!, that’s brilliant good for you,brilliant good
1.4435189118786847e+18,2021-09-30 10:11:42+00:00,['1443518911878684678'],I should add that for the second week I couldn’t get in anywhere I wanted (arts centre went to someone’s family friend and local newspaper had been nabbed straight away) so ended up in nursery but it was actually also fun! Just played all day basically.,i should add that for the second week i couldn’t get in anywhere i wanted arts centre went to someone’s family friend and local newspaper had been nabbed straight away so ended up in nursery but it was actually also fun just played all day basically,week family friend newspaper nursery
1.4435183551058862e+18,2021-09-30 10:09:29+00:00,['1443518355105886211'],"My work exp at school wasn’t part of a scheme. We just had to write letters ourselves to where we wanted to go. I ended up doing mine with an inclusive dance company. As well as admin, I got to take part in rehearsals and later joined the company for a show. It was the best. https://t.co/AiuF9ebeed",my work exp at school wasn’t part of a scheme we just had to write letters ourselves to where we wanted to go i ended up doing mine with an inclusive dance company as well as admin i got to take part in rehearsals and later joined the company for a show it was the best ,work school part scheme letter mine dance company admin part rehearsal company show
1.4432687081520046e+18,2021-09-29 17:37:29+00:00,['1443268708152004609'],@hannahfearn I trust you made the right decision! 🍷, i trust you made the right decision ,trust decision
1.443238125569028e+18,2021-09-29 15:35:57+00:00,['1443238125569028105'],"I don't even know where to begin with the news about Sarah Everard's last hours – and about her attacker's history. I feel sick to my stomach and I'm also absolutely raging. Thinking of Sarah's family friends the most, but also anyone struggling because of past trauma. Xx",i don't even know where to begin with the news about sarah everard's last hours  and about her attacker's history i feel sick to my stomach and i'm also absolutely raging thinking of sarah's family friends the most but also anyone struggling because of past trauma xx,news sarah hour history stomach thinking family anyone trauma
1.4428565270109348e+18,2021-09-28 14:19:37+00:00,['1442856527010934786'],"And women who are single do not have husbands/partners to walk them home. But if we get attacked while we do walk home because we can’t get a taxi, we get blamed for it because we shouldn’t be walking in the dark. I guess the only option is we all just stay home...! https://t.co/WoPi1ONeoL",and women who are single do not have husbandspartners to walk them home but if we get attacked while we do walk home because we can’t get a taxi we get blamed for it because we shouldn’t be walking in the dark i guess the only option is we all just stay home ,woman husbandspartners home home taxi dark option home
1.4428244228728177e+18,2021-09-28 12:12:03+00:00,['1442824422872817667'],"@swilliamsjourno @jessicabateman ... Better education maybe. So that in later life, people seek out stories from other countries. Because while editors and producers do have the power to set agendas, so too do consumers who chose where to put their attention.",   better education maybe so that in later life people seek out stories from other countries because while editors and producers do have the power to set agendas so too do consumers who chose where to put their attention,education life people story country editor producer power agenda consumer attention
1.4428240665289564e+18,2021-09-28 12:10:38+00:00,['1442824066528956418'],"@swilliamsjourno @jessicabateman Thanks. I do see yours too. It does annoy me that this country is so insular. Having lived in lots of other countries, the same - or worse - could be said for a lot of places though. South Korea &amp;the US being very high on the list. So I don’t know what the solution is...",  thanks i do see yours too it does annoy me that this country is so insular having lived in lots of other countries the same  or worse  could be said for a lot of places though south korea ampthe us being very high on the list so i don’t know what the solution is,thanks country country place korea list solution
1.4428219496720753e+18,2021-09-28 12:02:13+00:00,['1442821949672075269'],@swilliamsjourno @jessicabateman I disagree. The Weinstein case had a huge impact. We may not have been abused by a superstar but many of us have experienced working for/being around powerful men and felt too scared to speak out. It helps to see women getting justice even if they are victims of a celeb.,  i disagree the weinstein case had a huge impact we may not have been abused by a superstar but many of us have experienced working forbeing around powerful men and felt too scared to speak out it helps to see women getting justice even if they are victims of a celeb,weinstein case impact superstar woman justice victim celeb
1.4428198710253855e+18,2021-09-28 11:53:58+00:00,['1442819871025385472'],@swilliamsjourno @jessicabateman But the point we are arguing against is that you suggested it should have been lower than the German election despite it literally breaking overnight. I would love to see more stories about VAWG in other countries but that doesn’t mean the R Kelly story isn’t important.,  but the point we are arguing against is that you suggested it should have been lower than the german election despite it literally breaking overnight i would love to see more stories about vawg in other countries but that doesn’t mean the r kelly story isn’t important,point election story vawg country story
1.4428138413736346e+18,2021-09-28 11:30:00+00:00,['1442813841373634562'],"The men in the comments 🤬🤬🤬 It’s the age old thing where men (not all, obv) think they ought to decide what’s most important and “women’s issues” are not so should be shunted aside. It happens in news rooms, it happens down the pub, it happens in history books. Sick of it. https://t.co/058mmkkH6m",the men in the comments  it’s the age old thing where men not all obv think they ought to decide what’s most important and womens issues are not so should be shunted aside it happens in news rooms it happens down the pub it happens in history books sick of it ,comment thing woman issue news room history book sick
1.442812271810564e+18,2021-09-28 11:23:46+00:00,['1442812271810564102'],"@swilliamsjourno @jessicabateman He is a worldwide star not some US celeb that only a handful of us have heard of over here. Plus, there’s this: https://t.co/2RGXTGKxD6",  he is a worldwide star not some us celeb that only a handful of us have heard of over here plus there’s this ,star handful
1.4427457949316628e+18,2021-09-28 06:59:37+00:00,['1442745794931662850'],🚨 New newsletter alert 🚨 https://t.co/javHnpXoRD, new newsletter alert  ,newsletter alert
1.4425569935799296e+18,2021-09-27 18:29:23+00:00,['1442556993579929605'],@nakedvix @IndyVoices @Independent Awesome. Congrats!!! (I am also seething with jealously. This is my dream. Haha),   awesome congrats i am also seething with jealously this is my dream haha,congrats dream
1.4424807759082373e+18,2021-09-27 13:26:31+00:00,['1442480775908237312'],@qaishussain14 Awwww thank you! That’s made my day, awwww thank you that’s made my day,awwww thank
1.4424805380113326e+18,2021-09-27 13:25:34+00:00,['1442480538011332616'],Journalists! This free workshop on managing mental health from @mrjohncrowley and @HANNAHSTORM6 sounds great (read more in the thread) 👇🏻 https://t.co/NG6U05qyBp,journalists this free workshop on managing mental health from  and  sounds great read more in the thread  ,journalist workshop health sound thread
1.4424418181724938e+18,2021-09-27 10:51:43+00:00,['1442441818172493824'],"People keep asking me what the worst thing about not living in London is and this is literally it. All the other stuff (amazing food, cultural stuff, the sights etc), I can get my fix of when I visit or go to other big cities but not being invited to stuff anymore just sucks.",people keep asking me what the worst thing about not living in london is and this is literally it all the other stuff amazing food cultural stuff the sights etc i can get my fix of when i visit or go to other big cities but not being invited to stuff anymore just sucks,people thing london stuff food stuff sight visit city suck
1.4424400051300188e+18,2021-09-27 10:44:31+00:00,['1442440005130018817'],"Just a casual reminder that people who don't live in London have the ability to travel. So please still invite us to your parties and book launches and panel events and other fun stuff. Signed, a London escapee with severe FOMO.",just a casual reminder that people who don't live in london have the ability to travel so please still invite us to your parties and book launches and panel events and other fun stuff signed a london escapee with severe fomo,reminder people london ability party book launch panel event stuff london escapee fomo
1.4424395277216686e+18,2021-09-27 10:42:37+00:00,['1442439527721668608'],I had a dream commission recently. I got to write about my fantasy home based on a fictional home in a book AND browse all the amazing luxury homes on the FT property listings AND write about my fave country: https://t.co/cO3iEvWCbc,i had a dream commission recently i got to write about my fantasy home based on a fictional home in a book and browse all the amazing luxury homes on the ft property listings and write about my fave country ,dream commission fantasy home home book luxury home property listing country
1.4424377854456013e+18,2021-09-27 10:35:41+00:00,['1442437785445601281'],@Laurenrbrown95 @annabookdesign @matthaig1 @alicemurphypyle @jcdep @GenPegg @HarperNorthUK @HarperCollins @HarperNonFic Amazing Lauren!! Can’t wait to read,         amazing lauren can’t wait to read,lauren wait
1.442432906694062e+18,2021-09-27 10:16:18+00:00,['1442432906694062086'],Lizzie will handle this very sensitively if you would like to share your story 👇🏻 https://t.co/FRtwC6Oec5,lizzie will handle this very sensitively if you would like to share your story  ,lizzie share story
1.4424012890280755e+18,2021-09-27 08:10:40+00:00,['1442401289028075522'],@thejamesdixon I had the same thought this morning!, i had the same thought this morning,thought morning
1.4418592798253466e+18,2021-09-25 20:16:55+00:00,['1441859279825346560'],@MarianKeyes Oh Marian!! Every year I hope you’ll be on it. Please say yes next year! 🙏, oh marian every year i hope you’ll be on it please say yes next year ,year year
1.4418534453554954e+18,2021-09-25 19:53:44+00:00,['1441853445355495426'],@graceholliday Yeah I think thats part of it. As a society we don’t care enough about “domestics”. Stranger danger makes us all feel nervous it could happen to us whereas we all believe we would never be killed by a partner. It’s very “that would never happen to me” so gets less attention., yeah i think thats part of it as a society we don’t care enough about domestics stranger danger makes us all feel nervous it could happen to us whereas we all believe we would never be killed by a partner it’s very that would never happen to me so gets less attention,yeah thats part society domestic danger partner attention
1.441852754281091e+18,2021-09-25 19:50:59+00:00,['1441852754281091074'],@graceholliday Lol is 35 later in life?! 😱 (a 36-year-old asks), lol is later in life  a asks,life asks
1.4418507962373775e+18,2021-09-25 19:43:12+00:00,['1441850796237377536'],Honestly in awe of all single parents. You are all legends in my book! https://t.co/kEUTzRB3jq,honestly in awe of all single parents you are all legends in my book ,parent legend book
1.4418494537874186e+18,2021-09-25 19:37:52+00:00,['1441849453787418627'],@KatrinaCliffe My point is though that it didn’t capture the national attention like Sabina’s death or Sarah’s. It didn’t have the hashtags and the vigils in different cities etc. And even some locals hadn’t heard about it. One responded to say that on this thread., my point is though that it didn’t capture the national attention like sabina’s death or sarahs it didn’t have the hashtags and the vigils in different cities etc and even some locals hadn’t heard about it one responded to say that on this thread,point capture attention death hashtags vigil city local thread
1.4418488352785818e+18,2021-09-25 19:35:25+00:00,['1441848835278581761'],"@graceholliday Oh no the media coverage was OK. The nationals all covered it. My point was it hadn’t captured attention on social media. The fact it was not in London could be a factor but there are stranger murders in the north that have captured attention before (Libby Squire, for example)", oh no the media coverage was ok the nationals all covered it my point was it hadn’t captured attention on social media the fact it was not in london could be a factor but there are stranger murders in the north that have captured attention before libby squire for example,medium coverage national point attention medium fact london factor murder north attention squire example
1.4418423772582543e+18,2021-09-25 19:09:45+00:00,['1441842377258254340'],"@graceholliday @campervanliving Thanks so much, Grace! I do try my best ❤️ And also never put my pen down....!",  thanks so much grace i do try my best  and also never put my pen down,thanks grace
1.4417732034630246e+18,2021-09-25 14:34:53+00:00,['1441773203463024640'],This tweet is wonderful but read the conversation under it between Martin and a nurse called Charlotte (in the replies). Just had my daily cry. 😭😭😭 https://t.co/kOwe0QqgYx,this tweet is wonderful but read the conversation under it between martin and a nurse called charlotte in the replies just had my daily cry  ,tweet conversation martin nurse charlotte reply
1.4417701689384182e+18,2021-09-25 14:22:49+00:00,['1441770168938418182'],"What a cover for The Guardian’s all new Saturday supplement @GdnSaturday, which I’ve just been reading (while looking after my neighbour’s cat). Well done @meropemills @ruthlewy and the rest of the team! 👏🏻👏🏻👏🏻 https://t.co/NIAum55rvj",what a cover for the guardian’s all new saturday supplement  which i’ve just been reading while looking after my neighbour’s cat well done   and the rest of the team  ,cover supplement rest team
1.441661863381459e+18,2021-09-25 07:12:27+00:00,['1441661863381458944'],@marryhar I know. It’s such an awful story 😞 Those poor kids and that poor mother., i know it’s such an awful story  those poor kids and that poor mother,story mother
1.441661591695528e+18,2021-09-25 07:11:22+00:00,['1441661591695527936'],There has now been a local vigil to the woman and children. Here’s a news story about the case: https://t.co/DSIiyLuzKw https://t.co/20NGMtJgQk,there has now been a local vigil to the woman and children here’s a news story about the case  ,vigil woman child news story case
