,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
11913,11913,54857,54857,54857,everyone exercising please,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7430621236002147,False,can everyone stop exercising and looking good please? Feel soooo guilty for being lazy,2020-04-12 12:43:29+00:00,None
11914,11914,91854,91854,91854,germ glove,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,This nurse demonstrates just how fast germs spread even if you’re wearing gloves - CNN https://t.co/4Zrssk6Jgk,2020-04-12 13:15:14+00:00,Life
11915,11915,130830,130830,130830,uncle covid message love,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,🙏🙏🙏🙏 for my uncle. COVID positive and unwell. I hope you get the message I tried to ring and send my love 😢😢,2020-04-12 14:03:34+00:00,None
11916,11916,14108,14108,14108,unit,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,#EasterSunday at the neonatal unit #1 https://t.co/Ctyl2RmGr9,2020-04-12 15:37:09+00:00,None
11917,11917,14107,14107,14107,unit,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,#Easter at the neonatal unit #2 https://t.co/yAwzMtF1GH,2020-04-12 15:39:16+00:00,None
11918,11918,77957,77957,77957,peer group adolescent substance disorder,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Do alternative peer groups help adolescents recovering from substance use disorder? @substance_abuse #substanceusedisorder https://t.co/iaOFv26ctW,2020-04-12 16:00:43+00:00,None
11919,11919,91853,91853,91853,choice health health,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.1598062383737235,False,Op-ed: The false choice between public health and economic health https://t.co/mf5KdxBx1l,2020-04-12 16:01:53+00:00,Life
11920,11920,39431,39431,39431,post,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8451086394866139,False,@kittycat542 Not yet hun keeping an eye out on post. Xx,2020-04-12 16:36:04+00:00,None
11921,11921,39430,39430,39430,rush perfume,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@kittycat542 There’s no rush hun just grateful that your still able to keep us going with perfumes 😘,2020-04-12 16:40:06+00:00,None
11922,11922,90137,90137,90137,cyclist path today road time cyclist path helmet point cyclist outdoors time risk accident,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0218736583842505,False,"*Cyclists: get off the path. Today I had to move onto the road SIX times for cyclists on the path. Wtf. Also, if you insist on still riding outdoor, wear a bloody helmet. *just a point- I am also a cyclist. But not outdoors during this time for risk of accidents.",2020-04-12 17:45:34+00:00,None
11923,11923,90136,90136,90136,runner side traffic road others,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0614405813086003,False,@karenvernon8 Agreed. Seasoned runners seem to understand that whichever is on the side facing the oncoming traffic should be the one to potentially step on to the road. Others; not so helpful.,2020-04-12 17:49:05+00:00,None
11924,11924,90135,90135,90135,right bean starter easter course creme dessert thanks,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Right. I had some beans for a starter. So now I can eat my Easter egg for my main course and then a creme egg for dessert, right? K thanks.",2020-04-12 17:51:21+00:00,None
11925,11925,98874,98874,98874,easter ashley,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8355706572686702,False,@Band_sisters31 Happy Easter Ashley 🐣,2020-04-12 17:53:41+00:00,None
11926,11926,101074,101074,101074,easter,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Happy easter! 🙏 https://t.co/xO4IK7DcOc,2020-04-12 17:55:01+00:00,None
11927,11927,42412,42412,42412,pole hand,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@MadAlix14 @f1nic Tip Tops I can cope with, otter pops and ice poles on the other hand...",2020-04-12 18:34:30+00:00,None
11928,11928,91852,91852,91852,hour nation york time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,24 Hours in a Pandemic Nation - The New York Times https://t.co/7F6uxERl7U,2020-04-12 19:10:09+00:00,None
11929,11929,77956,77956,77956,study prescription prep disparity,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,This study compares 3 algorithms to classify and measure PrEP prescriptions for #HIV. Read more about PrEP use disparities in #PublicHealthRecords https://t.co/e4emdVImPn,2020-04-12 21:00:47+00:00,None
11930,11930,122686,122686,122686,brief walk today second nature,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0123543652423672,False,My brief walk today. Did stand still for 20 seconds and just listened. Nature is a wonderful tonic. https://t.co/mouGajytQI,2020-04-12 21:17:59+00:00,None
11931,11931,98873,98873,98873,work guideline definition wearer patient circumstance apron glove patient cross,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1626177599024717,False,"@ShouldnW @briwbri @Willow1265 @NadineDorries I no longer work in the NHS, and I haven’t seen the guidelines for using PPE but, by definition, PPE is to protect the wearer, not the patient. In normal circumstances one would change apron gloves after dealing with each patient to prevent cross....",2020-04-12 21:35:04+00:00,Life
11932,11932,98872,98872,98872,infection cohort patient glove apron patient visor mask situ staff member break shift,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@ShouldnW @briwbri @Willow1265 @NadineDorries infection. If caring for a cohort of patients with Covid 19, gloves aprons should be changed for each patient, but gown, hat, visor and mask can remain in situ until the staff member has a break or ends their shift.",2020-04-12 21:39:02+00:00,None
11933,11933,77955,77955,77955,practice informs pathology aphasia,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Explore ""How Evidence-Based Practice (E3BP) Informs Speech-Language Pathology for Primary Progressive Aphasia"" now! #speechpathology #languagepathology https://t.co/MCmkZsUcYc",2020-04-12 22:00:33+00:00,None
11934,11934,77954,77954,77954,look year john hopkins care nursery,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6005729629573402,False,A look back on 10 years of Johns Hopkins Intensive Care Nursery @JChildNeurol #neonatal #neuroscience https://t.co/v58P77moDw,2020-04-12 22:00:37+00:00,None
11935,11935,122685,122685,122685,woooaaah holy moly,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.640597005232625,False,Woooaaah! Holy moly! https://t.co/WGyMEP1ezx,2020-04-12 22:06:18+00:00,Life
11936,11936,77953,77953,77953,research reflection care pathway,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Qualitative research through reflection on co-creating care pathways #IJCC for #sarcoma and #GIST @BertVrijhoef @GISTSupportUK https://t.co/7aS4GaNqwL,2020-04-13 00:00:30+00:00,None
11937,11937,101073,101073,101073,covid everybody virus gender class stay home stay life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Never underestimate COVID-19. Everybody reacts differently to the virus. It does not discriminate age, gender, class. Stay home. Stay protected. Save lives. 😢",2020-04-13 00:08:36+00:00,None
11938,11938,101072,101072,101072,today test pray medic,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Today my COVID Test came back and resulted negative. As I count my last 2 off days before going back to work, I pray for all those isolating to guide them and strengthen them and may the medics arrive quickly when they need them. https://t.co/FlgBBaWLhC",2020-04-13 00:14:21+00:00,None
11939,11939,101071,101071,101071,pray covid thatbthey cure vaccine distancing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6309505753060655,False,I also pray to those who still don’t find COVID to be that serious thatbthey may be enlightened and that they see that cure and vaccine is still far away and that the only way to stop this is through social distancing... #StayHomeSaveLives,2020-04-13 00:17:16+00:00,None
11940,11940,101070,101070,101070,home,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.8546164011748121,True,@tenggerona I am home. 😌,2020-04-13 01:17:45+00:00,Life
11941,11941,91851,91851,91851,america people york time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Restarting America Means People Will Die. So When Do We Do It? - The New York Times https://t.co/iTUc9HmDcy,2020-04-13 02:55:03+00:00,None
11942,11942,122684,122684,122684,awww robin woodland doorstep,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4905852133919727,False,@chris_dlamini Awww love the robins. Am so lucky to have a woodland on my doorstep. X,2020-04-13 05:24:30+00:00,None
11943,11943,39429,39429,39429,birthday cake,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@charlhennessy1 Happy birthday to your boy! That sounds like an amazing cake! 😍😍,2020-04-13 05:50:11+00:00,None
11944,11944,77952,77952,77952,collection virus disease resource decision,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"A new collection on virus and infectious diseases resources relevant to #COVID from Medical Decision Making, available now https://t.co/xknTeEmrzt",2020-04-13 08:00:26+00:00,None
11945,11945,36083,36083,36083,spent time lewis house spring book work retreat life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3863471520272113,False,To be honest I've enjoyed lockdown. Spent more time with Lewis Managed to get the house sorted Had a good spring clean Read lots of books Relaxed No worrying about work or the days Its like a spa retreat from normal life.,2020-04-13 08:44:55+00:00,None
11946,11946,98871,98871,98871,interpretation apron glove hand patient care circumstance order spread infection course,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.4184297269664369,False,"@ShouldnW @briwbri @Willow1265 @NadineDorries As I said, it’s only my interpretation. The apron gloves would be changed (and hand washing) when moving from patient to patient to provide personal care in normal circumstances in order to prevent spread of infection between them. Of course, when.....",2020-04-13 08:45:30+00:00,Life
11947,11947,98870,98870,98870,patient covid glove contact patient care giver,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.2777811117244007,False,"@ShouldnW @briwbri @Willow1265 @NadineDorries when dealing with infected patients, as with Covid 19, one would need to wear gloves for all contact with patients to protect the care giver.",2020-04-13 08:47:07+00:00,Life
11948,11948,98869,98869,98869,period amount slack system comfort staff,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@ShouldnW @briwbri @Willow1265 @NadineDorries I appreciate the PPE must be extremely uncomfortable to wear for long periods, however, so a certain amount of slack should probably be built into the system to allow for comfort of the staff.",2020-04-13 08:52:42+00:00,None
11949,11949,39428,39428,39428,charles camilla,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@liverpool Charles and Camilla,2020-04-13 09:03:30+00:00,None
11950,11950,101069,101069,101069,work email staff update work routine coordinate cancer care london patient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Still reading work emails and staff updates everyday even off work... 2 more days off and back to normal routine again. UCLH coordinates cancer care for north and east London patients during the COVID-19 pandemic https://t.co/CSv5S0lbZq,2020-04-13 09:17:42+00:00,None
11951,11951,108359,108359,108359,herb school garden home resource pupil herb,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2952708181026893,False,Could you grow herbs in your school garden or at home? @Pukkaherbs have some fantastic resources to help your pupils get growing and cooking herbs https://t.co/swvWoOpc3Q #PukkaHerbGarden https://t.co/cx1U0Fg1ku,2020-04-13 09:45:12+00:00,None
11952,11952,6252,6252,6252,night dream butt cheek morning butt cheek,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Last night I had a dream I got shot in the butt cheek and I woke up this morning and my butt cheek was actually painful lol 🍑,2020-04-13 09:53:30+00:00,None
11953,11953,36082,36082,36082,film,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4340746041783577,False,Never laughed so much at #whatwedidonourholiday film 😂😂,2020-04-13 10:13:57+00:00,None
11954,11954,77951,77951,77951,research journal promotion,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.815874840459864,False,Explore #preventionscience and #wellness research from the Journal of #Prevention and #Health Promotion @APADivision17 https://t.co/Eee7ZLbCQd,2020-04-13 10:30:17+00:00,None
11955,11955,14106,14106,14106,veggie programme victoria family downstairs sarah bank holiday monday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5909393887375757,False,@samelstonc I’m roasting veggies to make a couscous and then going to watch a programme on Queen Victoria while my family are Doing Art downstairs (I’m very dull!) Sarah ps happy bank holiday Monday!,2020-04-13 11:45:39+00:00,None
11956,11956,14105,14105,14105,truly sorry loss,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@nazirafzal @CatrianaMcKie I’m truly sorry for your loss,2020-04-13 11:48:20+00:00,None
11957,11957,14104,14104,14104,luck friend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@emmacantrell_ Good luck, my friend!",2020-04-13 11:49:18+00:00,None
11958,11958,90134,90134,90134,episode watch,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,We are happy #KillingEve is backkkk. Just give me more episodes!! @HannahVaughan91 FaceTime watch ✅ https://t.co/d3IDakpFnZ,2020-04-13 12:55:15+00:00,None
11959,11959,98868,98868,98868,site,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7161403456558277,False,@ShouldnW @briwbri @Willow1265 @NadineDorries Just found these on Gov web site https://t.co/jAPXZoMs7q,2020-04-13 12:57:29+00:00,None
11960,11960,105649,105649,105649,easter monday everyone bonnie scotland,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1595242693030489,False,Happy Easter Monday everyone fae Bonnie Scotland! 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿Havd a great day! https://t.co/MpVvIbVlCh,2020-04-13 12:57:56+00:00,None
11961,11961,91850,91850,91850,emergingmarket economy coronavirus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7829431014312453,False,Emerging-Market Economies Brace for Coronavirus Hit https://t.co/zN7S7c7iFa,2020-04-13 13:10:17+00:00,None
11962,11962,105648,105648,105648,elvis legend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@stewart9395 Elvis is a Legend and will never be forgotten!,2020-04-13 13:14:54+00:00,None
11963,11963,91849,91849,91849,needle haystack plasma donor coronavirus patient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"""I'm Looking For A Needle In The Haystack"" - Finding A Plasma Donor For An Orlando Coronavirus Patient | ⁦@orlandohealth⁩ ⁦@NPRone⁩ #COVID19 https://t.co/15uyaSPOEV",2020-04-13 13:51:18+00:00,None
11964,11964,105647,105647,105647,caitriona trouble baby,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.9817163967775856,False,@OutlanderHQ @caitrionambalfe @lea_robbie Oh Caitriona I really hope she gets well soon my two boys are 13 and 10 and both have had troubles in the past it’s so worrying when our wee babies get ill 😻😻😻😽,2020-04-13 14:11:20+00:00,Life
11965,11965,77950,77950,77950,article health report conflict recommendation prevention,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6214349038892831,False,This article from Public Health Reports explores behavioral conflicts in following #socialdistancing recommendations for Influenza prevention https://t.co/DZfV6rhkZu,2020-04-13 14:15:14+00:00,None
11966,11966,105646,105646,105646,idea,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5458916637956265,False,@vicky_gilmour @Writer_DG @RikRankin @SamHeughan @caitrionambalfe @StephenWalters @AngusAngels Brilliant idea “!,2020-04-13 14:24:56+00:00,None
11967,11967,105645,105645,105645,john rollo,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0965759776349874,False,@JohnBell @Outlander_STARZ So happy to see you back John you have been sorely missed! And also wee Rollo too!,2020-04-13 14:30:13+00:00,Life
11968,11968,105644,105644,105644,fear mine something,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8932774076568578,False,@madblackmother This is always a fear of mine that something like this could lead to that man being hurt physically !,2020-04-13 14:35:48+00:00,None
11969,11969,90133,90133,90133,tempo today people running group time need,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Threw some tempo into my run today. Not planned. I just got so wound up with people that I was angry running. Confronted 2 groups. Cars meeting up. Just got abuse back both times. Pedestrians thinking they can walk in 2/3s and don’t need to move for you. What the actual F?! https://t.co/SJQSvAHlnV,2020-04-13 14:59:39+00:00,None
11970,11970,424,424,424,birthday alistair,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Spudsghost Happy Birthday Alistair🎂🎂😍😍,2020-04-13 15:21:07+00:00,None
11971,11971,423,423,423,rahima,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@daniellejade198 RIP Rahima,2020-04-13 15:23:14+00:00,None
11972,11972,91848,91848,91848,department labor video practice worker safety,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Department of Labor video: Handwashing Practices to Keep Workers Safe - #COVID19 Quick Safety Tips https://t.co/3ou0yQhur9,2020-04-13 15:44:15+00:00,None
11973,11973,91847,91847,91847,march service activity contract coronavirus disruption reuters,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,India’s March services activity contracts amid coronavirus disruptions - Reuters https://t.co/cNeXpo8hQ8,2020-04-13 16:15:19+00:00,None
11974,11974,6251,6251,6251,hehe awww jaspaaaaa,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2035850473212816,False,"@ALS787 @BlackHalt 😂🙈 hehe awww he totally would, and probably accidentally injure himself too! 😅 jaspaaaaa 🐶",2020-04-13 16:58:17+00:00,None
11975,11975,39427,39427,39427,bellamy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@AnfieldRd96 Bellamy!,2020-04-13 17:33:47+00:00,None
11976,11976,33253,33253,33253,technology error transparency trust circle people doctor figure,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Human, technology and testing errors happen but transparency, and trust are important at this time..within my circle there are people told by their doctors they almost certainly have #Covid19 but that they won’t be tested -they don’t appear in any figures https://t.co/m7fJDlzlLt",2020-04-13 18:00:04+00:00,None
11977,11977,77949,77949,77949,healthcare system challenge consideration,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3953178587170172,False,"Can the Health-Care System Meet the Challenge of #Pandemic Flu? Planning, Ethical, and Workforce Considerations #PublicHealthReports https://t.co/WOw74q2fS3",2020-04-13 18:00:47+00:00,None
11978,11978,122683,122683,122683,bloomin spell fredster weird time time,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@barss_freddie 😂😂😂 bloomin spell check 😂😂 yeah am ok fredster. Weird times my lovely. Very weird times. Keep safe,2020-04-13 18:07:20+00:00,Life
11979,11979,39426,39426,39426,quieter road bird team work,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2933538386844933,False,"@asmithprocure Quieter roads on the way to work, same...hearing birds singing didn’t realise how loud they were and how teams have come together at work to support one another more than ever!",2020-04-13 18:40:57+00:00,None
11980,11980,91846,91846,91846,sense mask shortage,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Making Sense of the N95 Mask Shortage https://t.co/m2rAMnUmEa,2020-04-13 19:05:15+00:00,None
11981,11981,42411,42411,42411,easter half breathing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"I just had a cup of tea and a bit of my Easter egg (less than half) before bed. I now suddenly feel very sick. That feeling where you’re lying as still as possible, deep breathing, willing it to stay down.",2020-04-13 20:00:32+00:00,None
11982,11982,77948,77948,77948,decision making collection article virus disease resource,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Medical Decision Making has a new collection with articles on virus and infectious disease resources, available now https://t.co/9Wwc5K7qxF",2020-04-13 20:45:10+00:00,None
11983,11983,98867,98867,98867,sorry answer work,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@ShouldnW @briwbri @Willow1265 @NadineDorries Sorry, I don’t know the answer to that as I no longer work in the NHS.",2020-04-13 20:57:08+00:00,None
11984,11984,422,422,422,sorry,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.815802799544223,True,@perkleberry @NorthMidNHS Sorry😥,2020-04-13 21:05:09+00:00,Life
11985,11985,421,421,421,thank tweet,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7563677275887523,False,@RealMattLucas Thank you love your tweets💜,2020-04-13 21:10:22+00:00,None
11986,11986,74135,74135,74135,plant drink gallon water book house clean doin,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Over here just trying to grow my plants, tighten my legs, drink 1/2 gallon of water a day, not forget anesthesia, read books, keep my house clean, not go crazy What y’all doin",2020-04-13 21:10:31+00:00,None
11987,11987,122682,122682,122682,news glad home,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Pam__0001 @browneyedlass09 @CostinaJ @Tina_Bradley27 @BarbaraJenshak @gandusio @Lucilla_moon59 @visicilia @LiseNilsson2 @AthanasiaTrian1 @Sassenach2016 @GinaPustor123 @Martina82403124 @Tiribomba @MyLunaRose1 @ElenaFadeeva3 @MakkOlga @fulvia14130533 @NicolettevanB @LilleS80 @Lassie_1 @brownie_mac @edie_rische @Pennyyo79 @beachcrazy70 @nikova_svetlana @odyssey158 @gioula74 @fee2360 @GalkeSabine @Tait1Kathy @TartarugaTanya @AlvarezLidia3 @Camilla68521063 @syna567823 @kathy_mccallum @witchofgric @TamiMa87574821 @RollerRuthie @BlancaVerde16 @36yuz @WrigleyGuinness @ritacristinadea @Ilse0950 @SamHeughan Aww great news Pam. Glad he’s home 💕💕💕,2020-04-13 21:12:41+00:00,None
11988,11988,122681,122681,122681,richard question roger license,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0893111785748007,False,#AskRichardRankin Hi Richard 💕 My question is- What do you most dislike about Roger that you wish you had a little creative license to change? https://t.co/WiAt5ceWwY,2020-04-13 21:19:48+00:00,None
11989,11989,90132,90132,90132,news tonight break,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Normally I watch the news everyday. Tonight I finished watching The Nest, turned the tv off, and went to bed. Need a break I think....",2020-04-13 21:29:02+00:00,None
11990,11990,90131,90131,90131,finale series anyone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Also. @HannahVaughan91 and I just facetime watched the finale of #TheNest. Loved the series, very authentic acting too. But could anyone else not see past #moaningmyrtle ?? Or just us....? 🤷🏻‍♀️",2020-04-13 21:31:05+00:00,None
11991,11991,122680,122680,122680,flower,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2949821649834953,False,These little flowers are popping up everywhere. #forgetmenots my grandma’s favourite flower. They make me smile when I see them and they are aptly named. 💕💕💕💕💕💕💕💕💕💕#missyougrandma https://t.co/QLGTpC5Mjy,2020-04-13 21:36:24+00:00,None
11992,11992,98866,98866,98866,thanks home walk food week,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@Nikki_King93 We’re OK, thanks. Still staying at home, except for a short walk some days shopping for food once or twice a week. How are you?",2020-04-13 21:46:33+00:00,None
11993,11993,98865,98865,98865,guess home diet something,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@Nikki_King93 I guess being restricted to home is a bit like being on a diet (not that I do diets 😂). If you can’t have something, it makes you crave it even more.",2020-04-13 21:53:12+00:00,None
11994,11994,77947,77947,77947,researcher idea readership research watch video,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Researchers: need ideas for increasing the readership of your research? Watch this short video: https://t.co/YvQ9m5oBlH https://t.co/rzCWHzTYgw,2020-04-13 22:30:20+00:00,None
11995,11995,54856,54856,54856,thank story alex memoir story rollercoaster emotion,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,"@CathyGlassUK Thank you for sharing the story of Alex in ‘Nobody’s Son’ I’ve read most of your memoirs and I have to say, I enjoyed this story the most. Such a rollercoaster of emotions.",2020-04-13 22:49:34+00:00,Work
11996,11996,84521,84521,84521,coco time stop film film rest life experience,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6560935860941456,False,Just watched Coco for the first time and I honestly can’t stop crying. I will watch this film and only this film for the rest of my life what an experience,2020-04-13 22:54:20+00:00,None
11997,11997,23261,23261,23261,mike father bittersweet hand time nothing safety colleague world,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@HealthCareGuru @2healthguru @UTSWNews @ShawnaButlerRN @MSFTMollyRN @JulieReisetter @ANANursingWorld @ahahospitals @FAHhospitals Hey Mike! As a father I know that it’s bittersweet, right? On one hand you’re so proud of who they are, but at the same time you wish for nothing more but their safety. Definitely praying for her and all our fellow colleagues around the world. 🙏🏼",2020-04-13 23:43:12+00:00,None
11998,11998,23260,23260,23260,record facility clinicals,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@HealthCareGuru @2healthguru @UTSWNews @ShawnaButlerRN @MSFTMollyRN @JulieReisetter @ANANursingWorld @ahahospitals @FAHhospitals For the record, she’s at an amazing facility. I did my NP Clinicals there in one of the ICUs.",2020-04-13 23:44:13+00:00,None
11999,11999,77946,77946,77946,tourism,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4275146566761716,False,Medical tourism in the #COVID19 era: Will it rebound? https://t.co/HQjpb85QT1 https://t.co/O9lXB2ZwpR,2020-04-14 00:10:03+00:00,None
12000,12000,91845,91845,91845,coronavirus ravage home region york time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Nearly 2,000 Dead as Coronavirus Ravages Nursing Homes in N.Y. Region - The New York Times https://t.co/7njTzYjlzk",2020-04-14 02:00:30+00:00,None
12001,12001,106449,106449,106449,gotta meeting,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7818800578356843,False,I gotta say that today’s meeting was hilarious 😭😭😭😂 https://t.co/r5u2BxW9If,2020-04-14 04:56:02+00:00,None
