,Unnamed: 0,Unnamed: 0.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
24586,24586,24586,thank everyone realise,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6277351273571342,False,@shaziaparv Aww thank you. Everyone around me are amazing. And I realise it’s ok not to be ok. Good days bad days. We all need to be there for each other 😊, aww thank you everyone around me are amazing and i realise it’s ok not to be ok good days bad days we all need to be there for each other ,2020-10-23 20:38:55+00:00,None,1,Positive
24587,24587,24587,ride,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@TrooperBenKHP Stay safe out there, and warm! Love the new ride! 🚓🚓", stay safe out there and warm love the new ride ,2020-10-23 20:48:38+00:00,None,1,Positive
24588,24588,24588,trump,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.9230746097138132,True,I don’t like Trump but so as Biden!!! #feelingAmerican #thelastdebate,i don’t like trump but so as biden  ,2020-10-23 20:49:44+00:00,Life,0,None
24589,24589,24589,picture bojo count dick,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,@TheLastLeg If I send a picture of BoJo does that count as a dick pic? #IsItOk, if i send a picture of bojo does that count as a dick pic ,2020-10-23 21:08:58+00:00,Life,0,None
24590,24590,24590,government point,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.9307588658430124,False,Or the whole Tory government at this point... #isitok,or the whole tory government at this point ,2020-10-23 21:11:48+00:00,Life,0,None
24591,24591,24591,contact someone foot total minute period,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Updated as of Wednesday: @CDCgov now considers a close contact as someone who was within six feet of a #Covid19 infected individual for a total of 15 minutes or more over a 24-hour period. https://t.co/yeXbEmU0KB,updated as of wednesday  now considers a close contact as someone who was within six feet of a  infected individual for a total of minutes or more over a period ,2020-10-23 21:18:01+00:00,None,0,None
24592,24592,24592,injustice threat justice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.905412200693306,False,Injustice anywhere is a threat to justice everywhere. #EndSARS https://t.co/X6sFAmRDYs,injustice anywhere is a threat to justice everywhere  ,2020-10-23 22:24:01+00:00,None,2,Negative
24593,24593,24593,nurse emergency town hall board president austerity budget closure provident south shore clinic woodlawn clinic monday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2769789857875087,False,"Nurses will hold an emergency virtual town hall to fight #CookCounty Board President @ToniPreckwinkle's austerity budget and the closure of Provident Hospital’s ER, South Shore Clinic, and Woodlawn Clinic. Monday, Oct. 26, 8 p.m. CT ➡️https://t.co/AJbPnAirrs https://t.co/3oWCe8zVgC",nurses will hold an emergency virtual town hall to fight  board president s austerity budget and the closure of provident hospital’s er south shore clinic and woodlawn clinic monday oct pm ct  ,2020-10-23 22:43:15+00:00,None,2,Negative
24594,24594,24594,role timing decannulation patient covid today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4275146566761716,False,"""The Role of #Tracheotomy and Timing of Weaning and Decannulation in Patients Affected by Severe COVID-19"" is available to read today! #openaccess https://t.co/JwWsxboMOz",the role of  and timing of weaning and decannulation in patients affected by severe covid is available to read today  ,2020-10-23 23:30:06+00:00,None,2,Negative
24595,24595,24595,help graduate student supervisor gritty form,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.8757822414924471,False,"@MGLemieux @AcademicChatter Dedicated admin assistance/navigating help for graduate students. Supervisors don’t know the nitty gritty of forms, nor should they",  dedicated admin assistancenavigating help for graduate students supervisors don’t know the nitty gritty of forms nor should they,2020-10-23 23:31:04+00:00,Life,0,None
24596,24596,24596,marathon kind people path organizer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"And when I did a marathon, I couldn’t walk properly for a while, and it took ages to recover. BUT I finished because of kind people along the path, not the organizers I never saw. So... https://t.co/w5RhDmci7n",and when i did a marathon i couldn’t walk properly for a while and it took ages to recover but i finished because of kind people along the path not the organizers i never saw so ,2020-10-23 23:34:51+00:00,None,0,None
24597,24597,24597,threatens health insurance system,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7814419191220279,False,Cover Me: #COVID19 threatens to upend the unique U.S. health insurance system. https://t.co/4ni3MCVOFb https://t.co/2ARqnIM1uf,cover me  threatens to upend the unique us health insurance system  ,2020-10-24 00:25:02+00:00,None,2,Negative
24598,24598,24598,article methylation level endoglin growth factor beta receptor gene promoter region woman woman,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.7147575577706191,False,This #openaccess article compares blood-based DNA methylation levels of endoglin and transforming growth factor beta receptor 2 gene promoter regions between women with #preeclampsia and women with uncomplicated #pregnancies. @Epigenetics_Ins https://t.co/qwt0IyARi7,this  article compares bloodbased dna methylation levels of endoglin and transforming growth factor beta receptor gene promoter regions between women with  and women with uncomplicated   ,2020-10-24 00:30:04+00:00,Work,0,None
24599,24599,24599,study impact disparity,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,This new study in #PublicHealthReports shows the potential impact #EndHIVEpidemic may have on reducing racial/ethnic disparities https://t.co/OSndZmpKcS https://t.co/B9YIyKLx0E,this new study in  shows the potential impact  may have on reducing racialethnic disparities  ,2020-10-24 01:00:18+00:00,None,0,None
24600,24600,24600,thrombosishemostasis article burden laboratory assay quality improvement study,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Check out Clinical and Applied Thrombosis/Hemostasis' #openaccess article, ""The Burden of Unnecessary Testing From a Regularly Ordered Laboratory Assay: Age-Adjusted d-Dimer Quality Improvement Study"". #pulmonary #embolism https://t.co/NneiszL77b",check out clinical and applied thrombosishemostasis  article the burden of unnecessary testing from a regularly ordered laboratory assay ageadjusted ddimer quality improvement study   ,2020-10-24 02:30:02+00:00,None,0,None
24601,24601,24601,side,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@TimAlle97055825 Left side., left side,2020-10-24 02:47:27+00:00,None,0,None
24602,24602,24602,baseball college football pitch softball,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@TimAlle97055825 Baseball, college football, and NCAA fast pitch softball.", baseball college football and ncaa fast pitch softball,2020-10-24 02:48:43+00:00,None,0,None
24603,24603,24603,item supplier october please,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5755376474938072,False,@JDWFashion item dispatched direct from the supplier the 9th October still not recieved. Please advise if I can cancel., item dispatched direct from the supplier the october still not recieved please advise if i can cancel,2020-10-24 06:25:06+00:00,None,1,Positive
24604,24604,24604,state survivor right citizen access data failure communication,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,This effectively means that the state has determined that survivors should not have the same rights as other citizens to access their own data - this is not a failure of communication... explaining why doesn’t make it right or acceptable #UnsealTheArchive https://t.co/u1bdlAlkLS,this effectively means that the state has determined that survivors should not have the same rights as other citizens to access their own data  this is not a failure of communication explaining why doesn’t make it right or acceptable  ,2020-10-24 08:01:33+00:00,None,1,Positive
24605,24605,24605,survivor access information life continuation state violation right petition archive,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7888704151307304,False,Denying survivors access to the information about their lives is a continuation of state sponsored abuse violation of human rights. Will you sign the petition calling for the sealed archive to opened? #MotherandBabyHome https://t.co/27kZyj5WR6 via @UpliftIRL,denying survivors access to the information about their lives is a continuation of state sponsored abuse violation of human rights will you sign the petition calling for the sealed archive to opened   via ,2020-10-24 08:16:56+00:00,None,2,Negative
24606,24606,24606,tablet face wife hour minute wife,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0115127894407491,False,"‘She held the tablet close to Joe’s face, so his wife could see him. Three hours before he died. She phoned her up and told her, two minutes after he died. You’re great, his wife said. You’re all great’ #RoddyDoyle #Nurse #readitandweep https://t.co/UwZ9BwhJjj",she held the tablet close to joe’s face so his wife could see him three hours before he died she phoned her up and told her two minutes after he died you’re great his wife said you’re all great    ,2020-10-24 08:32:57+00:00,None,1,Positive
24607,24607,24607,room singing rain cliff,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Came into the room hearing mum singing along to purple rain. Bye bye cliff 🤣,came into the room hearing mum singing along to purple rain bye bye cliff ,2020-10-24 08:58:09+00:00,None,0,None
24608,24608,24608,today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0179636150540254,False,@Joannechocolat We are getting a new shed delivered today. I would love it to be made of gingerbread 😍, we are getting a new shed delivered today i would love it to be made of gingerbread ,2020-10-24 08:59:03+00:00,None,1,Positive
24609,24609,24609,health diagnosis reply,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Independent She has a mental health diagnosis and some of the replies on here are just plain cruel, she has a mental health diagnosis and some of the replies on here are just plain cruel,2020-10-24 09:03:18+00:00,None,2,Negative
24610,24610,24610,benji lecture,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@StNurseProject Benji, always wants to sit on me when I’m in a lecture! https://t.co/Z7AxXz4PLP", benji always wants to sit on me when i’m in a lecture ,2020-10-24 09:22:07+00:00,None,0,None
24611,24611,24611,point book essentialamp sweet aisle,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7425950530010068,False,"@MissyGful @JamesMelville I think the point is what is deemed essential v non essential. Books being non essential&amp; closed, but the sweets / booze aisles are still open 🤷🏻‍♂️",  i think the point is what is deemed essential v non essential books being non essentialamp closed but the sweets  booze aisles are still open ,2020-10-24 09:22:29+00:00,None,1,Positive
24612,24612,24612,twat,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.1710469728732011,False,@BBradley_Mans Pretty clear you're a twat, pretty clear you're a twat,2020-10-24 09:34:53+00:00,Life,1,Positive
24613,24613,24613,link,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,1.0,False,"@4AdsthePoet @kennygibsonnhs @LindaChibuzor @jomwlever @OOhhMatron @richardlittleda @lynnturner31 @dmonty007 @C_Carmichael83 @NickiSparling1 @NorthwayRuth @kwelsh1 @oldnanchris @CalvinMoorley @The_Debs_Effect @TinaSouth3 @nikki_ledingham @reboverend_RNc @JackieSmith_nmc @Ewout1985 @Louise90999815 @jcstaff_ @JennytheM @DrJude_G @KathEvans2 @Lodge4Betty @irisbenson100 @Cosmicwomble @KateSlater2 @warnetony @MAAPPUK @StNurseProject @HorizonsNHS @paularich1977 @FabNHSStuff @actionhappiness @WeRGlobalNurses @WeNurses @iHealthVisiting @MidwivesRCM @RoyLilley @gbtpo @amelia_tickell @ShaneTickell @Fabchange2020 Hi Zoe, can you send me the link, it won’t let me in! Xx",                                             hi zoe can you send me the link it won’t let me in xx,2020-10-24 09:45:52+00:00,Life,1,Positive
24614,24614,24614,ward induction preparation practice,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,@lynwool @Rissee1 @JudithRThompson @lisapunter77 @ASPHFT @andrealewisRRC @Knipe69Sa So looking forward to seeing you all out on the wards. Thank you all for delivering a fabulous induction preparation for practice. 🥰,       so looking forward to seeing you all out on the wards thank you all for delivering a fabulous induction preparation for practice ,2020-10-24 09:47:25+00:00,Work,1,Positive
24615,24615,24615,news,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.4317092506417022,False,@ASPHFT Brilliant news and very well deserved 🥰, brilliant news and very well deserved ,2020-10-24 09:48:09+00:00,Life,1,Positive
24616,24616,24616,barrier enablers emergency department patient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8876958262431349,False,What are the barriers and enablers affecting #contraceptive use among #adolescent male emergency department patients? @AmJMensHealth https://t.co/RFyV0z7Ijm,what are the barriers and enablers affecting  use among  male emergency department patients  ,2020-10-24 10:00:21+00:00,None,0,None
24617,24617,24617,weekend blog post,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,What are you doing this weekend? Catch up on these trending blog posts! https://t.co/pZetm6w30W #positivevibes #nursehackathon #nursingeducation #NOBC https://t.co/StFvxrQUU4,what are you doing this weekend catch up on these trending blog posts      ,2020-10-24 11:41:54+00:00,None,0,None
24618,24618,24618,student keepsake teddy,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,@laurenlouise_23 @j9timms can you help? Alternatively lots of students keep a set and get them made into a keepsake like a SHU teddy!,  can you help alternatively lots of students keep a set and get them made into a keepsake like a shu teddy,2020-10-24 11:49:59+00:00,Life,0,None
24619,24619,24619,utopia growth struggle utopia,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,A utopia that doesn't facilitate personal growth through overcoming struggle isn't a utopia at all.,a utopia that doesn't facilitate personal growth through overcoming struggle isn't a utopia at all,2020-10-24 11:55:42+00:00,None,2,Negative
24620,24620,24620,time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,New shed arrived and installed. Now time for this https://t.co/u0r6L5GAmp,new shed arrived and installed now time for this ,2020-10-24 12:26:46+00:00,None,0,None
24621,24621,24621,thank teddy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7520827251640014,False,@laurenlouise_23 Great! Have retweeted. Just make sure you ask to see SHU ID before handing any over! Thank you and look forward to seeing the teddy 😊, great have retweeted just make sure you ask to see shu id before handing any over thank you and look forward to seeing the teddy ,2020-10-24 12:49:19+00:00,None,1,Positive
24622,24622,24622,birthday football team,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Happy birthday to the world’s first football team! https://t.co/KD1Dq54GbO,happy birthday to the world’s first football team ,2020-10-24 12:51:26+00:00,None,1,Positive
24623,24623,24623,match,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@EmGeeCovLFC @kevhayes1973 @laurieanne99 @LifeBanta @linda13514056 @Liverbird121 @louise3anne @lulabelle72 @mactoots @MADM1310 @magee333 @mandrf @ManjitThandi78 @mariebudgie1 @markaherridge @MeraliAyaz @Mrstrong76 @Ms_Claire_G @MsNadaJones1 @Ms_Schif Happy Match Day to you!,                    happy match day to you,2020-10-24 13:42:02+00:00,None,1,Positive
24624,24624,24624,time mcdonalds order,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,10/10 times McDonalds gets my order wrong,times mcdonalds gets my order wrong,2020-10-24 14:25:06+00:00,None,2,Negative
24625,24625,24625,dude suddenlink,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@caleb_mb Dude Suddenlink is traaaash. We hate them., dude suddenlink is traaaash we hate them,2020-10-24 14:30:34+00:00,None,2,Negative
24626,24626,24626,work shoe shop bonkers,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,Went out to buy a rug. Came home with new work shoes instead. Shops are bonkers busy,went out to buy a rug came home with new work shoes instead shops are bonkers busy,2020-10-24 14:34:36+00:00,Life,0,None
24627,24627,24627,space dunelm park,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.1321741960269415,False,@cheeky2xists Struggled to get parking space in dunelm. Never seen the car park so full, struggled to get parking space in dunelm never seen the car park so full,2020-10-24 15:27:20+00:00,Life,2,Negative
24628,24628,24628,pizza,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,PizZas for tea. Luke thinks it’s the best tea ever 😍😍😍,pizzas for tea luke thinks it’s the best tea ever ,2020-10-24 15:52:32+00:00,Life,1,Positive
24629,24629,24629,future hand nurse sunday thousand voter state,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"🚨 The future is in your hands... 🤳 We need you to help nurses defeat Trump. 🌊 🗳️ This Sunday, join us as we text tens of thousands of voters in key swing states to #VoteNursesValues. RSVP ➡️ https://t.co/NUNDovjgXj #BidenHarris https://t.co/G4J21impkJ", the future is in your hands  we need you to help nurses defeat trump   this sunday join us as we text tens of thousands of voters in key swing states to  rsvp    ,2020-10-24 16:00:10+00:00,None,2,Negative
24630,24630,24630,iowan thing,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.8931757327139692,False,"@SenatorRobHogg And I suppose KR still expects Iowan to ""do the right thing."" Smh.", and i suppose kr still expects iowan to do the right thing smh,2020-10-24 16:23:34+00:00,Life,0,None
24631,24631,24631,iowan,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.97803119538853,False,@SenatorRobHogg *Iowans, iowans,2020-10-24 16:23:57+00:00,None,0,None
24632,24632,24632,cancer control article smallcell,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Read this Cancer Control #openaccess article on small-cell #lungcancer. @CancerControl_ #chemotherapy #radiotherapy https://t.co/bvAx9pdG5f,read this cancer control  article on smallcell     ,2020-10-24 16:30:11+00:00,None,0,None
24633,24633,24633,album song,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0270166247115308,False,"@JohnBechard Are you listening to the album, or just that song?", are you listening to the album or just that song,2020-10-24 16:37:38+00:00,None,0,None
24634,24634,24634,alltime favorite,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@JohnBechard Nice! It's in my top 10 all-time favorites albums., nice it's in my top alltime favorites albums,2020-10-24 16:45:04+00:00,None,1,Positive
24635,24635,24635,thank suggestion album repeat budokan,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4092498046558374,False,"@JohnBechard No, but I will check it out. Thank you for the suggestion. The next live album I have on repeat is Cheap Trick's "" Live From Budokan.""", no but i will check it out thank you for the suggestion the next live album i have on repeat is cheap trick's  live from budokan,2020-10-24 16:49:35+00:00,None,0,None
24636,24636,24636,song,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.150631097416642,False,@JohnBechard Absolutely! Not a bad song on it., absolutely not a bad song on it,2020-10-24 16:54:39+00:00,None,2,Negative
24637,24637,24637,banger,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,@kylieminogue It’s a banger 😍, it’s a banger ,2020-10-24 17:04:52+00:00,Life,0,None
24638,24638,24638,contest interest remake,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2599835331206231,False,@andrewmcb No contest! I have zero interest in watching the remake, no contest i have zero interest in watching the remake,2020-10-24 17:05:51+00:00,None,1,Positive
24639,24639,24639,cute,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.568564102471971,False,@AyoCaesar Cute ❤️, cute ,2020-10-24 17:07:03+00:00,None,1,Positive
24640,24640,24640,game mummy,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.525372065338291,False,Trying to help Luke on his game @Chopper_Mallett. He ends up taking it off me. Oh Nevermind mummy 🤣🤣🤣🤣,trying to help luke on his game  he ends up taking it off me oh nevermind mummy ,2020-10-24 18:26:29+00:00,Work,0,None
24641,24641,24641,pressure injury nursing home resident alternating pressure trial advance skin wound care october,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4347341973107316,False,"Preventing Pressure Injuries in Nursing Home Residents Using a Low-Profile Alternating Pressure Overlay: A Point-of-Care Trial Advances in Skin Wound Care, October 2020 https://t.co/qpIpzS3ZaL #RecommendedReading #Nurses #FOANed https://t.co/DR6suK7XHP",preventing pressure injuries in nursing home residents using a lowprofile alternating pressure overlay a pointofcare trial advances in skin wound care october     ,2020-10-24 19:15:03+00:00,None,2,Negative
24642,24642,24642,doxford hall hotel northumberland,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Doxford Hall Spa hotel in Northumberland: would fully recommended 👌🏼🥂❤️👩🏼‍🤝‍👩🏻 https://t.co/HTmLrLMzXM,doxford hall spa hotel in northumberland would fully recommended  ,2020-10-24 19:20:40+00:00,None,0,None
24643,24643,24643,wherever racism injustice health suffers place jail,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7960303610337355,False,"Wherever there is systemic racism and injustice, health suffers. There are few places where this is more striking than in our #prisons and jails. #Covid19 https://t.co/P0Y5itV4R7",wherever there is systemic racism and injustice health suffers there are few places where this is more striking than in our  and jails  ,2020-10-24 19:29:01+00:00,None,2,Negative
24644,24644,24644,advance health paper,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Find out more about skilled #mindfulness-based teaching in this Global Advances in Health and Medicine paper. @GAHMJournal #openaccess https://t.co/ufv7Ecze9Z,find out more about skilled based teaching in this global advances in health and medicine paper   ,2020-10-24 19:30:07+00:00,None,0,None
24645,24645,24645,tazer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@deathbyvodka @TJYoungCO @brighteyes909 @SanBernardinoPD Put yourself in the cops’s shoes; what would you have done? Tazer vs gun? Don’t think so...,    put yourself in the cops’s shoes what would you have done tazer vs gun don’t think so,2020-10-24 20:19:07+00:00,None,0,None
24646,24646,24646,thanks,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1704627442655114,True,"Happy happy joy joy! Thanks, Jota! #LIVSHU #YNWA https://t.co/nXvJlkJ6G5",happy happy joy joy thanks jota   ,2020-10-24 20:25:52+00:00,None,1,Positive
24647,24647,24647,lady street none business sheet,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1169720404274542,False,A lady in the streets... A none ya business in the sheets.,a lady in the streets a none ya business in the sheets,2020-10-24 20:36:31+00:00,None,0,None
24648,24648,24648,cannot resist landon,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0670834895383816,False,@k9sofvalor @Love4PoliceDogs @tk_brink @K9__Evo @Christina_Roof @thebingoman21 @Hero_Industries Cannot resist handsome Landon! 🥰,       cannot resist handsome landon ,2020-10-24 20:38:40+00:00,Life,1,Positive
24649,24649,24649,house,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6990386248561687,False,@K9__Evo @KnifePatriot One mug coming to my house! 🏡,  one mug coming to my house ,2020-10-24 20:48:49+00:00,None,0,None
24650,24650,24650,sharon osborne osbournes witch west voice fence witch nothing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@MrsAlSwearengen Sharon Osborne on ""The Osbournes"" getting called the Wicked Witch of the West by a faceless voice across a fence. She responded, "" The wicked witch has nothing on me, Darling."" I still laugh about it.", sharon osborne on the osbournes getting called the wicked witch of the west by a faceless voice across a fence she responded  the wicked witch has nothing on me darling i still laugh about it,2020-10-24 21:00:09+00:00,None,2,Negative
24651,24651,24651,mechanism dysfunction sclerosis,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4828167953078733,False,Why TDP-43? Why Not? Mechanisms of Metabolic Dysfunction in Amyotrophic Lateral Sclerosis. @EXNsage #metabolism #glycolysis https://t.co/c79VeyYVEV,why tdp why not mechanisms of metabolic dysfunction in amyotrophic lateral sclerosis    ,2020-10-24 21:00:21+00:00,None,0,None
24652,24652,24652,reality show,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@MrsAlSwearengen I've never really liked reality shows, but that was a must not miss for me.", i've never really liked reality shows but that was a must not miss for me,2020-10-24 21:03:45+00:00,None,0,None
24653,24653,24653,novelty reality effect competition line cooking competition,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@MrsAlSwearengen I completely agree with you... the novelty drew me in. Then I figured out the reality was lacking. I did like a special effects costume competition, along the lines of cooking competitions.", i completely agree with you the novelty drew me in then i figured out the reality was lacking i did like a special effects costume competition along the lines of cooking competitions,2020-10-24 21:09:49+00:00,None,1,Positive
24654,24654,24654,case abducens endonasal approach,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2237676685837749,False,Explore the first case of abducens nerve #schwannoma to be treated with an expanded endonasal approach. #openaccess https://t.co/wCWoWWUJaf,explore the first case of abducens nerve  to be treated with an expanded endonasal approach  ,2020-10-24 22:00:19+00:00,None,0,None
24655,24655,24655,video gurl camilla cabello,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.7085312131918542,False,"Watching so much @ygofficialblink videos and this Lisa gurl... she’ll go bigger than blackpink ala @IGGYAZALEA , Camilla Cabello, @ArianaGrande .... #blink",watching so much  videos and this lisa gurl she’ll go bigger than blackpink ala   camilla cabello   ,2020-10-24 22:05:02+00:00,Life,0,None
24656,24656,24656,school line approach student stress disorder,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6174375374512615,False,School #Nurses on the Front Lines of #Healthcare: The Approach to a Student With #Anxiety and Posttraumatic Stress Disorder @schoolnurses https://t.co/xv64cPXbiG,school  on the front lines of  the approach to a student with  and posttraumatic stress disorder  ,2020-10-24 23:30:04+00:00,None,2,Negative
24657,24657,24657,insane,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.9890726615973032,False,@codeofvets This is so crazy and insane!, this is so crazy and insane,2020-10-25 00:08:23+00:00,Life,2,Negative
24658,24658,24658,parler,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@codeofvets I am on Parler also and just followed you., i am on parler also and just followed you,2020-10-25 00:11:03+00:00,None,0,None
24659,24659,24659,rest hero thank service,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.8122155811177987,False,"@funnydo25814387 @BlueLineNorCal Rest easy, hero! Thank you for your service to help keep us free! 🙏😢🐾🌈",  rest easy hero thank you for your service to help keep us free ,2020-10-25 00:28:10+00:00,Life,1,Positive
24660,24660,24660,hell tweet others,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0493101942132308,False,What fresh hell is this that we can only quote tweet others?,what fresh hell is this that we can only quote tweet others,2020-10-25 00:36:27+00:00,None,2,Negative
24661,24661,24661,prayer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3378250303414085,False,@_girlcop Sending healing prayers! 🙏🙏🙏, sending healing prayers ,2020-10-25 00:45:46+00:00,None,0,None
