Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english
2548,2548,2548,1.3279649271439114e+18,2020-11-15 13:21:25+00:00,['1327964927143911424'],@MyBrewAlways Oh Karen that feels so raw I could touch it. I am touched beyond measure that you can share Andrew’s name and your loss. 💔, oh karen that feels so raw i could touch it i am touched beyond measure that you can share andrews name and your loss ,False
2549,2549,2549,1.327958317969322e+18,2020-11-15 12:55:09+00:00,['1327958317969321984'],"@Deb8orah You are in my thoughts, thank you for your bravery in sharing. I am mostly reticent to share private thoughts on Twitter. I had been looking at the sculpture again for a friend who lost their child &amp; felt it needed to be shared. It is what Alex would have done. God bless Deborah", you are in my thoughts thank you for your bravery in sharing i am mostly reticent to share private thoughts on twitter i had been looking at the sculpture again for a friend who lost their child amp felt it needed to be shared it is what alex would have done god bless deborah,False
2550,2550,2550,1.3279569254352732e+18,2020-11-15 12:49:37+00:00,['1327956925435273224'],@Helendirector Lockdown meant it was virtual. We did all have a wonderful zoom meeting and shared joy and laughter. His mum had prepared a group of photographs of funny faces (and his dreadlocks) which prompted many memories and some reminiscent family teasing. ❤️, lockdown meant it was virtual we did all have a wonderful zoom meeting and shared joy and laughter his mum had prepared a group of photographs of funny faces and his dreadlocks which prompted many memories and some reminiscent family teasing ,False
2551,2551,2551,1.3279553356220457e+18,2020-11-15 12:43:18+00:00,['1327955335622045697'],@glenchisholm @Lainysparkles Thank you for sharing Glen. 💔,  thank you for sharing glen ,False
2552,2552,2552,1.3279551406246502e+18,2020-11-15 12:42:32+00:00,['1327955140624650242'],@barkingcats @Beckyhanmor Thank you Becky and Yvonne. Music has been a huge part of coping especially for Alex’s siblings.,  thank you becky and yvonne music has been a huge part of coping especially for alexs siblings,False
2553,2553,2553,1.3279431799878656e+18,2020-11-15 11:55:00+00:00,['1327943179987865602'],@ktBrown2200 Oh Katie that is very tough. What was his name? Are you getting help from @FCDOGovUK ?, oh katie that is very tough what was his name are you getting help from  ,False
2554,2554,2554,1.327940190246232e+18,2020-11-15 11:43:07+00:00,['1327940190246232064'],"@Trisha_the_doc Have been very humbled and learnt so much. It clearly touched a shared “emptiness”. 
I have laughed and learnt much from your posts over the years I have followed you; thank you Trisha."," have been very humbled and learnt so much it clearly touched a shared emptiness 
i have laughed and learnt much from your posts over the years i have followed you thank you trisha",False
2557,2557,2557,1.3279350879383183e+18,2020-11-15 11:22:51+00:00,['1327935087938318338'],@GeorgeJulian Very humbling. I have learnt so much from @sarasiobhan and from you over the last few years. Connor has often been a beacon., very humbling i have learnt so much from  and from you over the last few years connor has often been a beacon,False
2558,2558,2558,1.3279343934580613e+18,2020-11-15 11:20:05+00:00,['1327934393458061313'],@AnnetteMaryBrow Thank you Annette 💔, thank you annette ,False
2561,2561,2561,1.3279335835378688e+18,2020-11-15 11:16:52+00:00,['1327933583537868800'],"@BernardKeavy So sorry to hear that Bernard, what was his name? Have you anything planned for the 13th? We shared “funny faces” that Alex had been caught with in photographs in a Zoom meeting yesterday. Laughter and joy helped us all and being “together” albeit virtually.", so sorry to hear that bernard what was his name have you anything planned for the th we shared funny faces that alex had been caught with in photographs in a zoom meeting yesterday laughter and joy helped us all and being together albeit virtually,False
2562,2562,2562,1.3279324350829076e+18,2020-11-15 11:12:18+00:00,['1327932435082907649'],@SarahCoward8 Thank you Sarah. 💔, thank you sarah ,False
2563,2563,2563,1.3279323180409403e+18,2020-11-15 11:11:51+00:00,['1327932318040940548'],"@PLM__X What was your mum’s name? My mum and Dad both had an uncommon name, Verity and Melville, and hearing them brings back many memories. I have kept my dad’s login on my laptop as as daily reminder.", what was your mums name my mum and dad both had an uncommon name verity and melville and hearing them brings back many memories i have kept my dads login on my laptop as as daily reminder,False
2564,2564,2564,1.327931229543551e+18,2020-11-15 11:07:31+00:00,['1327931229543550976'],@Hegarty3Wendy Thank you Wendy. I love the name Grace and find myself doing exactly the same and similar as daily acts of remembrance., thank you wendy i love the name grace and find myself doing exactly the same and similar as daily acts of remembrance,False
2566,2566,2566,1.3279308054700564e+18,2020-11-15 11:05:50+00:00,['1327930805470056448'],@SafetypinSarah @Meinirynysmon Alex’s brother and sisters have each given so much to each other and to us and have become so “wise” as they have struggled with their loss.,  alexs brother and sisters have each given so much to each other and to us and have become so wise as they have struggled with their loss,False
2567,2567,2567,1.3279281352377057e+18,2020-11-15 10:55:13+00:00,['1327928135237705729'],@cookie0255 Thank you John. I hadn’t thought about that absence of a word. So sorry to hear about Lee and humbled by the many folk who have shared their loss and spoken their names., thank you john i hadnt thought about that absence of a word so sorry to hear about lee and humbled by the many folk who have shared their loss and spoken their names,False
2568,2568,2568,1.3278449569213563e+18,2020-11-15 05:24:42+00:00,['1327844956921356288'],@jamieadman Thank you Jamie. The kindness and concern on this thread have been inspiring., thank you jamie the kindness and concern on this thread have been inspiring,False
2569,2569,2569,1.3278446193552955e+18,2020-11-15 05:23:22+00:00,['1327844619355295745'],@DonnaSeccombe I am so sorry to read about the loss of Teddy and Barty. What heartache and what a journey. 💔, i am so sorry to read about the loss of teddy and barty what heartache and what a journey ,False
2570,2570,2570,1.327807132448809e+18,2020-11-15 02:54:24+00:00,['1327807132448808962'],@marks_sue1 Thank you Sue, thank you sue,False
2571,2571,2571,1.3277574457337364e+18,2020-11-14 23:36:58+00:00,['1327757445733736449'],@Psychologicsal Thank you Shirley. Overwhelmed by peoples kindness today., thank you shirley overwhelmed by peoples kindness today,False
2572,2572,2572,1.3277356502426706e+18,2020-11-14 22:10:21+00:00,['1327735650242670592'],"@Meinirynysmon Golly gosh bgosh, I have learnt so much today from other parents and siblings and children. Thank you for sharing those words. 💔", golly gosh bgosh i have learnt so much today from other parents and siblings and children thank you for sharing those words ,False
2573,2573,2573,1.3277271479774945e+18,2020-11-14 21:36:34+00:00,['1327727147977494529'],@Lainysparkles I am a twin too. Cannot imagine life without a twin; just as I never imagined life without Alex., i am a twin too cannot imagine life without a twin just as i never imagined life without alex,False
2574,2574,2574,1.3277255418106962e+18,2020-11-14 21:30:11+00:00,['1327725541810696192'],"@NHSwhistleblowr Sorry David, that went too soon * have followed you", sorry david that went too soon  have followed you,False
2575,2575,2575,1.3277252391832166e+18,2020-11-14 21:28:59+00:00,['1327725239183216642'],"@barbimac22 Thank you Barbara, it does feels so important. How old were you when Sean died? Alex’s siblings have found it very tough. It has slowly drawn us all closer and closer.", thank you barbara it does feels so important how old were you when sean died alexs siblings have found it very tough it has slowly drawn us all closer and closer,False
2576,2576,2576,1.3277238429833912e+18,2020-11-14 21:23:26+00:00,['1327723842983391233'],@littleredpizza1 Thank you for such honest sharing and so sorry to read about your loss., thank you for such honest sharing and so sorry to read about your loss,False
2577,2577,2577,1.3277218683007918e+18,2020-11-14 21:15:35+00:00,['1327721868300791810'],@JanePlumb @dollywyrley That tweet has so much truth. Thank you and thank you for sharing your love and your loss of George and Theo. 💔,  that tweet has so much truth thank you and thank you for sharing your love and your loss of george and theo ,False
2578,2578,2578,1.3277213453592084e+18,2020-11-14 21:13:31+00:00,['1327721345359208451'],@dollywyrley That you for your openess and sharing. I have been humbled and amazed by the glimpses provided into other peoples grief. It helps., that you for your openess and sharing i have been humbled and amazed by the glimpses provided into other peoples grief it helps,False
2579,2579,2579,1.327720757888168e+18,2020-11-14 21:11:11+00:00,['1327720757888167939'],@AllysonLitchfi1 So humbled by the stories that have been shared. Thomas sounds quite remarkable. 💔, so humbled by the stories that have been shared thomas sounds quite remarkable ,False
2581,2581,2581,1.327719638713725e+18,2020-11-14 21:06:44+00:00,['1327719638713724936'],So good to be able to talk and share about such grief. https://t.co/4amJK7ADNb,so good to be able to talk and share about such grief ,False
2582,2582,2582,1.3277189750447923e+18,2020-11-14 21:04:06+00:00,['1327718975044792321'],@MonikaMill Thank you for sharing about James and your heartache. I am so sorry., thank you for sharing about james and your heartache i am so sorry,False
2583,2583,2583,1.3277183414993674e+18,2020-11-14 21:01:35+00:00,['1327718341499367428'],@Vickivixtini Sorry to hear about your loss and thank you for sharing about wee Margot. 💔, sorry to hear about your loss and thank you for sharing about wee margot ,False
2584,2584,2584,1.327718043481469e+18,2020-11-14 21:00:24+00:00,['1327718043481468929'],@MakeCharlieTheL Thank you Nick for making time to mesaage., thank you nick for making time to mesaage,False
2585,2585,2585,1.3277166894930534e+18,2020-11-14 20:55:01+00:00,['1327716689493053445'],@zakerboo2 So sorry to hear about Tyler and Amber. Take care and #staysafe., so sorry to hear about tyler and amber take care and ,False
2586,2586,2586,1.3277147583683092e+18,2020-11-14 20:47:20+00:00,['1327714758368309253'],@CalmHolmes Thank you Sarah., thank you sarah,False
2587,2587,2587,1.3277145900886835e+18,2020-11-14 20:46:40+00:00,['1327714590088683528'],@CharSquires @jounwin Thank you Charlotte. You are a bit of an inspiration to many. Glad to have a chance to say that to you. ❤️,  thank you charlotte you are a bit of an inspiration to many glad to have a chance to say that to you ,False
2588,2588,2588,1.327712360619004e+18,2020-11-14 20:37:49+00:00,['1327712360619003905'],@NHSwhistleblowr Thank you for sharing David. I have admired your honesty and integrity over the years I have e, thank you for sharing david i have admired your honesty and integrity over the years i have e,False
2589,2589,2589,1.327711155134079e+18,2020-11-14 20:33:01+00:00,['1327711155134078976'],@GaynaHodges Thank you for sharing about your David and Rachie. What emptiness you must feel. 💔, thank you for sharing about your david and rachie what emptiness you must feel ,False
2590,2590,2590,1.3277037653744271e+18,2020-11-14 20:03:39+00:00,['1327703765374427139'],"@HelenChiplin Helen, I hope this thread hasn’t brought you any extra distress. What was your son’s name? It seems such a long time yet at times almost like yesterday.", helen i hope this thread hasnt brought you any extra distress what was your sons name it seems such a long time yet at times almost like yesterday,False
2591,2591,2591,1.327700923397845e+18,2020-11-14 19:52:22+00:00,['1327700923397844992'],@heather23422194 @mrspegden Oh Heather thank you for taking time to share. So sorry to hear about you daughter. What was her name?,  oh heather thank you for taking time to share so sorry to hear about you daughter what was her name,False
2592,2592,2592,1.3276999744072622e+18,2020-11-14 19:48:36+00:00,['1327699974407262208'],"@scooterwriter Oh, Diane I am so sorry to hear about your dear girl. What was her name?", oh diane i am so sorry to hear about your dear girl what was her name,False
2593,2593,2593,1.3276989295851807e+18,2020-11-14 19:44:26+00:00,['1327698929585180672'],"@MervChangeAGEnt What a wonderful day. Our young grandson, Sebastian, bears his Uncle’s name as his middle name.", what a wonderful day our young grandson sebastian bears his uncles name as his middle name,False
2594,2594,2594,1.3276981606392177e+18,2020-11-14 19:41:23+00:00,['1327698160639217664'],@Chapelcath It does really feel that way. That is a trigger for so many memories., it does really feel that way that is a trigger for so many memories,False
2595,2595,2595,1.3276972545269514e+18,2020-11-14 19:37:47+00:00,['1327697254526951424'],@MonikaMill Thank you Monika. Big hugs for your wee lad. What was he called?, thank you monika big hugs for your wee lad what was he called,False
2596,2596,2596,1.327696610923602e+18,2020-11-14 19:35:14+00:00,['1327696610923601924'],@piccolo_lisa Thank you Lisa., thank you lisa,False
2597,2597,2597,1.327696371726553e+18,2020-11-14 19:34:17+00:00,['1327696371726553092'],@SarahDeanKelly1 Thank you Sarah., thank you sarah,False
2598,2598,2598,1.32766140531993e+18,2020-11-14 17:15:20+00:00,['1327661405319929860'],@McalisterAndrew Sorry about the stray eroteme!, sorry about the stray eroteme,False
2599,2599,2599,1.3276367975061545e+18,2020-11-14 15:37:33+00:00,['1327636797506154496'],@BruceDesjardins @NaveenEipe Thank you Bruce,  thank you bruce,False
2600,2600,2600,1.327635904631087e+18,2020-11-14 15:34:00+00:00,['1327635904631087106'],@McalisterAndrew Thank you Andrew.?, thank you andrew,False
2601,2601,2601,1.3276357208073134e+18,2020-11-14 15:33:16+00:00,['1327635720807313409'],@EmmaLCollins04 Thank you Emma., thank you emma,False
2602,2602,2602,1.3276356418075976e+18,2020-11-14 15:32:57+00:00,['1327635641807597568'],@pamwil3 Thank you Pam. What was your sister’s name?, thank you pam what was your sisters name,False
2603,2603,2603,1.3276354410513736e+18,2020-11-14 15:32:10+00:00,['1327635441051373572'],@salwal48 Thank you Sally., thank you sally,False
2604,2604,2604,1.3276351147849073e+18,2020-11-14 15:30:52+00:00,['1327635114784907276'],@GaynaHodges Oh Gayna I am so sorry to learn of your loss and to know that Rachael was your daughter. She gave so much to so many and I had to stop the car and cry the day she died. She was and is an inspiration to many. 💔, oh gayna i am so sorry to learn of your loss and to know that rachael was your daughter she gave so much to so many and i had to stop the car and cry the day she died she was and is an inspiration to many ,False
2605,2605,2605,1.3276343051919729e+18,2020-11-14 15:27:39+00:00,['1327634305191972868'],@Charlotte_Cymru Oooh Charlotte I am so sad to hear that. What was his name? Was it a welsh name?, oooh charlotte i am so sad to hear that what was his name was it a welsh name,False
2606,2606,2606,1.3276339823270257e+18,2020-11-14 15:26:22+00:00,['1327633982327025667'],@amandaborrill Thank you Amanda., thank you amanda,False
2607,2607,2607,1.3276336177161298e+18,2020-11-14 15:24:55+00:00,['1327633617716129793'],@Lynne23498457 So sorry to hear about Stuart. I really line that way of spelling his name too., so sorry to hear about stuart i really line that way of spelling his name too,False
2608,2608,2608,1.3276331644459704e+18,2020-11-14 15:23:07+00:00,['1327633164445970432'],@borerlineparent Thank you for taking time and caring., thank you for taking time and caring,False
2609,2609,2609,1.3276327241448858e+18,2020-11-14 15:21:22+00:00,['1327632724144885761'],@woolyjools Thank you Julie. x, thank you julie x,False
2610,2610,2610,1.327632572856365e+18,2020-11-14 15:20:46+00:00,['1327632572856365060'],@AnnieBannister Thank you Annie ❤️, thank you annie ,False
2611,2611,2611,1.3276324964655063e+18,2020-11-14 15:20:28+00:00,['1327632496465506305'],@hhhhunterrrr1 Thank you so much Caroline., thank you so much caroline,False
2612,2612,2612,1.327632372536402e+18,2020-11-14 15:19:58+00:00,['1327632372536401920'],@rma62 Thank you Rhona. Have always liked the name Rhona., thank you rhona have always liked the name rhona,False
2613,2613,2613,1.327631912785965e+18,2020-11-14 15:18:08+00:00,['1327631912785965063'],"@silv24 You need to meet my son (not entirely joking, he is naturally monogamous and really rather lovely!) God I hope he doesn’t see this post! 😊", you need to meet my son not entirely joking he is naturally monogamous and really rather lovely god i hope he doesnt see this post ,False
2614,2614,2614,1.3276264624894157e+18,2020-11-14 14:56:29+00:00,['1327626462489415682'],@SewNeckwarmers We are all meeting by Zoom tonight to share and  probably laugh and cry in equal measure. Thank you. (Neckwarmers sound good too). ❤️, we are all meeting by zoom tonight to share and  probably laugh and cry in equal measure thank you neckwarmers sound good too ,False
2615,2615,2615,1.3276253365159158e+18,2020-11-14 14:52:00+00:00,['1327625336515915776'],"@tcollett97 Oh Trish, I am sorry to hear tgat. What was his name? I like to talk about Alex with other folk.", oh trish i am sorry to hear tgat what was his name i like to talk about alex with other folk,False
2616,2616,2616,1.3276248487350886e+18,2020-11-14 14:50:04+00:00,['1327624848735088640'],@hilaryedridge Thank you so much Hilary for making time to write., thank you so much hilary for making time to write,False
2617,2617,2617,1.3276243775596257e+18,2020-11-14 14:48:12+00:00,['1327624377559625728'],@mrspegden So sorry for your loss. What was she called?, so sorry for your loss what was she called,False
2618,2618,2618,1.3276237113154028e+18,2020-11-14 14:45:33+00:00,['1327623711315402752'],@Sian_NP @Anniecoops Thank you Sian,  thank you sian,False
2619,2619,2619,1.327623003904086e+18,2020-11-14 14:42:44+00:00,['1327623003904086023'],@richsutcliffe67 So sorry for your loss Richard., so sorry for your loss richard,False
2620,2620,2620,1.3276226209641185e+18,2020-11-14 14:41:13+00:00,['1327622620964118528'],@TracyBorg3 I will often think of you and Sam. Take care Tracy., i will often think of you and sam take care tracy,False
2621,2621,2621,1.327622308337492e+18,2020-11-14 14:39:58+00:00,['1327622308337491968'],@BruceDesjardins @NaveenEipe In Switzerland on the banks of Lake Geneva x,  in switzerland on the banks of lake geneva x,False
2622,2622,2622,1.3276199665946542e+18,2020-11-14 14:30:40+00:00,['1327619966594654211'],@sindu2u I have “thought” that but never seen it written so succinctly before. Is is something you have read or written yourself. Thank you. ❤️, i have thought that but never seen it written so succinctly before is is something you have read or written yourself thank you ,False
2623,2623,2623,1.3276157524012485e+18,2020-11-14 14:13:55+00:00,['1327615752401248257'],@TracyBorg3 So sorry to hear of your loss Tracy. What was his name? Our Alex’s life and love affected so many and he gave an enormous amount of himself to others before he died. That is some of what we hold on to., so sorry to hear of your loss tracy what was his name our alexs life and love affected so many and he gave an enormous amount of himself to others before he died that is some of what we hold on to,False
2624,2624,2624,1.3276149195467205e+18,2020-11-14 14:10:37+00:00,['1327614919546720256'],@khalida94444102 Thank you for making time to write. Your words mean a lit., thank you for making time to write your words mean a lit,False
2625,2625,2625,1.3276146809369518e+18,2020-11-14 14:09:40+00:00,['1327614680936951808'],@EBJohnsonNLPMp Very much like that., very much like that,False
2626,2626,2626,1.3276138984727798e+18,2020-11-14 14:06:33+00:00,['1327613898472779776'],@IamHelenP Oh Helen I am so sorry to hear that. 💔, oh helen i am so sorry to hear that ,False
2627,2627,2627,1.327613675969114e+18,2020-11-14 14:05:40+00:00,['1327613675969114114'],@Charlotte_Cymru So sorry to hear that Charlotte 💔, so sorry to hear that charlotte ,False
2628,2628,2628,1.3276135799111885e+18,2020-11-14 14:05:17+00:00,['1327613579911188480'],@AnnMahon2 So sorry to hear that Ann 💔, so sorry to hear that ann ,False
2630,2630,2630,1.3276062730896916e+18,2020-11-14 13:36:15+00:00,['1327606273089691650'],@Phillip62540462 @BishopWorcester So sorry to hear of your loss; and I recognise my experience in yours. Others definitely recognise the change and it opens up communication with those in “pain”.,  so sorry to hear of your loss and i recognise my experience in yours others definitely recognise the change and it opens up communication with those in pain,False
2631,2631,2631,1.3275805095270113e+18,2020-11-14 11:53:53+00:00,['1327580509527011333'],"@r_renforth Amazing memories and we do all both laugh and cry, and he still is part of many peoples life, both friends and family.", amazing memories and we do all both laugh and cry and he still is part of many peoples life both friends and family,False
2632,2632,2632,1.3275798204742e+18,2020-11-14 11:51:09+00:00,['1327579820474200064'],@racheljwaters1 Thank you for sharing. What was her name?, thank you for sharing what was her name,False
2633,2633,2633,1.3275790714931077e+18,2020-11-14 11:48:10+00:00,['1327579071493107713'],@rssisaiah So sorry to hear about your brother., so sorry to hear about your brother,False
2634,2634,2634,1.3275774932813865e+18,2020-11-14 11:41:54+00:00,['1327577493281386496'],@diana_ward1 Thank you Diana; it has been a tough journey for us as a family and we have learnt so much and shared so much and loved each other so much more., thank you diana it has been a tough journey for us as a family and we have learnt so much and shared so much and loved each other so much more,False
2635,2635,2635,1.3274564025042903e+18,2020-11-14 03:40:43+00:00,['1327456402504290304'],@RachaelLVann Thank you xx, thank you xx,False
2636,2636,2636,1.327402928995504e+18,2020-11-14 00:08:14+00:00,['1327402928995504128'],@antidictadores @kylenabecker @DannyCrespoCuba Open your eyes! It is Sleazy Don who is the problem.,   open your eyes it is sleazy don who is the problem,False
2637,2637,2637,1.3274002670636933e+18,2020-11-13 23:57:40+00:00,['1327400267063693315'],"@TheMedicJournal I hope tomorrow that you have one of those moments that reminds us of the privilege of being a doctor, perhaps when a patient shares something precious with you or one of the porters tells you what a great job you are doing...... they keep you going through the tough bits. ❤️", i hope tomorrow that you have one of those moments that reminds us of the privilege of being a doctor perhaps when a patient shares something precious with you or one of the porters tells you what a great job you are doing they keep you going through the tough bits ,False
2638,2638,2638,1.32739652503987e+18,2020-11-13 23:42:48+00:00,['1327396525039869953'],"4 years ago tonight I lost my eldest son. “We may look as if we carry on with our lives as before.  We may even have times of joy and happiness.   Everything may seem “normal”.  But THIS,  “Emptiness” is how we all feel...all the time."" ❤ 
Melancholy by Albert György https://t.co/ijyt5Co4B1"," years ago tonight i lost my eldest son we may look as if we carry on with our lives as before  we may even have times of joy and happiness   everything may seem normal  but this  emptiness is how we all feelall the time  
melancholy by albert gyrgy ",False
2644,2644,2644,1.3272236199955292e+18,2020-11-13 12:15:44+00:00,['1327223619995529216'],This!! https://t.co/nEMTkWmDzy,this ,False
2645,2645,2645,1.3272235303800218e+18,2020-11-13 12:15:22+00:00,['1327223530380021760'],This is wonderful! https://t.co/a32COT6htS,this is wonderful ,False
2646,2646,2646,1.3269544084926095e+18,2020-11-12 18:25:59+00:00,['1326954408492609536'],Just posted a photo @ Lacock Village https://t.co/tf9FIbu7kD,just posted a photo  lacock village ,False
2647,2647,2647,1.3268864592704553e+18,2020-11-12 13:55:58+00:00,['1326886459270455296'],"@ThisRNisAngry Brave step whenever you make it; though Professional nurses are much in demand and I hope you find rewarding work (personally, financially and professionally) in due course. Make time for personal enthusiasms too! ❤️", brave step whenever you make it though professional nurses are much in demand and i hope you find rewarding work personally financially and professionally in due course make time for personal enthusiasms too ,False
2648,2648,2648,1.3268855576377016e+18,2020-11-12 13:52:23+00:00,['1326885557637701633'],@ToryFibs @NBack20 The major apology is due from @jeremycorbyn whose ambilavence about Brexit and lack of leadership was seriously damaging to @UKLabour,  the major apology is due from  whose ambilavence about brexit and lack of leadership was seriously damaging to ,False
2649,2649,2649,1.3268233664524493e+18,2020-11-12 09:45:16+00:00,['1326823366452449281'],"NHS Staff need answers from the Government on the support and planning needed to support the vaccination programme. Sign the petition with @EveryDoctorUK so we get them.

https://t.co/A3Hs0kEfG0","nhs staff need answers from the government on the support and planning needed to support the vaccination programme sign the petition with  so we get them

",False
2650,2650,2650,1.3266613154070815e+18,2020-11-11 23:01:20+00:00,['1326661315407081478'],@Jennife10651535 Sleep tight Jennifer., sleep tight jennifer,False
2651,2651,2651,1.3266533963975188e+18,2020-11-11 22:29:52+00:00,['1326653396397518850'],@KffDogs @Nancym34472265 Good evening from my adorable and adoring black dog. x https://t.co/CyPpIAAOm6,  good evening from my adorable and adoring black dog x ,False
2652,2652,2652,1.326481177839022e+18,2020-11-11 11:05:32+00:00,['1326481177839022082'],Just posted a photo @ Corsham Court https://t.co/CmMOmOTJBr,just posted a photo  corsham court ,False
2653,2653,2653,1.3263124379189207e+18,2020-11-10 23:55:01+00:00,['1326312437918920710'],@RslewisSally It will be even better when it does take place. Pob hwyl., it will be even better when it does take place pob hwyl,False
2654,2654,2654,1.326286049073574e+18,2020-11-10 22:10:09+00:00,['1326286049073573893'],Just posted a photo @ Corsham Court https://t.co/kf3Anqa6qV,just posted a photo  corsham court ,False
2655,2655,2655,1.326281104551252e+18,2020-11-10 21:50:31+00:00,['1326281104551251969'],@AncientTreesATF I saw an ancient oak tree today where one of the branches appears to have “layered”. Is this unusual in oaks? https://t.co/VUIu6D6MG4, i saw an ancient oak tree today where one of the branches appears to have layered is this unusual in oaks ,False
2656,2656,2656,1.3262146604718694e+18,2020-11-10 17:26:29+00:00,['1326214660471869440'],The right decision and well done @Kirsty_Williams @wgmin_education https://t.co/IxyZywb9a4,the right decision and well done   ,False
2657,2657,2657,1.3262130736743834e+18,2020-11-10 17:20:11+00:00,['1326213073674383360'],Another blow to the two state solution; a great loss to the future of peace in the middle east https://t.co/9lmJUAPBk8,another blow to the two state solution a great loss to the future of peace in the middle east ,False
2658,2658,2658,1.3261581780280566e+18,2020-11-10 13:42:03+00:00,['1326158178028056576'],@HannahPopsy Hope you are feeling better today?, hope you are feeling better today,False
2659,2659,2659,1.3259158279888036e+18,2020-11-09 21:39:02+00:00,['1325915827988803585'],@realDonaldTrump Why did your thugs turn up angry and armed and intimidating everyone?, why did your thugs turn up angry and armed and intimidating everyone,False
2660,2660,2660,1.3259154110162616e+18,2020-11-09 21:37:22+00:00,['1325915411016261640'],Good to read and hear this being so clearly expressed. The Liverpool programme could do irrepairable harm to the science and to public confidence. https://t.co/SJE2vmlhcX,good to read and hear this being so clearly expressed the liverpool programme could do irrepairable harm to the science and to public confidence ,False
2661,2661,2661,1.3259047256031273e+18,2020-11-09 20:54:55+00:00,['1325904725603127296'],@chickenprincess Where are you doing it? Great to hear this news! xx, where are you doing it great to hear this news xx,False
2662,2662,2662,1.3258935090989097e+18,2020-11-09 20:10:21+00:00,['1325893509098909697'],Vital initiative on a real and painful part of the spectrum of parenthood https://t.co/bZiCH5LYvA,vital initiative on a real and painful part of the spectrum of parenthood ,False
2663,2663,2663,1.3258926650330235e+18,2020-11-09 20:06:59+00:00,['1325892665033023500'],@MattHancock What sort of penalty clause did the contract for test and trace have in it? Vital that there is proper accountability for the manifest failures up to now., what sort of penalty clause did the contract for test and trace have in it vital that there is proper accountability for the manifest failures up to now,False
2664,2664,2664,1.3258648849874534e+18,2020-11-09 18:16:36+00:00,['1325864884987453440'],"@EsperDoD I hope that you, in common with all decent folk, are proud for standing up for what is right; even when it meant being “terminated” by soon to be gone Trump. Best wishes for the future.", i hope that you in common with all decent folk are proud for standing up for what is right even when it meant being terminated by soon to be gone trump best wishes for the future,False
2670,2670,2670,1.3255986026689454e+18,2020-11-09 00:38:29+00:00,['1325598602668945409'],Have never watched #imacelebrity but with @vicderbyshire in the lineup I might just do so. Have followed her since her days on @bbc5live and greatly respect her as a campaigning journalist. Should be tough and determined! https://t.co/VNbeDlhLje,have never watched  but with  in the lineup i might just do so have followed her since her days on  and greatly respect her as a campaigning journalist should be tough and determined ,False
2671,2671,2671,1.3255973886319288e+18,2020-11-09 00:33:40+00:00,['1325597388631928834'],@vicderbyshire @ITV @antanddec Beat wishes Ollie.,   beat wishes ollie,False
2674,2674,2674,1.325214008111063e+18,2020-11-07 23:10:15+00:00,['1325214008111063046'],"@rabbisacks Such sad news about Rabbi Jonathan Sacks. An eloquent, intellectual and compassionate leader who was outspoken when he needed to be.", such sad news about rabbi jonathan sacks an eloquent intellectual and compassionate leader who was outspoken when he needed to be,False
2675,2675,2675,1.3251266869298053e+18,2020-11-07 17:23:16+00:00,['1325126686929805312'],Huge step for women in America. A highly able Vice President Elect who can help restore America in it’s hour of need. https://t.co/3DB0UxNWH7,huge step for women in america a highly able vice president elect who can help restore america in its hour of need ,False
2677,2677,2677,1.324695448884564e+18,2020-11-06 12:49:41+00:00,['1324695448884563968'],"I have 14 new followers from UK. 🇬🇧, and more last week. See https://t.co/7rODIn5ld8 https://t.co/W1GStbJ96P",i have  new followers from uk  and more last week see  ,False
2678,2678,2678,1.324367730229842e+18,2020-11-05 15:07:27+00:00,['1324367730229841920'],Our grandson is starting his study as a botanist good and early. Here he is inspecting some of his finds from an afternoon walk while he waits for his tea to be ready. #catkins #oak #maple #naturenotes @eleanor_joya https://t.co/P3ZuBuxGhp,our grandson is starting his study as a botanist good and early here he is inspecting some of his finds from an afternoon walk while he waits for his tea to be ready      ,False
2679,2679,2679,1.3243092119798538e+18,2020-11-05 11:14:55+00:00,['1324309211979853825'],Clever! https://t.co/uHegU0fyTn,clever ,False
2680,2680,2680,1.3240691561620316e+18,2020-11-04 19:21:01+00:00,['1324069156162031618'],@AsafBhai @UKLabour I suspect that was from someone else’s tweet earlier in the thread. Why did you include them in your tweet if you have concerns? You have described yourself as an ex-member; and I can’t see how an online discussion between two non members would be of interest to Labour.,  i suspect that was from someone elses tweet earlier in the thread why did you include them in your tweet if you have concerns you have described yourself as an exmember and i cant see how an online discussion between two non members would be of interest to labour,False
2681,2681,2681,1.3240671322048676e+18,2020-11-04 19:12:58+00:00,['1324067132204867584'],@Rachael_Swindon @AsafBhai @UKLabour “A slavish devotion to neoliberalism”? What on earth does that mean? Rachael why are you happy to see members and ex members infighting and damaging Labour’s opposition to the Government? When does a mandate from members become not a mandate?,   a slavish devotion to neoliberalism what on earth does that mean rachael why are you happy to see members and ex members infighting and damaging labours opposition to the government when does a mandate from members become not a mandate,False
2682,2682,2682,1.3240646424114094e+18,2020-11-04 19:03:05+00:00,['1324064642411409408'],@Choodleumma @Johnrashton47 Do you think she might have been a tipsy Tory?,  do you think she might have been a tipsy tory,False
