,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
934,934,934,1.539347449143251e+18,2022-06-21 20:40:06+00:00,['1539347449143250944'],Thank goodness virtue can take a break https://t.co/BXdbdHdXnR
935,935,935,1.5393470592450437e+18,2022-06-21 20:38:33+00:00,['1539347059245043712'],@VPrasadMDMPH I've had it enough times for the both of us
936,936,936,1.539342605691011e+18,2022-06-21 20:20:51+00:00,['1539342605691011073'],@SukhNijjer @CardiacJoshi They've got quite a history eh
937,937,937,1.5393410853777244e+18,2022-06-21 20:14:48+00:00,['1539341085377724416'],@CardiacJoshi That thread gives me no answers! I'm going to have to look up your interactions now
938,938,938,1.5393408738041692e+18,2022-06-21 20:13:58+00:00,['1539340873804169218'],@CardiacJoshi Wow
939,939,939,1.539330500220924e+18,2022-06-21 19:32:45+00:00,['1539330500220923906'],@BarkDirk https://t.co/s55xuDBtJV
940,940,940,1.539330292917338e+18,2022-06-21 19:31:55+00:00,['1539330292917338112'],@Gladianoxa Maybe it’s the lack of vegetables
941,941,941,1.5393298396054692e+18,2022-06-21 19:30:07+00:00,['1539329839605469184'],@technocrypto Yes that’s my read for them both
942,942,942,1.5393259450179502e+18,2022-06-21 19:14:39+00:00,['1539325945017950208'],"Last time I went to glasto I didn't have to worry about the following things:

watering my vegetables
My duolingo streak
my back irreversibly seizing up

Have you heard a more damning account of what middle age looks like jfc

oh and my kids too I guess"
943,943,943,1.5393196503070188e+18,2022-06-21 18:49:38+00:00,['1539319650307018752'],Jordan Peterson has now joined Elon Musk in advocating that the human race should have more children as we’re apparently dying off. Both have very devoted fans but interestingly even they don’t seem to be on board with this particular plan https://t.co/GMl1vEh8c5
944,944,944,1.5393072161335624e+18,2022-06-21 18:00:13+00:00,['1539307216133562368'],And this is why I don’t do mandatory training https://t.co/ENesnzdihr
945,945,945,1.53929710341496e+18,2022-06-21 17:20:02+00:00,['1539297103414960129'],@timricketts_ It’ll only get shitter as regular air tickets prices go completely bananas and Ryanair realise what they can get away with
946,946,946,1.5392950164342538e+18,2022-06-21 17:11:45+00:00,['1539295016434253824'],@timricketts_ I said impressive
947,947,947,1.539290369938047e+18,2022-06-21 16:53:17+00:00,['1539290369938046984'],@Ovca8 🙃
948,948,948,1.5392902266019922e+18,2022-06-21 16:52:43+00:00,['1539290226601992193'],@Dr_JSA My friend. This is now canon.
949,949,949,1.5392900388020388e+18,2022-06-21 16:51:58+00:00,['1539290038802038784'],"@pot51e Tom, bless his heart, thinks I’d have made it otherwise but perhaps I’d have been a regular cardiologist and done more normal things! I hope it doesn’t sound conceited to say I’ve capitalised on it well, which isn’t always the case. But any event is a sliding doors moment really."
950,950,950,1.539267005961978e+18,2022-06-21 15:20:27+00:00,['1539267005961977858'],"I plucked a number out of the air which felt like around the time I’ve been on twitter (I wasn’t far off) and here is the calculation of what I was talking about on that day. Man I’m like a long playing record, same old stuff 6 years apart! https://t.co/fcm8WLV1NA"
952,952,952,1.5392664726645064e+18,2022-06-21 15:18:19+00:00,['1539266472664506369'],@ga2re2t Oh my god haha. But that’s very on brand for me at least!
954,954,954,1.5392464273224335e+18,2022-06-21 13:58:40+00:00,['1539246427322433537'],Today is day number 2143 that I will not be tweeting about diets and nutrition
955,955,955,1.5392273994638705e+18,2022-06-21 12:43:04+00:00,['1539227399463870465'],@dr_benoy_n_shah Ugh showed it to my wife who did double maths and she’s like what’s so interesting this is school stuff 🙃
957,957,957,1.5392150610503475e+18,2022-06-21 11:54:02+00:00,['1539215061050347522'],@dr_benoy_n_shah That’s really cool 🤓
958,958,958,1.5391955359319777e+18,2022-06-21 10:36:27+00:00,['1539195535931977734'],@ope_poe I like it
959,959,959,1.5391954196112343e+18,2022-06-21 10:35:59+00:00,['1539195419611234309'],@Ovca8 No I can’t comment on people’s ECGs I’m afraid
961,961,961,1.5391862884982907e+18,2022-06-21 09:59:42+00:00,['1539186288498290688'],@sjswitzer @jamesheathers I wrote a whole article in defence of Apu as a character and don’t have any issues with Hank Azaria playing him. But I also understand my experience is not the same as others’ who might think differently
962,962,962,1.5391789670176113e+18,2022-06-21 09:30:36+00:00,['1539178967017611269'],Fact https://t.co/6hSi6SGPNO
963,963,963,1.5391765850850468e+18,2022-06-21 09:21:09+00:00,['1539176585085046784'],@steveocrom @govindajeggy 100% accurate can confirm https://t.co/ULBnGZsyH8
964,964,964,1.5391263460388905e+18,2022-06-21 06:01:31+00:00,['1539126346038890496'],@Dr_Ellie https://t.co/TGRrnDO3wp
965,965,965,1.5391261818864026e+18,2022-06-21 06:00:52+00:00,['1539126181886402560'],@iDTWD That is wild. What a dude.
966,966,966,1.5391239437386834e+18,2022-06-21 05:51:58+00:00,['1539123943738683396'],@iDTWD wtf I need more info
968,968,968,1.5391194818087365e+18,2022-06-21 05:34:14+00:00,['1539119481808736256'],"@Lotus_of_Honor @MamaDoctorJones Haha I do admire your tenacity. We’re willing, just both very busy! My channel has been sorely neglected tbh"
970,970,970,1.5391161632291717e+18,2022-06-21 05:21:03+00:00,['1539116163229171719'],@sabineirl @apoorvamagic Fantastic quote!
971,971,971,1.5391143030344294e+18,2022-06-21 05:13:39+00:00,['1539114303034429444'],"@reneritchie Wait no longer! But you’ve got it backwards, you were the biggest name replying in this thread, not vice versa. I say “were” because Luke Skywalker just showed up but still 😉 Look, people even nominated you in this thread as their most impressive interaction! #celeb https://t.co/lyAwWC7wDz"
972,972,972,1.539112848034566e+18,2022-06-21 05:07:52+00:00,['1539112848034566145'],@esrasilvertunga Ten seconds! You overestimate my response rapidity
973,973,973,1.5391116257598546e+18,2022-06-21 05:03:01+00:00,['1539111625759854597'],@iamcurious4 That’s embarrassing. For both of us!
974,974,974,1.5391111885750067e+18,2022-06-21 05:01:17+00:00,['1539111188575006720'],🤩🤩!!! https://t.co/TbfBLHiHI8
976,976,976,1.5390231075828283e+18,2022-06-20 23:11:17+00:00,['1539023107582828544'],"“Do you need help writing those discharge summaries?” said everyone, in unison https://t.co/SQUQKwb3Ib"
977,977,977,1.5390167038411244e+18,2022-06-20 22:45:50+00:00,['1539016703841124352'],"@NotoriousB_E_G In 2009 Michael Jackson died on the day before the festival proper started. It was sad, but a magical feeling to be in a place that worshipped music. Spontaneous MJ parties popped up anywhere that had a speaker. Then when the acts started, so many paid tribute. Unforgettable."
978,978,978,1.5390161307104092e+18,2022-06-20 22:43:33+00:00,['1539016130710409216'],"@NotoriousB_E_G Fave has to be The Prodigy. I was a HUGE fan as a kid and most of our group wanted to see Blur, so a few of us went and it was just such an amazing gig. Many more: Radiohead, Stevie Wonder, Niall Rodgers/Chic, Muse (not my usual but incredible), Amy Winehouse, Leonard Cohen..."
979,979,979,1.5390149084399288e+18,2022-06-20 22:38:42+00:00,['1539014908439928833'],@NotoriousB_E_G Oh I ditched camping in the main fields with the riff raff after 3 and have been glamping ever since. I've done all forms of accommodation at glasto. But tbh I've enjoyed other festivals more (usually overseas) with hotel/apartment options.
981,981,981,1.5390105044499988e+18,2022-06-20 22:21:12+00:00,['1539010504449998848'],"2008
2009
2010
2011
2013
2015
2022

I’ve been to almost as many Glastonburys as ARCPs. 7 years is a long time though, since the last one. I’m pre-alerting the festival medical tent. Medlife midlife crisis. https://t.co/ZkIbciD78x"
982,982,982,1.5390068130472346e+18,2022-06-20 22:06:32+00:00,['1539006813047234560'],@GarethOHare3 @MarkHamill Maybe he’ll reply to this one. I hear he engages in that sort of twitter chicanery from time to time 👀
983,983,983,1.5390055194064527e+18,2022-06-20 22:01:23+00:00,['1539005519406452742'],@jamesheathers This modern insistence that everyone must BE the thing they’re portraying on screen and never alter their appearance seems to fundamentally misunderstand acting
984,984,984,1.53899896951851e+18,2022-06-20 21:35:22+00:00,['1538998969518510080'],"@ShivaniM_KC @VPrasadMDMPH It’s an example of mass delusion, or mass cognitive dissonance, or perhaps we are so inured to it that it doesn’t even register. I recently wrote about how we all go to conferences and pretend conflicts aren’t everywhere. And compared to social media sponsorship requirements 🤔 https://t.co/gTvYtdlyGw"
987,987,987,1.5389875576980808e+18,2022-06-20 20:50:01+00:00,['1538987557698080768'],@Sameer__Menon https://t.co/mwPrXTGZ95
988,988,988,1.5389751986738831e+18,2022-06-20 20:00:54+00:00,['1538975198673883139'],@sallylepage But even the greys are unaffected. I’m going to stop short of peroxiding my beard because then I will have truly crossed into influencer land and there’s no way back from there
989,989,989,1.5389612150908314e+18,2022-06-20 19:05:20+00:00,['1538961215090831365'],"Pretty underwhelming eh. No bright orange. Just a faint tint at the right angle in direct sunlight lol (my beard is quite ginger naturally so this is extra disappointing)

Posting posed selfies on twitter wtf has happened to me. Well it was an experiment so let’s call it science https://t.co/xxGxYg4rxb"
991,991,991,1.538865554240557e+18,2022-06-20 12:45:13+00:00,['1538865554240557056'],"@chiaseedpuddin I don’t care if you text me first, I ain’t picking up"
992,992,992,1.5388601925693809e+18,2022-06-20 12:23:55+00:00,['1538860192569380864'],@hankoduck Interpret impressive as you see fit
993,993,993,1.5388549628343255e+18,2022-06-20 12:03:08+00:00,['1538854962834325504'],@doctorwibble Remarkably unimpressive. My wife thinks my hair is too thick and there’s not enough grey. I’ll try to take one in the sun and hope for a little ginger glow 😂
994,994,994,1.5388547233479557e+18,2022-06-20 12:02:11+00:00,['1538854723347955712'],Who’s the most impressive person you’ve been retweeted by or who replied to you on here? Link the tweet if you are feeling energetic
995,995,995,1.5388294377431245e+18,2022-06-20 10:21:42+00:00,['1538829437743124481'],@moropikkuu Do people ever get prevented from entering the hall
996,996,996,1.538823227946025e+18,2022-06-20 09:57:02+00:00,['1538823227946024961'],@dr_skhan1 Don’t doo iiiitt
997,997,997,1.5388132994537925e+18,2022-06-20 09:17:35+00:00,['1538813299453792256'],"This is one of the greatest minds in science saying that given enough scientific-sounding jargon, hypotheses, mechanisms and so on, even he finds it hard to make head nor tail of someone's claims. Pseudoscience SOUNDS scientific. But it's not only not right, it's not even wrong."
998,998,998,1.5388132977593344e+18,2022-06-20 09:17:34+00:00,['1538813297759334401'],"Pauli also once told a colleague ""What you said was so confused that one could not tell whether it was nonsense or not.""

These are funny but demonstrate the main problem with pseudoscience (lit. false science). In contrast to straight up nonsense (ie wrong), ANYONE can be fooled"
999,999,999,1.5388132954607616e+18,2022-06-20 09:17:34+00:00,['1538813295460761604'],"I didn't realise that a famous phrase in the critique of pseudoscience actually comes from Wolfgang Pauli (of exclusion principle fame)

""This is not only not right, it's not even wrong""

(Das ist nicht nur nicht richtig; es ist nicht einmal falsch!) https://t.co/u6zT8eNYAe"
1000,1000,1000,1.5387906450992906e+18,2022-06-20 07:47:33+00:00,['1538790645099290624'],Schrodinger’s GP https://t.co/aLTAHxjYBu
1001,1001,1001,1.538773961961513e+18,2022-06-20 06:41:16+00:00,['1538773961961512962'],Think Dall-E will put graphic designers out of work? Enjoyed this video from designer @timesnewboman. Striking similarities to the debate around radiologists being rendered obsolete too https://t.co/DS2t8wdmgK
1002,1002,1002,1.538665393149059e+18,2022-06-19 23:29:51+00:00,['1538665393149059073'],@AnnaKateBarton If I’m not allowed an ice cream tub in the tub on father’s day then when am I allowed
1003,1003,1003,1.5386578798966047e+18,2022-06-19 23:00:00+00:00,['1538657879896604673'],"@scullingmonkey Hang on, how long were you gone?! It deleted everything? I’ve taken a few months off without issue."
1004,1004,1004,1.5386393118511636e+18,2022-06-19 21:46:13+00:00,['1538639311851163648'],@AndrewJLowry he's got thoughts about beer too https://t.co/HOXu5ggb3n
1005,1005,1005,1.538628756906156e+18,2022-06-19 21:04:16+00:00,['1538628756906156034'],well that settles that https://t.co/Tem2APLN1n
1006,1006,1006,1.5386287519401042e+18,2022-06-19 21:04:15+00:00,['1538628751940104194'],https://t.co/qZ5p0cpYG5
1007,1007,1007,1.5386210730711654e+18,2022-06-19 20:33:44+00:00,['1538621073071165440'],@weissgspritzt One would hope I’d have picked that up myself!
1008,1008,1008,1.538620926350213e+18,2022-06-19 20:33:09+00:00,['1538620926350213120'],"Seeing referrals on another ward and overheard F1s chatting about debt consolidation companies and short term loans, suggesting at least one has used them. Is it then a surprise when some are forced to accept these rates. I was paid more per hour in 2008. What an absolute joke. https://t.co/3uDEhNSVaS"
1009,1009,1009,1.5386196689775493e+18,2022-06-19 20:28:09+00:00,['1538619668977549315'],"Son (lying on my chest): I can hear your heart!
Me: What does it sound like?
S: Dum dum
Me: Now listen to Mama’s and tell me how it’s different
S: It’s faster!
Me [proud in cardiologist]
Mama: Now listen to your little brother’s
Me: And how does that sound?
Son: Evil"
1010,1010,1010,1.5386186631037665e+18,2022-06-19 20:24:10+00:00,['1538618663103766528'],"Or a bench at Claremont Landscape Gardens main entrance! @nationaltrust 

@Sujay747 @Selinarajan https://t.co/2qTOJH0uhi"
1011,1011,1011,1.5386078822829711e+18,2022-06-19 19:41:19+00:00,['1538607882282971137'],@AashiMed I want maximum red
1012,1012,1012,1.53860782192264e+18,2022-06-19 19:41:05+00:00,['1538607821922639872'],@SufiMindtricks The natural stuff just smells like soil or rocks to me
1013,1013,1013,1.5386076380234793e+18,2022-06-19 19:40:21+00:00,['1538607638023479296'],@lucy_evzz My beard is already ginger esp in the sun. I’m trying to max out the effect so I glow like a traffic cone
1014,1014,1014,1.5386044621048832e+18,2022-06-19 19:27:44+00:00,['1538604462104883201'],"I don’t really think it’ll do anything tbh, too dark to begin with. The question is do I leave this overnight https://t.co/MxLwWwLhvW"
1015,1015,1015,1.5385951479816763e+18,2022-06-19 18:50:43+00:00,['1538595147981676546'],Heeeere we go https://t.co/igswTVBCYa https://t.co/bI9r3TK1WR
1016,1016,1016,1.5385901338086769e+18,2022-06-19 18:30:48+00:00,['1538590133808676865'],KNOW YOUR HEALTH WHAT IS HEALTH https://t.co/6bwARraUqm
1017,1017,1017,1.5385582322179482e+18,2022-06-19 16:24:02+00:00,['1538558232217948160'],"@FPosteschild He does seem to have gone off the rails since starting it, you may be onto something. My view as a cardiologist is: no."
1018,1018,1018,1.5385296868668703e+18,2022-06-19 14:30:36+00:00,['1538529686866870272'],@alomshaha I estimate I’ve muted over 3000 accounts
1019,1019,1019,1.538528399978791e+18,2022-06-19 14:25:29+00:00,['1538528399978790913'],Bro just enjoy father’s day https://t.co/VtBrXnEKpO
1020,1020,1020,1.5384681934460723e+18,2022-06-19 10:26:15+00:00,['1538468193446072321'],"@benjpike For a long time I let my bias cloud my view of Horton, as I believe in many of the same causes he does. But I eventually realised he’s a contrarian click-chaser like any newspaper editor."
1021,1021,1021,1.538443927384105e+18,2022-06-19 08:49:49+00:00,['1538443927384104964'],Editor of the Lancet referencing the Daily Mail. Wild times. https://t.co/5SYm2Z5f2v
1022,1022,1022,1.538308022560342e+18,2022-06-18 23:49:47+00:00,['1538308022560342016'],"@LabMuffin @DBelardoMD Very unusual for Americans to randomly adopt an extreme perspective, and then create an opposing camp who just want to disagree with them. Doesn’t sound like them at all."
1023,1023,1023,1.538285070728954e+18,2022-06-18 22:18:35+00:00,['1538285070728953856'],"Tech journalist: The Sinister Use of Your Data by Mysterious Chinese Companies, also follow me on tiktok"
1024,1024,1024,1.5382829788659876e+18,2022-06-18 22:10:16+00:00,['1538282978865987585'],@Adomv05 @DBelardoMD Yes but that toast has given you all of the diseases. All of them.
1025,1025,1025,1.5382687329880023e+18,2022-06-18 21:13:40+00:00,['1538268732988002313'],"@LocalRachel @hankoduck @drphiliplee1 🥱I’m sure you think these are all very original thoughts. Try looking at the legions of practicing Drs who talk, write about all the (real) issues you mention instead of stereotyping the medical profession. Your solution to bad data in journals is…get it from YouTube instead"
1026,1026,1026,1.538264418873647e+18,2022-06-18 20:56:31+00:00,['1538264418873647104'],"Alonso deserved more wins and at least another WDC. In a sport littered with “unfulfilled potential”, his career stands out, partly because other drivers rate him so highly and also because his own bad decisions sealed his fate (meaning he’s got more from crappy cars than most)"
1029,1029,1029,1.5382490046136197e+18,2022-06-18 19:55:16+00:00,['1538249004613619717'],@gorskon You only need to go 4 or 5 tweets down in her timeline (or the OP’s) to see how apparent medical professionals can come out with something so patently idiotic.
1031,1031,1031,1.5382382082821734e+18,2022-06-18 19:12:22+00:00,['1538238208282173442'],@DBelardoMD @LabMuffin Hang on is this just a manifestation of the vitamin D cult?
1032,1032,1032,1.5382379305437594e+18,2022-06-18 19:11:16+00:00,['1538237930543759360'],"A match that wasn’t the BBC’s priority that day (tbh, understandably - iirc WIndies v England was on the same day?) so it wasn’t broadcast. And video cameras weren’t common in 1983, so if they BBC weren’t there, it wasn’t filmed. Shame. https://t.co/gZMvXXk1sC"
1033,1033,1033,1.5382359710822564e+18,2022-06-18 19:03:29+00:00,['1538235971082256384'],"@DBelardoMD @LabMuffin one for you 😂

The thing is I just can’t bring myself to listen to any of this. Rhonda Patrick’s Instagram is truly incredible for its always uncritical reporting of studies and consistent misinterpretations of vague associations as causative links."
1035,1035,1035,1.5381627325575578e+18,2022-06-18 14:12:27+00:00,['1538162732557557762'],"The most bizarre thing I’ve heard from a tennis player, especially a multi grand slam winner. No one plays at Wimbledon for ranking points. Always been a fan of Naomi Osaka but this is an odd take. https://t.co/ByQ7wi8XSt"
1037,1037,1037,1.5378514668111585e+18,2022-06-17 17:35:36+00:00,['1537851466811158528'],@DrEricStrong Fascinating. Depressing.
1038,1038,1038,1.5377882384500244e+18,2022-06-17 13:24:21+00:00,['1537788238450024450'],Nocebo https://t.co/qm2xXGDtmL
1039,1039,1039,1.537787924611322e+18,2022-06-17 13:23:06+00:00,['1537787924611321857'],@magats_r_bad I have thought about it actually. Such a bizarre example of nocebo. Complete theatrics.
1040,1040,1040,1.5377416495389573e+18,2022-06-17 10:19:13+00:00,['1537741649538957313'],Causal link? More like casual link amirite
1041,1041,1041,1.5377236888244795e+18,2022-06-17 09:07:51+00:00,['1537723688824479745'],@nosecglasses 😂😂
1042,1042,1042,1.5377153708234097e+18,2022-06-17 08:34:48+00:00,['1537715370823409664'],"You know that scene at the end of Apocalypto where they see the conquistadors (and all they represent - technology, exploitation…“progress”) and she asks “shall we go to them?” and he says “we should go to the forest”

I think about that often. Like when I check twitter https://t.co/WyOLpmZMe5"
1043,1043,1043,1.5377055376972063e+18,2022-06-17 07:55:44+00:00,['1537705537697206273'],"He’s right to be unsettled. The heart is never stupid.

(except when it is) https://t.co/5onp20S2Yi"
1045,1045,1045,1.5376787559629455e+18,2022-06-17 06:09:18+00:00,['1537678755962945536'],"@mcaninch_josh Ha! You might be right there, definitely for mainstream media coverage. But even scientists are just chucking it about with gleeful abandon these days which is far more disappointing"
1046,1046,1046,1.5376772761915392e+18,2022-06-17 06:03:25+00:00,['1537677276191539200'],"@skdh Hadn’t seen that, thanks"
1048,1048,1048,1.5375586846366966e+18,2022-06-16 22:12:11+00:00,['1537558684636696582'],@DrEricStrong Oh lord
1050,1050,1050,1.5375433991668367e+18,2022-06-16 21:11:27+00:00,['1537543399166836738'],This isn’t some nihilistic tweet about all research being bunk. Far from it. Much wonderful work. But we all need to learn the basics of how to interpret it. And doctors especially need to be better at appraising studies. “Citing sources” is not enough. Not all sources are equal.
1051,1051,1051,1.5375403113329254e+18,2022-06-16 20:59:10+00:00,['1537540311332925443'],@Chainlank Nice clip thanks
1052,1052,1052,1.5375385464955412e+18,2022-06-16 20:52:10+00:00,['1537538546495541251'],Evidence-based doesn’t actually mean anything anymore does it? If your sole criterion as to what constitutes medical evidence is “it is in a journal” then you might as well include “it is on twitter”. The utter tripe that gets a pubmed reference is incredible
1053,1053,1053,1.5375226512201275e+18,2022-06-16 19:49:00+00:00,['1537522651220127744'],"@Amanda_Parsons @Age_of_Greed I’ve never dismissed deficiencies. I am however dismissing prescribing vitamin D in the absence of deficiency. “Is linked to cancer etc etc” is not a causative link, unwell ppl have low vitamin D. As literally hundreds of studies have shown, replacing it in those ppl doesn’t help"
1054,1054,1054,1.5375218283982602e+18,2022-06-16 19:45:44+00:00,['1537521828398260224'],"@Amanda_Parsons @Age_of_Greed If you think I’m suggesting people with vitamin D deficiency shouldn’t take vitamin D, you haven’t understood the problem. If someone without deficiency takes vitamin D and it makes them feel better, great. Doesn’t make any of what Hyman said in that post correct."
1055,1055,1055,1.5374793146015416e+18,2022-06-16 16:56:48+00:00,['1537479314601541632'],Oops wrong tag @Wikipedia
1056,1056,1056,1.537479084472775e+18,2022-06-16 16:55:53+00:00,['1537479084472774656'],"Oh dear oh dear
@wikimediauk https://t.co/kJhn8hmfAy"
1058,1058,1058,1.5374633566841242e+18,2022-06-16 15:53:23+00:00,['1537463356684124160'],@irfan_azmi12 The best/worst of all worlds
1059,1059,1059,1.5374553566029005e+18,2022-06-16 15:21:36+00:00,['1537455356602900483'],I just want you to know the burger chain sponsorship offers have started coming in (ie I’ve reached influencer status comparable to a 3rd tier TOWIE character that appears in two episodes and then isn’t heard from) and it’s taking 32oz of restraint not to take the free food
1060,1060,1060,1.5374366102742917e+18,2022-06-16 14:07:06+00:00,['1537436610274291713'],"@willhirsch @barbarbar772500 @kamilrb I agree there is subjectivity but at some point, if you are deliberately misleading people, the difference is moot"
1061,1061,1061,1.5374339655349084e+18,2022-06-16 13:56:36+00:00,['1537433965534908417'],@twj1974 @fitbit @FitbitUK @GoogleHealth @ConfedExpo I don’t think so unfortunately
1062,1062,1062,1.5374337954978202e+18,2022-06-16 13:55:55+00:00,['1537433795497820160'],"@willhirsch @barbarbar772500 @kamilrb There is no question that he spreads mis and disinformation. He ignores any attempt to verify what he’s saying, deletes comments that highlight his errors and deliberately spreads unproven theories. Initially I thought he was just unaware of the falsehoods but he knows very well"
1063,1063,1063,1.537415581154128e+18,2022-06-16 12:43:33+00:00,['1537415581154127873'],"Chairing a fantastic panel: Tara Donnelly director of digital care models NHS England, Kapil Parakh medical lead for @fitbit, and Andrew Edmunds director of innovation for Northumbria Healthcare. Learning about strategies to use remote monitoring to improve health outcomes https://t.co/tEej6s3dPO"
1064,1064,1064,1.537393256295805e+18,2022-06-16 11:14:50+00:00,['1537393256295804930'],@barbarbar772500 @kamilrb lol
1065,1065,1065,1.5373898523789926e+18,2022-06-16 11:01:18+00:00,['1537389852378992641'],Come see amazing speakers at @newscientist Live this October. And some guy really stretching the definition of ‘science content’ by attempting a cutprice 45 minute comedy set (maybe chuck in some edgy jokes and hope Netflix come calling) https://t.co/PhGlRcVqdK
1066,1066,1066,1.5373681767528366e+18,2022-06-16 09:35:10+00:00,['1537368176752836610'],@kamilrb I am literally sitting in a session about misinformation on YouTube right now. His name came up.
1067,1067,1067,1.5373573572143104e+18,2022-06-16 08:52:11+00:00,['1537357357214310400'],"Learning about Google and YouTube’s involvement in health in the UK. First session is about information availability as a determinant of health, and YouTube’s new ‘health shelf’ scheme which aims to connect ppl to reliable health info #NHSConfedExpo 
@DrSusanThomas @AoMRC https://t.co/bUGLKXBHNL"
1068,1068,1068,1.5373477304309105e+18,2022-06-16 08:13:56+00:00,['1537347730430910464'],@drcplymen He’s my nemesis
1069,1069,1069,1.537346406490456e+18,2022-06-16 08:08:40+00:00,['1537346406490456066'],Liverpool looking lovely https://t.co/prTk57BgGv
1070,1070,1070,1.5373445709875282e+18,2022-06-16 08:01:22+00:00,['1537344570987528197'],"Holy aliases Batman, Robin strikes again! https://t.co/OgAxYVaXFX"
1071,1071,1071,1.5373408651186258e+18,2022-06-16 07:46:39+00:00,['1537340865118625793'],I’m just surprised how many people *entered* medical school with a specialty in mind. I think I wanted to be a journalist or film director for at least the first two years https://t.co/tIn1VsfnfA
1073,1073,1073,1.5373388371978076e+18,2022-06-16 07:38:35+00:00,['1537338837197807616'],@EEpatoivo I wish! I’m too far down the other side to think I know anything useful
1074,1074,1074,1.5373368147379487e+18,2022-06-16 07:30:33+00:00,['1537336814737948672'],[Impostor syndrome intensifies]
1075,1075,1075,1.5371291391274312e+18,2022-06-15 17:45:19+00:00,['1537129139127431169'],telegraph mandem chat bare shit still https://t.co/LLRLVl1MCi
1076,1076,1076,1.5371280831820431e+18,2022-06-15 17:41:08+00:00,['1537128083182043136'],@DrEricStrong You’re so similar! Aw that’s lovely
1077,1077,1077,1.537101163090301e+18,2022-06-15 15:54:09+00:00,['1537101163090300930'],From one Big Blue to another. I worked at IBM many yrs ago but have been in the NHS ever since. Did you know the NHS only adopted Blue Pantone 300 and Frutiger Bold font in the late 90s. It was a mishmash before but some of you will remember a rather icky brown! #NHSConfedExpo https://t.co/ZgXB7IXZDu
1078,1078,1078,1.5370997053725286e+18,2022-06-15 15:48:22+00:00,['1537099705372528646'],@medicineinasuit @DrWillWatson That’s the scihub bird not the Night’s Watch sigil!
1079,1079,1079,1.5370733785484e+18,2022-06-15 14:03:45+00:00,['1537073378548400129'],@murraylegalnurs My kids’ screen time is essentially zero.  However I haven’t really considered when I’ll start easing that limit. Good to think about these things
1080,1080,1080,1.5370692118220022e+18,2022-06-15 13:47:12+00:00,['1537069211822002176'],"This is very funny. But made me wonder (in a non judgmental way, just curious as to other people’s views, esp parents) whether 5 year olds should be playing Minecraft. I’ve got a 5 year old and basically keep him far away from computers. Maybe I’m holding him back though https://t.co/Aml9SLcKpQ"
1082,1082,1082,1.537065084308099e+18,2022-06-15 13:30:48+00:00,['1537065084308099072'],@sallylepage Every Indian family has a faded packet of mehndi powder from the 1980s that never seems to run out. Premixed henna is white people stuff
1083,1083,1083,1.5370462976177605e+18,2022-06-15 12:16:08+00:00,['1537046297617760256'],jfc what absolute horseshit https://t.co/H0E6oEAyo0
1084,1084,1084,1.5370292192759237e+18,2022-06-15 11:08:17+00:00,['1537029219275923457'],@Potatopolitics Ummm https://t.co/u6tnuSl3AX
1085,1085,1085,1.537027537372586e+18,2022-06-15 11:01:36+00:00,['1537027537372585984'],@DrWillWatson https://t.co/5SfBRDnE9z
1087,1087,1087,1.5370183716775567e+18,2022-06-15 10:25:10+00:00,['1537018371677556736'],"Poll for those of you in the NHS, do you know what the NHS Confederation is, have you even heard of it?

#NHSConfedExpo"
1088,1088,1088,1.5370169860052828e+18,2022-06-15 10:19:40+00:00,['1537016986005282816'],"@anish_koka @US_FDA But it is not horse dewormer and that is what matters. Plus it’s expensive, although I’m sure that’s not relevant"
1089,1089,1089,1.5369962546133934e+18,2022-06-15 08:57:17+00:00,['1536996254613393408'],https://t.co/c8VgfCe8xK
1090,1090,1090,1.536991968001155e+18,2022-06-15 08:40:15+00:00,['1536991968001155072'],https://t.co/8zkgovCtoh
1091,1091,1091,1.5369918709953372e+18,2022-06-15 08:39:52+00:00,['1536991870995337216'],@eddedmondson https://t.co/YRzbwziWfo
1092,1092,1092,1.536988640437588e+18,2022-06-15 08:27:02+00:00,['1536988640437587969'],not seeing much murder https://t.co/SvZ61lM9YM
1093,1093,1093,1.5369877768302756e+18,2022-06-15 08:23:36+00:00,['1536987776830275584'],https://t.co/c69jlTcUk9
1094,1094,1094,1.536977329783808e+18,2022-06-15 07:42:05+00:00,['1536977329783808001'],See you soon! https://t.co/HRdZUBazYZ
1095,1095,1095,1.5369749913796403e+18,2022-06-15 07:32:48+00:00,['1536974991379640321'],@sunrisefromeast An added bonus
1096,1096,1096,1.5369722648009114e+18,2022-06-15 07:21:58+00:00,['1536972264800911361'],@dnunan79 Nope
1097,1097,1097,1.536967810949292e+18,2022-06-15 07:04:16+00:00,['1536967810949292032'],@WillSapwell Oh don’t worry the Francis Ageing Inverter comes with a complementary furosemide infusion as standard
1098,1098,1098,1.5369644956707103e+18,2022-06-15 06:51:05+00:00,['1536964495670710273'],@Lotus_of_Honor No but the trilogy does feature a metal band called The Pinheads
1099,1099,1099,1.5369642082685583e+18,2022-06-15 06:49:57+00:00,['1536964208268558338'],"@iDTWD Jennifer was another satisfied customer, you’d barely recognise her"
1100,1100,1100,1.5369640994096906e+18,2022-06-15 06:49:31+00:00,['1536964099409690626'],@dnunan79 Huh never seen that before
