,id,id_str,name,screen_name,description,years_online,statuses_count,tweets_per_year,location,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,live_following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,withheld_in_countries,year_created,friend_ratio
203053,338930010.0,338930010.0,SAGE Health & Nursing,SAGEHealthInfo,"Follow us for the latest news and research on nursing, public health and health services from SAGE Publishing.",11.0,24856.0,2259.6363636363635,,https://t.co/uktTNXzPP8,"{'url': {'urls': [{'url': 'https://t.co/uktTNXzPP8', 'expanded_url': 'https://us.sagepub.com/en-us/nam/health-life-biomedical-sciences', 'display_url': 'us.sagepub.com/en-us/nam/heal…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,5326.0,1563.0,216,Wed Jul 20 09:41:56 +0000 2011,825.0,,,False,False,,False,False,False,F2F2F2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/718100077592510464/zQZ3LXeN_normal.jpg,https://pbs.twimg.com/profile_images/718100077592510464/zQZ3LXeN_normal.jpg,https://pbs.twimg.com/profile_banners/338930010/1595512357,6BC1B6,FFFFFF,E2E2E2,333333,False,False,False,False,False,False,False,False,False,False,False,none,[],2011.0,3.4075495841330774
203297,348352213.0,348352213.0,The Queen's Nursing Institute,TheQNI,A national charity that promotes high-quality nursing care for people in need. Our Queen's Nurses deliver outstanding care in homes and communities everywhere.,11.0,22731.0,2066.4545454545455,"England, Wales, NI",https://t.co/xlPCyZvlbR,"{'url': {'urls': [{'url': 'https://t.co/xlPCyZvlbR', 'expanded_url': 'http://qni.org.uk', 'display_url': 'qni.org.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,25774.0,5078.0,166,Thu Aug 04 08:40:55 +0000 2011,31081.0,,,True,False,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1575053873626193920/_8pr4-8N_normal.jpg,https://pbs.twimg.com/profile_images/1575053873626193920/_8pr4-8N_normal.jpg,https://pbs.twimg.com/profile_banners/348352213/1664357082,9266CC,555457,3D1775,FFFFFF,True,True,False,False,False,False,False,False,False,False,False,none,[],2011.0,5.075620322961796
204479,161274683.0,161274683.0,First Touch,FirstTouchNNU,"The charity based at the neonatal unit at St George's Hospital in Tooting, London, supporting the unit's sick and premature babies, families & nursing staff",12.0,25281.0,2106.75,"Tooting, London, UK",https://t.co/TAi4QH2WVY,"{'url': {'urls': [{'url': 'https://t.co/TAi4QH2WVY', 'expanded_url': 'http://www.first-touch.org.uk', 'display_url': 'first-touch.org.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,4251.0,2679.0,93,Wed Jun 30 12:35:36 +0000 2010,7417.0,,,False,False,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1477320385767034882/YRq1k1cb_normal.jpg,https://pbs.twimg.com/profile_images/1477320385767034882/YRq1k1cb_normal.jpg,https://pbs.twimg.com/profile_banners/161274683/1430303853,FF0000,65B0DA,7AC3EE,3D1957,True,False,False,False,False,False,False,False,False,False,False,none,[],2010.0,1.5867861142217246
204863,280406687.0,280406687.0,Dusty the nurse,DustyEnfermera,"Mother, daughter, nurse, dogsbody, permaculturist... No DMs please  Dusty_the_nurse@mstdn.social",11.0,34704.0,3154.909090909091,Spain!,,{'description': {'urls': []}},False,1086.0,1347.0,6,Mon Apr 11 08:10:08 +0000 2011,108841.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1308928114/weemee_normal.jpg,https://pbs.twimg.com/profile_images/1308928114/weemee_normal.jpg,https://pbs.twimg.com/profile_banners/280406687/1422274026,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2011.0,0.8062360801781737
205242,260770620.0,260770620.0,FoNS,FoNScharity,"We work alongside nurses & health/social care teams to develop & share innovative ways of improving practice, establish values based, safe & effective cultures.",11.0,22548.0,2049.818181818182,London,https://t.co/5BmGUnhKLP,"{'url': {'urls': [{'url': 'https://t.co/5BmGUnhKLP', 'expanded_url': 'http://fons.org', 'display_url': 'fons.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,6966.0,2123.0,102,Fri Mar 04 15:24:54 +0000 2011,7868.0,,,True,False,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1360886545/fons_logo_rgb_normal.jpg,https://pbs.twimg.com/profile_images/1360886545/fons_logo_rgb_normal.jpg,https://pbs.twimg.com/profile_banners/260770620/1660058330,1F98C7,C6E2EE,DAECF4,121966,True,False,False,False,False,False,False,False,False,False,False,none,[],2011.0,3.281205840791333
205913,190829591.0,190829591.0,Jazzy Nurse,GAJazzynurse,"Georgia nurse website. For RN,LPN.or CNA But open to all. For jobs,and any jazz that deals with nursing,especially in Georgia.",12.0,36517.0,3043.0833333333335,"Atlanta, Georgia",http://t.co/rH58Ce48mL,"{'url': {'urls': [{'url': 'http://t.co/rH58Ce48mL', 'expanded_url': 'http://www.gajazzynurse.blogspot.com', 'display_url': 'gajazzynurse.blogspot.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,946.0,1285.0,39,Tue Sep 14 23:13:35 +0000 2010,0.0,,,True,False,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1179404732/SuperStock_1098R-6320_thumbnail_normal.png,https://pbs.twimg.com/profile_images/1179404732/SuperStock_1098R-6320_thumbnail_normal.png,,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.7361867704280156
206523,20502166.0,20502166.0,PulseToday,pulsetoday,"Medical news, views, education and clinical information for GPs, nurses and other health professionals. #GPnews",13.0,47463.0,3651.0,"London, UK",http://t.co/gdWCz09a2K,"{'url': {'urls': [{'url': 'http://t.co/gdWCz09a2K', 'expanded_url': 'http://www.pulsetoday.co.uk', 'display_url': 'pulsetoday.co.uk', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,43696.0,3210.0,632,Tue Feb 10 09:32:51 +0000 2009,4363.0,,,True,True,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/540476599926140928/kHGNCzaK_normal.jpeg,https://pbs.twimg.com/profile_images/540476599926140928/kHGNCzaK_normal.jpeg,https://pbs.twimg.com/profile_banners/20502166/1552300886,3B94D9,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2009.0,13.61246105919003
206850,156177183.0,156177183.0,Becky Hepworth RN 💙,hepworth_becky,"interim Matron for Children and Young people @wecypnurses, Queen's Nurse, Florence Nightingale Scholar and Mum. Isle of Wight. Views my own #weCCNs #weCYPNs",12.0,32071.0,2672.5833333333335,,,{'description': {'urls': []}},False,3547.0,3288.0,72,Wed Jun 16 06:20:08 +0000 2010,58594.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1156660388034990081/Ac8qDYdU_normal.jpg,https://pbs.twimg.com/profile_images/1156660388034990081/Ac8qDYdU_normal.jpg,https://pbs.twimg.com/profile_banners/156177183/1557725204,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2010.0,1.0787712895377128
207374,15881875.0,15881875.0,Nursing Times,NursingTimes,"Nursing Times is the independent voice of nursing. We educate, inform and support the nursing profession. 

RTs not necessarily an endorsement",14.0,86008.0,6143.428571428572,London,https://t.co/vsD87E3yn1,"{'url': {'urls': [{'url': 'https://t.co/vsD87E3yn1', 'expanded_url': 'http://www.nursingtimes.net/', 'display_url': 'nursingtimes.net', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,149979.0,6284.0,1210,Sun Aug 17 13:50:26 +0000 2008,14166.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572124941809590273/olPB0G4L_normal.jpg,https://pbs.twimg.com/profile_images/1572124941809590273/olPB0G4L_normal.jpg,https://pbs.twimg.com/profile_banners/15881875/1663674643,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2008.0,23.86680458306811
207601,16697018.0,16697018.0,Dose of Nursing,DoseOfNursing,"A daily dose..er, TWEET of nursing stories, nursing program and travel nursing opportunities.",14.0,29238.0,2088.4285714285716,United States,http://t.co/BXFf3mzuJc,"{'url': {'urls': [{'url': 'http://t.co/BXFf3mzuJc', 'expanded_url': 'http://www.nursetogether.com', 'display_url': 'nursetogether.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,43158.0,3579.0,533,Sat Oct 11 15:37:40 +0000 2008,1061.0,,,False,False,,False,False,False,A2C372,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/874442887009714176/BycaHIO-_normal.jpg,https://pbs.twimg.com/profile_images/874442887009714176/BycaHIO-_normal.jpg,https://pbs.twimg.com/profile_banners/16697018/1497318425,038543,FFFFFF,C7F7A8,2110A3,True,False,False,False,False,False,False,False,False,False,False,none,[],2008.0,12.05867560771165
207762,20353120.0,20353120.0,Nursing Standard,NurseStandard,"Home of all the essential nursing news + CPDs for career development.
FREE COVID-19 & wellbeing resources for every nurse and #StN.
Editorially independent.",13.0,43271.0,3328.5384615384614,U.K,https://t.co/Ta7fF8WMVx,"{'url': {'urls': [{'url': 'https://t.co/Ta7fF8WMVx', 'expanded_url': 'http://www.nursingstandard.com', 'display_url': 'nursingstandard.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,89410.0,6359.0,530,Sun Feb 08 06:02:44 +0000 2009,8861.0,,,False,True,,False,False,False,99C9E9,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1526921598837612544/yIixs18G_normal.jpg,https://pbs.twimg.com/profile_images/1526921598837612544/yIixs18G_normal.jpg,https://pbs.twimg.com/profile_banners/20353120/1628254677,0084B4,FFFFFF,DC494D,B5796C,True,False,False,False,False,False,False,False,False,False,False,none,[],2009.0,14.060386853278818
