,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
732,732,732,1.2142173091971932e+18,2020-01-06 16:09:00+00:00,['1214217309197193216'],"**WeLearn #AllOurHealth 2020**

✅Open to all HCPs &amp; Students 
✅Apply prevention, promotion &amp; protection 
✅Discuss learning with peers
✅Make lots of connections

Find out more and register here &gt;&gt; https://t.co/OZ6RDMpYT7

Please RT &amp; pass it on :D https://t.co/OGewUFHfSE"
733,733,733,1.2142027130067272e+18,2020-01-06 15:11:00+00:00,['1214202713006727173'],"NEXT WEEK - Monday January 13th at 6pm: 

#WeNurses on The Modernising Healthy Child Programme with @WendyJNicholson &amp; @Greenwoodpj 

Background read here &gt; https://t.co/TcZ6zuRPiV https://t.co/L6UHeH4Ibh"
735,735,735,1.2127772026406666e+18,2020-01-02 16:46:32+00:00,['1212777202640666624'],"One for the diaries &gt;&gt;

#WeNurses https://t.co/3OVlX1kx4P"
736,736,736,1.2072700953089065e+18,2019-12-18 12:03:15+00:00,['1207270095308906497'],Christmas can be really hard for some families and these tips will certainly help to unpick some common difficulties! https://t.co/RbBq0d0JQ0
737,737,737,1.206656664591573e+18,2019-12-16 19:25:42+00:00,['1206656664591572993'],Why wouldn't you? https://t.co/6JKgv6gbh5
749,749,749,1.2050516591409152e+18,2019-12-12 09:07:58+00:00,['1205051659140915200'],@om_hwc https://t.co/WlDye31pyC
753,753,753,1.2044751154734408e+18,2019-12-10 18:57:00+00:00,['1204475115473440768'],Join in in just over an hours time #WeMDT https://t.co/R2zsVvJWoG
762,762,762,1.2041197741182075e+18,2019-12-09 19:25:00+00:00,['1204119774118207488'],Tuesday at 8pm #WeMDT https://t.co/rggDcbeTyP
764,764,764,1.20264077846127e+18,2019-12-05 17:28:00+00:00,['1202640778461270016'],"On Monday at 8pm there is a #WeMDT Twitter Chat with  @Zer0Suicide 

Please join us to talk about assessment and safety planning in suicide prevention. https://t.co/pGBUK3exBx"
765,765,765,1.202574592763519e+18,2019-12-05 13:05:00+00:00,['1202574592763518976'],"Tonight at 8pm there is a #WeMDT Twitter Chat with  @Zer0Suicide 

Please join us to talk about assessment and safety planning in suicide prevention. https://t.co/Ot6uHjwnNM"
769,769,769,1.1993591550871347e+18,2019-11-26 16:08:00+00:00,['1199359155087134720'],"Come on School Nurses ..... something for us to lead the way in ... 

#AllOurHealth https://t.co/nY4cKr6Fj4"
770,770,770,1.1988701830345073e+18,2019-11-25 07:45:00+00:00,['1198870183034507265'],"CALLING ALL STUDENTS  .... your mission this week (should you chose to accept it) is to inspire your university to lead the way in health promotion, disease prevention &amp; health protection  &gt; https://t.co/VJU85Rclkt

WeLearn #AllOurHealth

*This Tweet will not self destruct* #phew https://t.co/LWeXN8AWQ5"
771,771,771,1.198718267927466e+18,2019-11-24 21:41:20+00:00,['1198718267927465984'],@om_hwc https://t.co/HEh59TlTk8
772,772,772,1.1986234807298007e+18,2019-11-24 15:24:41+00:00,['1198623480729800705'],Really interesting read! Great insight into living with anxiety #anxiety #stress https://t.co/ep05Cg6klz
792,792,792,1.1982287907675054e+18,2019-11-23 13:16:20+00:00,['1198228790767505409'],Always so busy for School Nurses!! https://t.co/NXvF7CF56G
796,796,796,1.1971264432028262e+18,2019-11-20 12:16:00+00:00,['1197126443202826240'],"Is your organisation enthusiastic about health promotion, disease prevention &amp; health protection? 

Do you want to access freeee CPD!

WeCommunities &amp; PHE are looking for 12 organisations to be part of WeLearn #AllOurHealth 2020 

Click here to sign up https://t.co/ayKKtOiIIL https://t.co/12fmB5xe1E"
798,798,798,1.1965242250723738e+18,2019-11-18 20:23:00+00:00,['1196524225072373762'],"Is your organisation enthusiastic about health promotion, disease prevention &amp; health protection? 

WeCommunities &amp; PHE are looking for 12 amazing organisations o be part of WeLearn #AllOurHealth 2020 

Find out more &amp; sign up here &gt; https://t.co/VJU85RtWJ3 https://t.co/fdoYYCPQmb"
799,799,799,1.1950243420499476e+18,2019-11-14 17:03:00+00:00,['1195024342049947648'],"Is your organisation enthusiastic about health promotion, disease prevention &amp; health protection ? 

If so sign up to be part of WeLearn #AllOurHealth 2020 &gt; https://t.co/VJU85Rclkt

Be part of something amazing !! https://t.co/Urr0wwRsXd"
801,801,801,1.1946785635695903e+18,2019-11-13 18:09:00+00:00,['1194678563569590272'],WeLearn #AllOurHealth is back for 2020 ... here's how your organisation can get involved: https://t.co/Sd37Haulvw
808,808,808,1.1914496332366316e+18,2019-11-04 20:18:23+00:00,['1191449633236631552'],"Here is tonights first question &gt; 

#WeMDT https://t.co/Whca44Yrg3"
839,839,839,1.185995700972204e+18,2019-10-20 19:06:24+00:00,['1185995700972204032'],Well done! 👍 https://t.co/P14AKfdp7I
847,847,847,1.1859953438650122e+18,2019-10-20 19:04:59+00:00,['1185995343865012239'],Our favourite colour!!!! https://t.co/KgjF1f0LAR
858,858,858,1.184518606882771e+18,2019-10-16 17:16:57+00:00,['1184518606882770946'],This is great! https://t.co/LGiOzEHry6
861,861,861,1.1834795139986022e+18,2019-10-13 20:27:58+00:00,['1183479513998602240'],Well done https://t.co/leeMaNgfK2
862,862,862,1.1834792572694528e+18,2019-10-13 20:26:57+00:00,['1183479257269452808'],Worth a listen https://t.co/gv5vmCT9xH
864,864,864,1.1827492521513697e+18,2019-10-11 20:06:10+00:00,['1182749252151369728'],@JennerRita 😪
866,866,866,1.1827414376344904e+18,2019-10-11 19:35:07+00:00,['1182741437634490369'],Just goes to show what school nurses can do when they are able to work to their full potential! Really making a difference and showing how early intervention works! https://t.co/DfevFG9BSz
882,882,882,1.1798475094113362e+18,2019-10-03 19:55:41+00:00,['1179847509411336199'],"Final points folks ?

#WeMDT https://t.co/vtLpMJVrge"
887,887,887,1.1798426360117084e+18,2019-10-03 19:36:19+00:00,['1179842636011708416'],Question 4 everyone #WeMDT https://t.co/XXGBAL0b7k
889,889,889,1.179840200186454e+18,2019-10-03 19:26:38+00:00,['1179840200186454016'],Great advice #WeMDT https://t.co/56IFzO9QFC
893,893,893,1.179838639066534e+18,2019-10-03 19:20:26+00:00,['1179838639066533889'],Question 2 #WeMDT https://t.co/oX7Ad3ZmTs
896,896,896,1.1798351116904407e+18,2019-10-03 19:06:25+00:00,['1179835111690440705'],Question 1 #WeMDT https://t.co/3YX8bX0NoC
897,897,897,1.1798348471095665e+18,2019-10-03 19:05:22+00:00,['1179834847109566469'],Hi all #WeMDT https://t.co/BxAjOL0wWJ
898,898,898,1.1798323212199895e+18,2019-10-03 18:55:20+00:00,['1179832321219989504'],"Post Bercow report HCP support for CYP - what do you know
This couldn't be more right for us to join from 8pm via #WeMDT
Nothing like a Multi Disciplinary Team chat to share and learn together! https://t.co/kGUpEGfQPV"
899,899,899,1.1798316754690785e+18,2019-10-03 18:52:46+00:00,['1179831675469078528'],Starting in 10 #WeMDT https://t.co/kGUpEGfQPV
902,902,902,1.1797315739329905e+18,2019-10-03 12:15:00+00:00,['1179731573932990464'],"Join us at 8pm to discuss ""Speech, language &amp; communication""

Details here &gt; https://t.co/Qd2pxrWq2N https://t.co/yBSfLAMWoX"
905,905,905,1.1794751342536049e+18,2019-10-02 19:16:00+00:00,['1179475134253604866'],Here are the details of tomorrow nights #WeMDT tweetchat &gt;&gt; https://t.co/jjV8SRV6ct
907,907,907,1.179276710556119e+18,2019-10-02 06:07:32+00:00,['1179276710556119041'],"""Speech, language &amp; communication"" &gt; https://t.co/Qd2pxrWq2N

#WeMDT Tomorrow at 8pm https://t.co/65NDdd7KxD"
908,908,908,1.1790344809814794e+18,2019-10-01 14:05:00+00:00,['1179034480981479424'],"Pop along to #WeMDT on Thursday at 8pm to discuss and explore speech, language and communication &gt; https://t.co/NRYlJDwu61"
909,909,909,1.1786985169122017e+18,2019-09-30 15:50:00+00:00,['1178698516912201729'],#WeMDT Thursday at 8pm is well worth joining in &gt;&gt; https://t.co/MIcc4fEvuD
923,923,923,1.1750971667901235e+18,2019-09-20 17:19:31+00:00,['1175097166790123520'],This is shocking! Not your usual back to school video!!! https://t.co/cZVxHsoDhv
926,926,926,1.1750956458347643e+18,2019-09-20 17:13:28+00:00,['1175095645834764290'],Great tips for parents about listening to their children especially teenagers!! https://t.co/Ks6AnToFbL
928,928,928,1.1750952201507062e+18,2019-09-20 17:11:47+00:00,['1175095220150706177'],Come on school nurses let’s get involved! https://t.co/mqXyTghWWW
958,958,958,1.1595548769737523e+18,2019-08-08 20:00:00+00:00,['1159554876973752320'],#WeNurses &gt;&gt;&gt; https://t.co/BVRzXtX7Hf
959,959,959,1.159552115875963e+18,2019-08-08 19:49:02+00:00,['1159552115875962880'],Thoughts ?? #WeNurses https://t.co/Ic6TAp1q5p
960,960,960,1.1594562883943588e+18,2019-08-08 13:28:15+00:00,['1159456288394358784'],Tonights #WeNurses Tweetchat https://t.co/qaKGhXbIy6
976,976,976,1.1570097392780943e+18,2019-08-01 19:26:32+00:00,['1157009739278094337'],"oooh question 3 ... thoughts ??

#Wenurses https://t.co/6sXSLu3YXn"
980,980,980,1.1570048378019308e+18,2019-08-01 19:07:04+00:00,['1157004837801930752'],#WeNurses tonights first question &gt; https://t.co/KzZwSceFBK
982,982,982,1.1570009171594895e+18,2019-08-01 18:51:29+00:00,['1157000917159489536'],10 minutes until #WeNurses https://t.co/fOT0MG4Lcq
985,985,985,1.156988713467089e+18,2019-08-01 18:02:59+00:00,['1156988713467088899'],"An interesting #WeNurses this evening 

Join in from 8pm https://t.co/We9HF5BtqU"
989,989,989,1.1565159558009774e+18,2019-07-31 10:44:25+00:00,['1156515955800977408'],One for School Nurses to join &gt;&gt; https://t.co/KUDuLqbJ1B
991,991,991,1.1544853991101112e+18,2019-07-25 20:15:43+00:00,['1154485399110111234'],"Another great tweetchat next week &gt;&gt;

#WeNurses https://t.co/bnsw3QwKSI"
993,993,993,1.1544807126841713e+18,2019-07-25 19:57:05+00:00,['1154480712684171264'],"Final thoughts ?

#WeNurses https://t.co/6kSH3c4gan"
994,994,994,1.1544783038032568e+18,2019-07-25 19:47:31+00:00,['1154478303803256833'],"What 3 tips would you give to schools ?

#WeNurses https://t.co/6zxcMgFOBb"
997,997,997,1.154476313236738e+18,2019-07-25 19:39:36+00:00,['1154476313236738048'],Great question #WeNurses https://t.co/6XRoryFVLq
998,998,998,1.154473962065158e+18,2019-07-25 19:30:16+00:00,['1154473962065158146'],"Question 3 

#WeNurses https://t.co/JdJuDJtJDd"
999,999,999,1.1544735465985556e+18,2019-07-25 19:28:37+00:00,['1154473546598555649'],A really excellent point ... and an argument for not abandoning tech all together #WeNurses https://t.co/MZ9D1wpltz
1002,1002,1002,1.1544703080631706e+18,2019-07-25 19:15:45+00:00,['1154470308063170560'],"Oooh interesting question ... thoughts ?

#WeNurses https://t.co/xwSqtyf5B0"
1004,1004,1004,1.1544690367738593e+18,2019-07-25 19:10:42+00:00,['1154469036773859336'],Question 1 #WeNurses https://t.co/Xkkd0dbUNz
1005,1005,1005,1.1544670082153103e+18,2019-07-25 19:02:38+00:00,['1154467008215310337'],Hello #WeNurses https://t.co/hh2hNN7zPT
1007,1007,1007,1.1544626981486428e+18,2019-07-25 18:45:30+00:00,['1154462698148642817'],Starting in 15 minutes ... #WeNurses on Resilience https://t.co/b9JLRdck5e
1008,1008,1008,1.1544484398639268e+18,2019-07-25 17:48:51+00:00,['1154448439863926789'],"This evening at 8pm 

Join in via #WeNurses (bring an ice cream!) https://t.co/sALd58RFYH"
1010,1010,1010,1.1543359453297172e+18,2019-07-25 10:21:50+00:00,['1154335945329717248'],Join #WeNurses tonight at 8pm for a discussion on resilience in children and young people: https://t.co/5aSkkDfBaB
1033,1033,1033,1.144329176364794e+18,2019-06-27 19:38:30+00:00,['1144329176364793856'],"Question 5 ... incase you missed it

#Wenurses https://t.co/WB45ETaVLB"
1034,1034,1034,1.144320387855147e+18,2019-06-27 19:03:35+00:00,['1144320387855147013'],"Tonights question 1

#WeNurses https://t.co/wb1pZ5vNL7"
1035,1035,1035,1.1443178502131098e+18,2019-06-27 18:53:30+00:00,['1144317850213109761'],7 minutes until #WeNurses &gt;&gt; https://t.co/jbOH4xGh4D
1036,1036,1036,1.1443082771714294e+18,2019-06-27 18:15:28+00:00,['1144308277171429376'],"Join in from 8pm 

#WeNurses https://t.co/LaHfNrwY84"
1037,1037,1037,1.1442266931141386e+18,2019-06-27 12:51:16+00:00,['1144226693114138624'],Tonight’s #WeNurses looks very interesting &gt; https://t.co/efkQUkjHpW
1038,1038,1038,1.1439352026761871e+18,2019-06-26 17:33:00+00:00,['1143935202676187137'],Tomorrow evenings #WeNurses is on Values Based Practice .. here are the details &gt;&gt; https://t.co/py7mGpSewu
1040,1040,1040,1.1438757982874748e+18,2019-06-26 13:36:57+00:00,['1143875798287474691'],"Admirable qualities to have. Well done Dawn and well done to your Trust for recognising your ""off duty"" caring and compassion. https://t.co/t9uBB16GPV"
1060,1060,1060,1.1417839382450586e+18,2019-06-20 19:04:38+00:00,['1141783938245058560'],"what 3 words would you use that sum up nursings stereotypes ?

#WeNurses https://t.co/TaPINGmJjC"
1067,1067,1067,1.140982496571605e+18,2019-06-18 14:00:00+00:00,['1140982496571604992'],#NursesToo - come and join us for a real life event on July 3rd https://t.co/6HkzDN8wvD
1068,1068,1068,1.1409432943708938e+18,2019-06-18 11:24:13+00:00,['1140943294370893824'],Would mandation in SN services be  a good thing?  #SAPHNA19  love to hear people's views
1076,1076,1076,1.1409331692496936e+18,2019-06-18 10:43:59+00:00,['1140933169249693696'],@ourtimecharity cyp living with a parent with mental illness often feel if they were better carers they could prevent a parents hospital admission.  How can we support? #SAPHNA19
1086,1086,1086,1.1409147230907844e+18,2019-06-18 09:30:41+00:00,['1140914723090784256'],#SAPHNA19 https://t.co/bhO7L0xDat
1087,1087,1087,1.1409146140053052e+18,2019-06-18 09:30:15+00:00,['1140914614005305346'],#SAPHNA19 https://t.co/YpRbBEnNyY
1088,1088,1088,1.1409145492788264e+18,2019-06-18 09:30:00+00:00,['1140914549278826496'],#SAPHNA19 https://t.co/g9CwIUVsbP
1098,1098,1098,1.139262613831979e+18,2019-06-13 20:05:48+00:00,['1139262613831979008'],More information available via @HEE_TEL MindEd e-learning platform #WeMDT https://t.co/Xc6xGQL4f1
1103,1103,1103,1.1392562290989056e+18,2019-06-13 19:40:26+00:00,['1139256229098905605'],Question 5 folks #WeMDT https://t.co/7UR9UVvjyc
1105,1105,1105,1.1392528608252888e+18,2019-06-13 19:27:02+00:00,['1139252860825288709'],This is incredibly sad to hear #WeMDT https://t.co/OvOxQBzH9s
1107,1107,1107,1.139248086142935e+18,2019-06-13 19:08:04+00:00,['1139248086142935040'],Really important points #WeMDT https://t.co/GRMDNM3abL
1108,1108,1108,1.139246741251924e+18,2019-06-13 19:02:43+00:00,['1139246741251923969'],Question 1 #WeMDT https://t.co/qGzJMQx5aJ
1109,1109,1109,1.1392438796712468e+18,2019-06-13 18:51:21+00:00,['1139243879671246848'],"10 minutes .....

#WeMDT https://t.co/I3oPp6j2E6"
1111,1111,1111,1.1392319565945487e+18,2019-06-13 18:03:59+00:00,['1139231956594548736'],Starting at 8pm #WeMDT https://t.co/L7fagud9lj
1112,1112,1112,1.1391652723114436e+18,2019-06-13 13:39:00+00:00,['1139165272311443457'],"TONIGHT at 8pm for a very sensitive and emotive #WeMDT tweetchat:

Prevention of suicide and self harm in young people 

Background read here &gt; https://t.co/MQr9WXdnUq

Everyone welcome to lurk, listen or chat https://t.co/lBMzb4Yn0M"
1115,1115,1115,1.1387789208227268e+18,2019-06-12 12:03:46+00:00,['1138778920822726657'],"Join in tomorrow from 8pm 

#WeMDT https://t.co/hMqe8YRANf"
1117,1117,1117,1.1384164815558902e+18,2019-06-11 12:03:34+00:00,['1138416481555890176'],Who will be joining in? Self harm; something that we are always talking to YP about! Sure you will have lots to say?? https://t.co/tzp0doUBmg
1123,1123,1123,1.1383868935345192e+18,2019-06-11 10:06:00+00:00,['1138386893534519296'],"Join us on Thursday at 8pm for a #WeMDT tweetchat

Prevention of self harm &amp; suicide in young people &gt; https://t.co/MQr9WXdnUq https://t.co/xiSGbgE6qT"
1124,1124,1124,1.1381364939171348e+18,2019-06-10 17:31:00+00:00,['1138136493917134849'],"On Thursday at 8pm a #WeMDT tweetchat with @HEE_TEL 

Prevention of self harm &amp; suicide in young people &gt; https://t.co/MQr9WXuZj0"
1125,1125,1125,1.1380139362284708e+18,2019-06-10 09:24:00+00:00,['1138013936228470785'],"On Thursday at 8pm a #WeMDT tweetchat

Prevention of self harm &amp; suicide in young people &gt; https://t.co/MQr9WXuZj0

This tweetchat is linked to the MindEd (free open access online learning from health Education England) &gt; https://t.co/SoRT6ti9BF https://t.co/aiZ57dbkkh"
1127,1127,1127,1.137996769885864e+18,2019-06-10 08:15:47+00:00,['1137996769885863938'],School Nurses are well placed to support emotional #Wellbeing https://t.co/N438XJvetX
1135,1135,1135,1.137675554931585e+18,2019-06-09 10:59:23+00:00,['1137675554931585024'],#SAPHNA19 some of the @WeSchoolNurses volunteers will be going! https://t.co/TolaVhSazb
1136,1136,1136,1.1376746801423892e+18,2019-06-09 10:55:55+00:00,['1137674680142389248'],Use #SAPHNA19 and tweet us if you are going? https://t.co/QdvYGm6qOj
1140,1140,1140,1.1369172128355164e+18,2019-06-07 08:46:01+00:00,['1136917212835516416'],"Next Thursday a #WeMDT tweetchat is taking place on the very important topic of: 

Prevention of suicide and self-harm in young people with @HEE_TEL https://t.co/MQr9WXuZj0

Please do join in and also take time to explore the e-learning around this topic &gt; https://t.co/SoRT6ti9BF https://t.co/wYayuLp4bY"
1158,1158,1158,1.132953611691004e+18,2019-05-27 10:16:04+00:00,['1132953611691003905'],Great free resource https://t.co/LJOszLHup3
1162,1162,1162,1.1329533818431652e+18,2019-05-27 10:15:10+00:00,['1132953381843165184'],Nurse get mandatory supervision! Are any school nurses offering this to teachers? https://t.co/tUUVpKP63A
1169,1169,1169,1.1308100867571588e+18,2019-05-21 12:18:28+00:00,['1130810086757158913'],Who’s going??? Excitement is building https://t.co/Ve6I1DFGeZ
1173,1173,1173,1.1293537529416172e+18,2019-05-17 11:51:31+00:00,['1129353752941617153'],@MrJonnyBenjamin So brave and necessary you are not alone in having this worry!
1179,1179,1179,1.1290331770147104e+18,2019-05-16 14:37:40+00:00,['1129033177014710277'],Great for YP! https://t.co/jqzaDN0H7B
1188,1188,1188,1.1282277824446382e+18,2019-05-14 09:17:19+00:00,['1128227782444638208'],Looks good! https://t.co/ytevi2eIpp
1191,1191,1191,1.1282275808328786e+18,2019-05-14 09:16:31+00:00,['1128227580832878592'],Some great advice for young people https://t.co/GQQtXTUYja
1192,1192,1192,1.126562486659031e+18,2019-05-09 19:00:01+00:00,['1126562486659031041'],Important to celebrate being who we are and to shout about our achievements https://t.co/fxRXV5VLRj
1193,1193,1193,1.126562240948314e+18,2019-05-09 18:59:03+00:00,['1126562240948314113'],"@waluap @NWBoroughsNHS @NWBH_childrens @WeHealthVisitor Always good to be recognised for your achievements, well done"
1194,1194,1194,1.126562039026135e+18,2019-05-09 18:58:15+00:00,['1126562039026135042'],@Dawn120806 @waluap @NWBoroughsNHS @NWBH_childrens @WeHealthVisitor Congrats Dawn
1197,1197,1197,1.125798445044732e+18,2019-05-07 16:24:00+00:00,['1125798445044731904'],"THIS SUNDAY - It's International Nurses Day ... share your ""I am a nurse"" picture 

#IND2019 https://t.co/vslLQvh1Zl"
1211,1211,1211,1.121487119082578e+18,2019-04-25 18:52:20+00:00,['1121487119082577924'],"Join in at 8pm 

#expofcare https://t.co/WZBJvI7nPJ"
1212,1212,1212,1.1214263866511606e+18,2019-04-25 14:51:00+00:00,['1121426386651160582'],"This evening at 8pm you are invited to join us in a tweetchat for #ExpOfCare Week 2019: 

Coproduction - What are the real challenges? 

Pre chat read here &gt; https://t.co/BRNqaM93Dj"
1214,1214,1214,1.1210838796355296e+18,2019-04-24 16:10:00+00:00,['1121083879635529729'],"An #ExpOfCare Tweetchat on Coproduction is taking place tomorrow at 8pm .. everyone welcome ! 

Details here &gt; https://t.co/BRNqaM93Dj https://t.co/Z6udQJKHgb"
1221,1221,1221,1.1207619778177148e+18,2019-04-23 18:50:52+00:00,['1120761977817714688'],"Starting in 10 mins

#ExpOfCare https://t.co/yMDyUPY01Q"
1223,1223,1223,1.1207325648624394e+18,2019-04-23 16:54:00+00:00,['1120732564862439424'],"We all have a chance to make someones day 

Fab #ExpOfCare blog post by @RMayNurseDir https://t.co/pIONOPkX7y"
1224,1224,1224,1.1207275319954556e+18,2019-04-23 16:34:00+00:00,['1120727531995455489'],"How often do we take time to examine the evidence behind experiences of care ?

Tonight at 8pm share #ExpOfCare links and evidence during the #ExpOfCare Twitter Storm &gt; https://t.co/zLMD8kBr4s"
1228,1228,1228,1.1203988661830696e+18,2019-04-22 18:48:00+00:00,['1120398866183069696'],"Why doesn’t coproduction happen more often?

#ExpOfCare Tweetchat on Coproduction &gt;
https://t.co/BRNqaM93Dj 

Thursday at 8pm"
1229,1229,1229,1.1202357949192438e+18,2019-04-22 08:00:01+00:00,['1120235794919243777'],"It's #ExpOfCare Week and we are  committed to improving experiences of care! 

Find out more here  https://t.co/CeXt12i2Ax https://t.co/vnKmoDNIsE"
1230,1230,1230,1.120052332627206e+18,2019-04-21 19:51:00+00:00,['1120052332627206152'],"Experience of Care Week starts TOMORROW !!! 

Don't forget to send your #ExpOfCare selfie &gt; https://t.co/CeXt12i2Ax https://t.co/Apn7r6OWgb"
1231,1231,1231,1.1192570921398396e+18,2019-04-19 15:11:00+00:00,['1119257092139839489'],Join in next weeks #ExpOfCare Coproduction Tweetchat .. details here &gt; https://t.co/PzK7xZlsgj
1233,1233,1233,1.1178402567856374e+18,2019-04-15 17:21:00+00:00,['1117840256785637379'],"After the Easter break .... NEXT TUESDAY 

#ExpOfCare Twitter Storm &gt; https://t.co/zLMD8kBr4s 

Share your Experience of Care evidence, research and links to create a storm of information https://t.co/yr41jAd7fi"
1247,1247,1247,1.1166986795016232e+18,2019-04-12 13:44:47+00:00,['1116698679501623296'],@juliejhooper @Southern_NHSFT Tell us more!
1258,1258,1258,1.1166301234811168e+18,2019-04-12 09:12:22+00:00,['1116630123481116672'],@Sandraw1992 @BCCareEvents @macmillancancer Wow!
1264,1264,1264,1.1157010651089224e+18,2019-04-09 19:40:37+00:00,['1115701065108922369'],What are your thoughts?  #WeMDT https://t.co/Q0qlry5vIS
1271,1271,1271,1.1130267894193766e+18,2019-04-02 10:34:00+00:00,['1113026789419376641'],"#WeMDT TONIGHT at 8.30pm

How should LD &amp; Autism training for all be  mandated, monitored and evaluated? 

Background read here &gt; https://t.co/ueCaPCkfog"
1273,1273,1273,1.1087793024500244e+18,2019-03-21 17:16:00+00:00,['1108779302450024450'],#ExpOfCare Week 2019 .... read all about it &gt;&gt; https://t.co/HwUOKu2C1R
1275,1275,1275,1.1063401028743004e+18,2019-03-14 23:43:29+00:00,['1106340102874300417'],@CrystalOldman @MattHancock @TheQNI @VivJBennett @WendyJNicholson @MrsBosanquet @WeHealthVisitor @WeDistrictNurse @WeGPNs Succinct and so accurate
1276,1276,1276,1.1063228222537604e+18,2019-03-14 22:34:49+00:00,['1106322822253760513'],10 year!!! https://t.co/Ix0NWgr6rz
1277,1277,1277,1.1063226978674812e+18,2019-03-14 22:34:20+00:00,['1106322697867481089'],"""It takes a village to bring up a child...."" We need to keep the focus in the right place and use the resources we have https://t.co/MCKN3iAFEB"
1279,1279,1279,1.1063220486226944e+18,2019-03-14 22:31:45+00:00,['1106322048622694403'],"Important to keep the focus where it matters 

our children ! https://t.co/Ey8NkNOY4k"
1284,1284,1284,1.1037486491153736e+18,2019-03-07 20:05:59+00:00,['1103748649115373568'],Yes indeed and we have a huge opportunity in school nursing to identify problems early on #AllOurhealth https://t.co/p9rlW2GybM
1287,1287,1287,1.103678692809683e+18,2019-03-07 15:28:00+00:00,['1103678692809682945'],"TONIGHT at 8pm

The final WeLearn #AllOurHealth Tweetchat...

Mental health &amp; wellbeing &gt; https://t.co/PtQ6PLyyDy"
1293,1293,1293,1.1012236808378614e+18,2019-02-28 20:52:39+00:00,['1101223680837861376'],"Question 3 

#AllOurHealth https://t.co/D5hlqcBfv0"
1296,1296,1296,1.1010981893048566e+18,2019-02-28 12:34:00+00:00,['1101098189304856577'],"Join us at 8pm 

What are you currently doing to support England’s ambitions to reduce premature CVD death and ill health?

8pm - Live Twitter Video: Watch &amp; listen to @JamieWaterall &amp; @DrMattKearney discuss CVD prevention 

8.30pm - join in the tweetchat via #AllOurHealth https://t.co/Pz5QIhCXU8"
1300,1300,1300,1.1001645427248252e+18,2019-02-25 22:44:01+00:00,['1100164542724825089'],"We were and then it stopped in many areas - maybe this is why there is an issue and a ""big deal"" is now being made of it. Let's hope tbey use the experts to teach this https://t.co/WviMvXFPMw"
1304,1304,1304,1.0986760579039764e+18,2019-02-21 20:09:19+00:00,['1098676057903976455'],Great stuff #AllOurHealth https://t.co/Fa0xhZ5sTB
1305,1305,1305,1.0986741684202906e+18,2019-02-21 20:01:48+00:00,['1098674168420290560'],Hi everyone #AllOurHealth https://t.co/XIZ6yqyajp
1308,1308,1308,1.098659298459218e+18,2019-02-21 19:02:43+00:00,['1098659298459217920'],"Tonight at 8pm 

#AllOurHealth https://t.co/QniMQ7h33N"
1309,1309,1309,1.098611805889446e+18,2019-02-21 15:54:00+00:00,['1098611805889445888'],"Don't miss ..... Tonight at 8pm 

#AllOurHealth tweetchat on ""Physical Inactivity"" &gt; https://t.co/ibzt0BlyaB"
1312,1312,1312,1.0983047826267464e+18,2019-02-20 19:34:00+00:00,['1098304782626746368'],"What are the key public health challenges in engaging those people who are most inactive?

Join the #AllOurHealth tweetchat tomorrow at 8pm to discuss

Pre chat read here &gt; https://t.co/ibzt0B3WM1"
1314,1314,1314,1.0978744473005876e+18,2019-02-19 15:04:00+00:00,['1097874447300587521'],"Thursday at 8pm an #AllOurHealth tweetchat 

""Physical Inactivity""

Pre chat read here &gt; https://t.co/ibzt0B3WM1 https://t.co/9DamI58oa6"
1329,1329,1329,1.0966771033979494e+18,2019-02-16 07:46:11+00:00,['1096677103397949440'],Useful stuff #AllOurHealth https://t.co/bA6TAp6bwq
1332,1332,1332,1.0954197045823036e+18,2019-02-12 20:29:44+00:00,['1095419704582303747'],"What do you think ?? time to move with the times ??

#AllOurHealth https://t.co/ND4hBxQ07N"
1333,1333,1333,1.0954187919311136e+18,2019-02-12 20:26:06+00:00,['1095418791931113474'],#allourhealth https://t.co/kT5UcpioPF
1334,1334,1334,1.095418052680786e+18,2019-02-12 20:23:10+00:00,['1095418052680785920'],Question 3 #allourhealth https://t.co/og2i5465Ml
1337,1337,1337,1.0954134087096524e+18,2019-02-12 20:04:43+00:00,['1095413408709652481'],Great to hear #AllOurHealth https://t.co/xZlSSYzMBY
1339,1339,1339,1.0954131188329103e+18,2019-02-12 20:03:33+00:00,['1095413118832910336'],"Quick off the mark with Question 1 

#AllOurHealth https://t.co/GMw4yRSEHB"
1340,1340,1340,1.0954126474099752e+18,2019-02-12 20:01:41+00:00,['1095412647409975297'],Hello there #AllOurHealth https://t.co/phjGVLw4GR
1342,1342,1342,1.0954012635907196e+18,2019-02-12 19:16:27+00:00,['1095401263590719488'],"Starting in 45 mins time 

Really relevant to school nurses #AllOurHealth https://t.co/3HXU7b3GlQ"
1344,1344,1344,1.0952161809634222e+18,2019-02-12 07:01:00+00:00,['1095216180963422208'],"What strategies can we employ to work with children, families and communities to improve health literacy? 

Tonight at 8pm #AllOurHealth Tweetchat 

Pre chat read here &gt; https://t.co/NMPahAOPlg https://t.co/6GUTftrICE"
