id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
1.4914829133298442e+18,2022-02-09 18:43:31+00:00,['1491482913329844227'],@PippaCrerar I don’t trust the Met any more they just as corrupt as the Tory’s,,dont trust met corrupt tory,False
1.4914810582772736e+18,2022-02-09 18:36:09+00:00,['1491481058277273608'],@DorettaMParker1 @Conservatives That bad now I got keep on alert in case that BS comes back on.,,bad got keep alert case b come back,False
1.4914803293114737e+18,2022-02-09 18:33:15+00:00,['1491480329311473666'],WARNINGS WARNING @Conservatives Propaganda is TV Tonight. Luckily I managed to turn it off fast enough. Keep on alert with remote in hand to turn that Tory BS off,,warning warning propaganda tv tonight luckily managed turn fast enough keep alert remote hand turn tory b,False
1.491410156860883e+18,2022-02-09 13:54:25+00:00,['1491410156860882944'],So let me get this Right. @BorisJohnson This isn’t a party. This isn’t a bottle of Alcohol and this isn’t tinsel or party hats. Then what is it Mr #AlcoholicJohnson @GNev2 @IanLaveryMP #JohnsonPartiedWhilePeopleDied https://t.co/jAqcguFbVW,,let get right isnt party isnt bottle alcohol isnt tinsel party hat mr,False
1.4914026839113728e+18,2022-02-09 13:24:43+00:00,['1491402683911372800'],Another week and another ignore #BollocksBrainJohnson with all his waffle #JohnsonGobShite why do I watch the beginning of this #ToryBS before I have to turn it all off #ToryLies #ToryBritain #JohnsonTheLiar #JohnsonTheCorruptPM #ToryCriminals,,another week another ignore waffle watch beginning turn,False
1.4913638208117473e+18,2022-02-09 10:50:17+00:00,['1491363820811747328'],Did @AngelaRayner vote to help the Tories pass the punishing the poor and disabled even more can anyone please confirm this. I’m run off my feet at moment to check it,,vote help tory pas punishing poor disabled even anyone please confirm im run foot moment check,False
1.49115344523955e+18,2022-02-08 20:54:20+00:00,['1491153445239549953'],@WestHam come on who decided to play this evil bstrd tonight https://t.co/THS3SK9XML,,come decided play evil bstrd tonight,False
1.4911529745044275e+18,2022-02-08 20:52:28+00:00,['1491152974504427520'],@marnaz54 😂 who got the sack for that one 😂,,got sack one,False
1.491128704961233e+18,2022-02-08 19:16:01+00:00,['1491128704961232896'],@EtonOldBoys Every time I keep looking at this image. I get EXTREMELY worried about all them sheep on the hills 😞,,every time keep looking image get extremely worried sheep hill,False
1.49062039191996e+18,2022-02-07 09:36:10+00:00,['1490620391919960070'],"@lorraine_teuten it is alleged, Mr Johnson told a colleague: “You don’t understand what it’s like upstairs” in reference to his wife. 

😂 So he sends all the country off the cliff edge because he can’t control her upstairs 😂",,alleged mr johnson told colleague dont understand like upstairs reference wife sends country cliff edge cant control upstairs,False
1.490615052902277e+18,2022-02-07 09:14:57+00:00,['1490615052902277122'],"@RichardBurgon Why isn’t all the MPs Talking about the Hidden carers. We know pensioners and lots of working people living in food banks. how can carers pay for foods gas and electric.

How much does a young Carer get does anyone know who keeps a family member at home that helps gov save money",,isnt mp talking hidden carers know pensioner lot working people living food bank carers pay food gas electric much doe young carer get doe anyone know keep family member home help gov save money,False
1.4906119230538588e+18,2022-02-07 09:02:31+00:00,['1490611923053858818'],@JonAshworth @IsfreeJane If news is correct. This week is another @Dominic2306 BIG Leak about the flat decorating Job. So this week all the useless pr*cks in the Tory party will be running around covering for #AlcoholicJohnson while the Pensioners and hidden #Carers die of cold and without food,,news correct week another big leak flat decorating job week useless prcks tory party running around covering pensioner hidden die cold without food,False
1.4904873312620257e+18,2022-02-07 00:47:26+00:00,['1490487331262025729'],@jude5456 FfS I need new glasses. Thought this was Benny Hill then ( For real ) 😂,,ffs need new glass thought wa benny hill real,False
1.4904864394355057e+18,2022-02-07 00:43:53+00:00,['1490486439435505665'],@AngelaBennatt Charles and her should have disappeared after they got married all Diana was. Is a baby making machine for that lot,,charles disappeared got married diana wa baby making machine lot,False
1.4904841376014705e+18,2022-02-07 00:34:44+00:00,['1490484137601470469'],WTF did I just watch. People going to be struggling for food paying bills and all people can do is moan about parking her car on someone’s drive way in Bill and Jenny. This country going worse,,wtf watch people going struggling food paying bill people moan parking car someone drive way bill jenny country going worse,False
1.4904696699454546e+18,2022-02-06 23:37:15+00:00,['1490469669945454601'],@ThatTimWalker Few double figures will vote against #Johnson but the rest will be so scared sh**less that they won’t won’t to hurt his feeling and get him angry.,,double figure vote rest scared shless wont wont hurt feeling get angry,False
1.4904677948189327e+18,2022-02-06 23:29:48+00:00,['1490467794818932741'],@LouisHenwood Just ignore #LizTruss she another Tory off her rocker,,ignore another tory rocker,False
1.490467064158503e+18,2022-02-06 23:26:54+00:00,['1490467064158502930'],This saved me typing it to him 😂 https://t.co/K7JHzSdWYi,,saved typing,False
1.4904523572300882e+18,2022-02-06 22:28:27+00:00,['1490452357230088198'],@JAMESFR29299422 @Conservatives Not very nicely,,nicely,False
1.4902960208315556e+18,2022-02-06 12:07:14+00:00,['1490296020831555588'],#JohnsonTheLiar hashtag &gt; #JohnsonOut13 is outdoing the Queen big day 😂 😂,,hashtag gt outdoing queen big day,False
1.490278547629478e+18,2022-02-06 10:57:48+00:00,['1490278547629477888'],Like I said NO fking backbone from them backbenchers. Tories so weak it’s sicking to watch them #WeakTories https://t.co/emmzF5wq0V,,like said fking backbone backbencher tory weak sicking watch,False
1.490265352663675e+18,2022-02-06 10:05:22+00:00,['1490265352663674882'],@PaulBrandITV Come on everyone give IDS a break here. He is the only MP that doesn’t go to the commons buffet for food and then claim it on expenses. He brings his own food with him #SaltAndPepperNoseRocks https://t.co/CNgFnBzgc1,,come everyone give id break mp doesnt go common buffet food claim expense brings food,False
1.490253412453294e+18,2022-02-06 09:17:55+00:00,['1490253412453294083'],"@Ianblackford_MP Sadly to say but if other MPs from any other party asks them #ToryLiars anything to sort out this country they will ignore it. 

This is the Tory way now and everyone got live with that",,sadly say mp party asks anything sort country ignore tory way everyone got live,False
1.4900063167184325e+18,2022-02-05 16:56:03+00:00,['1490006316718432257'],@BeadArtist1 I will always point the finger to the @LibDems for jumping in bed with #PigGateCameron Then #Libdems and BANG they become the Tories little lapdogs,,always point finger jumping bed bang become tory little lapdog,False
1.4900023554919055e+18,2022-02-05 16:40:19+00:00,['1490002355491905542'],@IkaFerrerGotic Whatever you do. Don’t ask questions about her two over payed daughters on taxpayers money. She gets very violent #NadineDorries https://t.co/FWn8VqjqN4,,whatever dont ask question two payed daughter taxpayer money get violent,False
1.4900010727563018e+18,2022-02-05 16:35:13+00:00,['1490001072756301826'],@Ianblackford_MP Wish I was here right now just sit back and take all that In,,wish wa right sit back take,False
1.4900002688844308e+18,2022-02-05 16:32:01+00:00,['1490000268884430853'],@unojen_wood You got it bang on Jen. It’s not a PM she defending. It’s a future Lover. She be jumping for Joy at the daily hate rag accusing #PrincessNutNuts for all the parties 😂,,got bang jen pm defending future lover jumping joy daily hate rag accusing party,False
1.4899740728553882e+18,2022-02-05 14:47:56+00:00,['1489974072855388161'],Don’t be scared of this spider. I would trust this beauty over Dorries &lt; she more scary then this spider https://t.co/GgBHGPgcZG,,dont scared spider would trust beauty dorries lt scary spider,False
1.4899712181743288e+18,2022-02-05 14:36:35+00:00,['1489971218174328838'],"@MrJohnNicolson &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; #AlcoholicJohnson running back to his freezer

#JohnsonTheFreezerDweller #JohnsonTheLiar #JohnsonPartiedWhilePeopleDied #ToryLies #ToryBritain #ToryCriminalsUnfitToGovern",,gtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgt running back freezer,False
1.4899348850747023e+18,2022-02-05 12:12:12+00:00,['1489934885074702336'],@angelaeagle Why is Eagle on about anything the Tories is doing. I voted @UKLabour in 2019 and all because of her and her cronie MPs decided that they hated one man so they sabotage MY VOTE to help Tories win. Even Philips laughed on camera #NeverTrustThemLabourMPs,,eagle anything tory voted cronie mp decided hated one man sabotage vote help tory win even philip laughed camera,False
1.4899110135205888e+18,2022-02-05 10:37:21+00:00,['1489911013520588800'],@TrishUnkowm can you send over your Gov ministers to clean up this shite that we got here 😂 https://t.co/EFmKk3OaGP,,send gov minister clean shite got,False
1.4899106082083185e+18,2022-02-05 10:35:44+00:00,['1489910608208318466'],@angelateeling That doesn’t sound good. Try take it easy see if it settles down,,doesnt sound good try take easy see settle,False
1.4899101816182006e+18,2022-02-05 10:34:03+00:00,['1489910181618200578'],"I just seen a clip of the #Dailymail or should say The daily hate rag. 

They blaming Carrie now for all mess. Do you think Johnson will dump her and the kids for Dorries 

And Dance together over the ruins Sheffield’s Steel works that Thatcher destroyed",,seen clip say daily hate rag blaming carrie mess think johnson dump kid dorries dance together ruin sheffield steel work thatcher destroyed,False
1.489903825397891e+18,2022-02-05 10:08:47+00:00,['1489903825397891077'],@GNev2 Old saying “she off her rocker” Look at the way she moving and body movements she well and truly off it,,old saying rocker look way moving body movement well truly,False
1.4897554148959887e+18,2022-02-05 00:19:03+00:00,['1489755414895988741'],@lorraine_teuten Yes that’s good news. But lot left that needs stopping from getting the No10 keys,,yes thats good news lot left need stopping getting key,False
1.4897283232489226e+18,2022-02-04 22:31:24+00:00,['1489728323248922630'],I’m getting lots of scams on my landline phone. They driving me crazy started screaming down the phone now like a mad man 😂 https://t.co/wlc0Tc3Lnl,,im getting lot scam landline phone driving crazy started screaming phone like mad man,False
1.4897277647311503e+18,2022-02-04 22:29:11+00:00,['1489727764731150339'],@NickGibbUK I hope you got the numbers for them letters to send him packing because if you fail he stays in power for another year and he might be stronger then before https://t.co/cC2e9VPAFU,,hope got number letter send packing fail stay power another year might stronger,False
1.4897270323469558e+18,2022-02-04 22:26:16+00:00,['1489727032346955783'],"Who would do this I hope they get the person/persons who stole it from her 
#Blackpool #Victoria #Hospital https://t.co/aIDOx8HaZm",,would hope get personpersons stole,False
1.4897257995991163e+18,2022-02-04 22:21:23+00:00,['1489725799599116298'],Don’t show this to Dorries she will shut down the BBC by morning 😂 https://t.co/KGxs18BGEX,,dont show dorries shut bbc morning,False
1.4897248687866266e+18,2022-02-04 22:17:41+00:00,['1489724868786626573'],@kathiebennett Delete don’t click on them Kathie. It might send you to the real phillip schofield website lol,,delete dont click kathie might send real phillip schofield website lol,False
1.4897241651291832e+18,2022-02-04 22:14:53+00:00,['1489724165129183235'],Is this more Breaking News. Guess it will be a long weekend and we all know Tory PMs hate weekends. That’s where they all whisper in the dark corridors plotting @BorisJohnson Plotting &lt; that should get his bottom twitching and keep him up all night 😂 https://t.co/cC2e9VPAFU,,breaking news guess long weekend know tory pm hate weekend thats whisper dark corridor plotting plotting lt get bottom twitching keep night,False
1.4897216698370744e+18,2022-02-04 22:04:58+00:00,['1489721669837074446'],Not only that I reckon he got a very serious drinking problem as if we all didn’t know. On top of that going by the looks of him he could be drugged up to the eye balls in which case he needs rehab soon as possible #DontEndUpLikeJohnson #ControlYourAlcohol #PartyGate https://t.co/U9aFvV4GK2,,reckon got serious drinking problem didnt know top going look could drugged eye ball case need rehab soon possible,False
1.4897023202376008e+18,2022-02-04 20:48:05+00:00,['1489702320237600772'],"@BorisJohnson @GNev2 Here was me staying in locking the door up scared to death of the virus. 

And here he his holding up a beer have a great time https://t.co/u5jwFbaOAU",,wa staying locking door scared death virus holding beer great time,False
1.4897000224050176e+18,2022-02-04 20:38:57+00:00,['1489700022405017608'],Breaking ⁦@Ianblackford_MP⁩ Bombshell picture shows Boris Johnson holding can of beer at lockdown birthday party - Mirror Online #PartyGate #JohnsonParties  https://t.co/9CwLzhrcc4,,breaking bombshell picture show boris johnson holding beer lockdown birthday party mirror online,False
1.4896985759783117e+18,2022-02-04 20:33:12+00:00,['1489698575978311686'],@RealNatalieRowe Can I use this hashtag or is it going a bit to far 😂 #JohnsonTheNumbty,,use hashtag going bit far,False
1.4896969384213627e+18,2022-02-04 20:26:42+00:00,['1489696938421362688'],"@GNev2 #ManUnited Football sad day 💕RIP❤️ and letting the families know today that they will never be forgotten. 

From a #LFC fan",,football sad day rip letting family know today never forgotten fan,False
1.4896696658571018e+18,2022-02-04 18:38:19+00:00,['1489669665857101824'],@toryboypierce @theresa_may Stick #BoozyJohnson hero in &gt; Kermit the frog,,stick hero gt kermit frog,False
1.4896347255810048e+18,2022-02-04 16:19:29+00:00,['1489634725581004809'],I cannot feel sorry for this caller. He voted for this BS. Now like all of us. We all have to live with it. I voted for #Corbyn. We will never know now how this country would be like now with virus. Them Tory voters never use the brain as when they place the X now let him suffer https://t.co/7fR6exnD0D,,cannot feel sorry caller voted b like u live voted never know country would like virus tory voter never use brain place x let suffer,False
1.4896293294956708e+18,2022-02-04 15:58:02+00:00,['1489629329495670784'],How will @BorisJohnson spin this one. Will he be abused by the whips office now . Nobody believes #BoozyJohnson NO10 clear out it’s a fact they resigned bunch of #Numbties #ToryNumbties #JohnsonNumbtie #JohnsonLivesInAcartoonWorld https://t.co/XWOUCYk8Na,,spin one abused whip office nobody belief clear fact resigned bunch,False
1.4896178373417452e+18,2022-02-04 15:12:22+00:00,['1489617837341745154'],"Pet Warning. Do not play #BoozyJohnson and Tories excuse videos on Resign/Sacking or what ever spin they doing. It as a nasty effect on pets at home. 

It’s going to take 10 hours to snap him out of this deep sleep now https://t.co/IEgTgLGcVz",,pet warning play tory excuse video resignsacking ever spin nasty effect pet home going take hour snap deep sleep,False
1.489541148649603e+18,2022-02-04 10:07:38+00:00,['1489541148649603072'],@lorraine_teuten I love the very last message at the bottom of that page 😂 I didn’t expect that and made me laugh,,love last message bottom page didnt expect made laugh,False
1.489539841331241e+18,2022-02-04 10:02:27+00:00,['1489539841331240962'],@Antonineone1 Just hope it’s not anyone from that front beach they will make everyone suffer for what being done to Johnson all the party needs to go asap,,hope anyone front beach make everyone suffer done johnson party need go asap,False
1.4895387439922954e+18,2022-02-04 09:58:05+00:00,['1489538743992295427'],"@BorisJohnson Hello Mr #Johnson. Sorry I can’t call you a PM because no Tory would get my vote EVER. 

Got a new training job for you. It’s a actors job for new movie called flatliners 2. Where you lay down keep your mouth shut and get Raab Dorris Truss trying to revive you #JohnsonTheClingon",,hello mr sorry cant call pm tory would get vote ever got new training job actor job new movie called flatliners lay keep mouth shut get raab dorris truss trying revive,False
1.4895367936702996e+18,2022-02-04 09:50:20+00:00,['1489536793670299653'],@Ianblackford_MP Maybe someone could tell me up in Scotland if they think this figure is correct. Because to me it seems far too low,,maybe someone could tell scotland think figure correct seems far low,False
1.4895342558142996e+18,2022-02-04 09:40:15+00:00,['1489534255814299649'],@PippaCrerar Can you picture it on the titanic and everyone filling up the life boat. #BoozyJohnson would be forcing the women and kids back on the ship while he fills up life boat with Booze and party hats and let all the rest go down with the ship,,picture titanic everyone filling life boat would forcing woman kid back ship fill life boat booze party hat let rest go ship,False
1.4895332269769564e+18,2022-02-04 09:36:10+00:00,['1489533226976956416'],Wow i need to wash out my eyes again then have another look at it. @Keir_Starmer should make a comment about this soon as possible https://t.co/NFzAUCjA6w,,wow need wash eye another look make comment soon possible,False
1.4893686804336026e+18,2022-02-03 22:42:19+00:00,['1489368680433602560'],@MattChorley You forgot one. Commander of the arm forces- Captain Scarlet,,forgot one commander arm force captain scarlet,False
1.4892436798437745e+18,2022-02-03 14:25:36+00:00,['1489243679843774466'],@xxx_kimbo_xxx Do you know Kim. The ones I really concerned about is them hidden Carers and at home carers they on pennies a week. Do they abandon thr elderly and force gov to pay for them or starve to death. What a choice to make,,know kim one really concerned hidden carers home carers penny week abandon thr elderly force gov pay starve death choice make,False
1.4890428243896648e+18,2022-02-03 01:07:29+00:00,['1489042824389664776'],@GNev2 Proud of what. That it was written on a piece of bog paper,,proud wa written piece bog paper,False
1.4890425539702497e+18,2022-02-03 01:06:24+00:00,['1489042553970249735'],"Can’t stop laughing at this one. Going to hard get sleep now 😂 

maybe she not drunk. She might have that Brain from Young Frankenstein Movie. 

Was it called “abby-normal” #TwistedMindofDorries #dorries #NadineDorries #nadinedorriesdrunk https://t.co/gpzN0m3TRa",,cant stop laughing one going hard get sleep maybe drunk might brain young frankenstein movie wa called abbynormal,False
1.489006099755946e+18,2022-02-02 22:41:33+00:00,['1489006099755945991'],RIP #BobWall age 82 I will always love them fight he did in the movies my condolences to all his family and friends,,rip age always love fight movie condolence family friend,False
1.4889104374585262e+18,2022-02-02 16:21:25+00:00,['1488910437458526208'],@Debbie_abrahams Why does @CommonsSpeaker let him get away with this. I’m starting to think is he apart of the Tory problem in bringing down the house. He must be looked at because at the moment this looks very dodgy,,doe let get away im starting think apart tory problem bringing house must looked moment look dodgy,False
1.4889091949421568e+18,2022-02-02 16:16:29+00:00,['1488909194942156809'],"#Savile #SavileGate #SaViLE #Tories having a really fun time with Savile How many sicko MPs did she cover up or how about MAY using national security to keep them covered up
#NeverTrustAnyTory #Starmer #JohnsonSavileSlur #JohnsonTheLiar https://t.co/VuoooLhVZx",,really fun time savile many sicko mp cover may using national security keep covered,False
1.488895626154754e+18,2022-02-02 15:22:34+00:00,['1488895626154754053'],@AngelaBennatt Been busy all day so not seen him talk yet. But back to this question i would say yes. everyday 24/7 all year round,,busy day seen talk yet back question would say yes everyday year round,False
1.4888242153735496e+18,2022-02-02 10:38:48+00:00,['1488824215373549573'],@hewitson10 @Jac0691 Gove needs to stop snorting the white stuff it’s starting to rot his brain away #ToryNO10DrugDen,,gove need stop snorting white stuff starting rot brain away,False
1.4888235269833564e+18,2022-02-02 10:36:04+00:00,['1488823526983356420'],@pastirka @JayJay08752584 Millions suffering and this Tory slob looks like she pissed up on the floor,,million suffering tory slob look like pissed floor,False
1.4886535967071478e+18,2022-02-01 23:20:49+00:00,['1488653596707147780'],"@PippaCrerar Not just Johnson. 

I would put money on Dorries Raab Truss PritiAwful and all the others as well. Why else would they still back an idiot like Johnson #IdiotPeppaPigJohnson",,johnson would put money dorries raab truss pritiawful others well else would still back idiot like johnson,False
1.4886518503794074e+18,2022-02-01 23:13:53+00:00,['1488651850379407361'],@Conservatives who going to be the poor sod to get pushed out of the door in the morning to defend that idiot yet again #PartiesNotAnotherOne #PartyGate #WeDieJohnsonParties #ToryDeathToll #DWPdeathToll #JohnsonLiedPeopleDied #ToriesUnfitToGovern https://t.co/WXxyNQwmTj,,going poor sod get pushed door morning defend idiot yet,False
1.4886501446692127e+18,2022-02-01 23:07:06+00:00,['1488650144669212673'],@xxx_kimbo_xxx You need to move to the northwest here. They be more actively in a grave yard at this time of the night lol,,need move northwest actively grave yard time night lol,False
1.4886427093383987e+18,2022-02-01 22:37:34+00:00,['1488642709338398736'],"@Dominic2306 @Ianblackford_MP  @jeremycorbyn Thought the @Conservatives was sickly weak to deal with Johnson and the full front bench. 

All this hot air from the backbenchers is getting very stupid now #PartyGate #JohnsonNotAnotherOne https://t.co/8E7wPWKEra",,thought wa sickly weak deal johnson full front bench hot air backbencher getting stupid,False
1.4886404325737226e+18,2022-02-01 22:28:31+00:00,['1488640432573722627'],@BeadArtist1 Oh no as that started now,,oh started,False
1.48863399606195e+18,2022-02-01 22:02:56+00:00,['1488633996061949956'],Wouldn’t say he finished because everyone in the Tories need to visit a surgeon and get them all a backbone they all bunch of scared cry babies probably don’t even have a brain between the lot of them https://t.co/37Jaokfq50,,wouldnt say finished everyone tory need visit surgeon get backbone bunch scared cry baby probably dont even brain lot,False
1.4886324261842862e+18,2022-02-01 21:56:42+00:00,['1488632426184286214'],Hurry copy then paste this message before the Twit idiots delete it https://t.co/EzQP90x06i,,hurry copy paste message twit idiot delete,False
1.4886318829296476e+18,2022-02-01 21:54:32+00:00,['1488631882929647616'],FFS the white was paint is costing the taxpayer tons of money covering Johnson’s Sh*t up https://t.co/w94tvKvRRO,,ffs white wa paint costing taxpayer ton money covering johnson sht,False
1.4885404538845962e+18,2022-02-01 15:51:14+00:00,['1488540453884596232'],"@Ianblackford_MP Like her or hate her. But I will use her words for her. 

@AngelaRayner  

how she described them all &gt;&gt;&gt;&gt;&gt; &gt;&gt;&gt;&gt;&gt;&gt; #ToryScum",,like hate use word described gtgtgtgtgt gtgtgtgtgtgt,False
1.4885370380265964e+18,2022-02-01 15:37:40+00:00,['1488537038026596353'],@JayJay08752584 My money would be all 3,,money would,False
1.488534755016647e+18,2022-02-01 15:28:35+00:00,['1488534755016646663'],"@RLong_Bailey They won’t listen to this. The #NHS is finished gone it’s over . 

But this is what people voted for or didn’t vote at all for.",,wont listen finished gone people voted didnt vote,False
1.488533303615447e+18,2022-02-01 15:22:49+00:00,['1488533303615447043'],Anyone want a coffee under the Coffee Cup Chandelier lol #Costa #Coffee https://t.co/JIJL1JETxX,,anyone want coffee coffee cup chandelier lol,False
1.488476695065727e+18,2022-02-01 11:37:53+00:00,['1488476695065726978'],"Breaking. Why did @GMB cut out Raab video today at 2 minutes 21 seconds about what Raab said previously. bunch of useless shites all of you

https://t.co/Kv1tLh6eDX",,breaking cut raab video today minute second raab said previously bunch useless shite,False
1.4883068386302405e+18,2022-02-01 00:22:56+00:00,['1488306838630240257'],@RhodaMiller14 @michaelgove Can’t argue with you on that 😂,,cant argue,False
1.488268100864594e+18,2022-01-31 21:49:00+00:00,['1488268100864593922'],@supertanskiii What happens next is the police report where Johnson and his gangbang ministers will wipe each other’s arse holes with the paper works and carry on as normal &gt; destroying the U.K.,,happens next police report johnson gangbang minister wipe others arse hole paper work carry normal gt destroying uk,False
1.4882666020888535e+18,2022-01-31 21:43:03+00:00,['1488266602088853504'],@Iromg She talking BS this is a part of Save #BoozyJohnson again,,talking b part save,False
1.4882286486709248e+18,2022-01-31 19:12:14+00:00,['1488228648670924801'],Why bother going to the  #1922Committee when all spineless bstrds won’t do anything about him,,bother going spineless bstrds wont anything,False
1.4882274871254876e+18,2022-01-31 19:07:37+00:00,['1488227487125487621'],@Ianblackford_MP should @LindsayHoyle_MP be investigated to see if he taking money to defend and protecting the Tories because the speaker looks just as corrupted as the Tories #CleanOutTheCommons House of Commons is corrupted all the set up stinks to me,,investigated see taking money defend protecting tory speaker look corrupted tory house common corrupted set stink,False
1.488226032213762e+18,2022-01-31 19:01:50+00:00,['1488226032213762048'],@kathiebennett Too pissed up to fking stand,,pissed fking stand,False
1.4882256444671345e+18,2022-01-31 19:00:18+00:00,['1488225644467134469'],@supertanskiii Did Nadine Dorries use the drug toilets after Gove Again,,nadine dorries use drug toilet gove,False
1.4881919487248837e+18,2022-01-31 16:46:24+00:00,['1488191948724883461'],@Ianblackford_MP If i could shake anyones hand right now it would be this guy. Ian got thrown out today but i backed every word he said. We have to put up with this #PissHeadJohnson because the Tories don't have a back bone,,could shake anyones hand right would guy ian got thrown today backed every word said put tory back bone,False
1.488171988027945e+18,2022-01-31 15:27:05+00:00,['1488171988027944963'],"#BoozyJohnson will stand up say 6 words 

“I I’m innocent of all Charges” then leaves”",,stand say word im innocent charge leaf,False
1.4881305193008128e+18,2022-01-31 12:42:18+00:00,['1488130519300812800'],@JamesCleverly Here Mr car crasher adding his “Get off the Party tactics”,,mr car crasher adding get party tactic,False
1.4880851036329492e+18,2022-01-31 09:41:50+00:00,['1488085103632949256'],@xxx_kimbo_xxx I woke up about 3 30am and something went with a loud bang and wind was very bad here,,woke something went loud bang wind wa bad,False
1.4879657559415316e+18,2022-01-31 01:47:35+00:00,['1487965755941531648'],"@AngelaRayner looks like @UKLabour is losing points now what is the next plan. 

We got Massive tax hikes. Lies and more lies and you lot still can’t get that 20point lead you promised everyone. Oh well the country got to hope for the useless LibDems or even worse &gt; Farage",,look like losing point next plan got massive tax hike lie lie lot still cant get point lead promised everyone oh well country got hope useless libdems even worse gt farage,False
1.4879467631767142e+18,2022-01-31 00:32:07+00:00,['1487946763176714249'],"Is Dom Cummings after one of 3 people from Labour toppling the Tories 

Nandy 
Flint
Rayner

1 big problem with that is the trolley. Seems like it’s surrounded by idiots who don’t care but keeping a hold of it
2nd KS like BJ he not going to resign is he",,dom cummings one people labour toppling tory nandy flint rayner big problem trolley seems like surrounded idiot dont care keeping hold nd k like bj going resign,False
1.487934878410752e+18,2022-01-30 23:44:54+00:00,['1487934878410752001'],Here I’ve been sat around messing about then exploring Cumming site I manage to read a part of it. Then BANG near sh*t myself. But this is what the idiots voted for when they voted Tory,,ive sat around messing exploring cumming site manage read part bang near sht idiot voted voted tory,False
1.487887351133188e+18,2022-01-30 20:36:02+00:00,['1487887351133188100'],@EtonOldBoys No backbone 😂,,backbone,False
1.4878871588075725e+18,2022-01-30 20:35:16+00:00,['1487887158807572490'],Another Tory Scandal and a dangerous one at that https://t.co/qPtCfKnGgQ,,another tory scandal dangerous one,False
1.4878869084620964e+18,2022-01-30 20:34:17+00:00,['1487886908462096384'],@lizadixon Love the Shirt Liza first time seen nasa shirt done this way lol,,love shirt liza first time seen nasa shirt done way lol,False
1.487885265695826e+18,2022-01-30 20:27:45+00:00,['1487885265695825923'],"@BeadArtist1 When I was little lad. every lady wore hair nets 

with them very long cigarette holders and the men got excited over it lol",,wa little lad every lady wore hair net long cigarette holder men got excited lol,False
1.4878830267848335e+18,2022-01-30 20:18:51+00:00,['1487883026784833539'],Starting to like this #SuperTanskii she keeps popping up on my timeline about time I added her lol https://t.co/zKCOeHDCev,,starting like keep popping timeline time added lol,False
1.4878822149227643e+18,2022-01-30 20:15:38+00:00,['1487882214922764288'],@EtonOldBoys Because they thick as pig s*it and we all know Tories love pig sha**ing,,thick pig sit know tory love pig shaing,False
1.4878153893461563e+18,2022-01-30 15:50:05+00:00,['1487815389346156544'],@josie1964 Guess it wasn't a joke when he said let the bodies pile high,,guess joke said let body pile high,False
1.4875708426032128e+18,2022-01-29 23:38:21+00:00,['1487570842603212806'],@Lockethenes1 I remember years ago when they was digging for fossils and they found Huey rotting away in a bog marsh,,remember year ago wa digging fossil found huey rotting away bog marsh,False
1.4875682454691922e+18,2022-01-29 23:28:02+00:00,['1487568245469192195'],@RebelEmG WTF did i just seen. Philips loves saying stuff that comes out of her backside,,wtf seen philip love saying stuff come backside,False
1.4875235146095493e+18,2022-01-29 20:30:17+00:00,['1487523514609549313'],Rocking and Rolling to Simon Garfunkel 🕺 💃 number 11 on free view tv,,rocking rolling simon garfunkel number free view tv,False
1.4874908360321065e+18,2022-01-29 18:20:26+00:00,['1487490836032106498'],@chrislynchmedia That looks bad. Glad nobody was hurt,,look bad glad nobody wa hurt,False
1.4874903690005094e+18,2022-01-29 18:18:34+00:00,['1487490369000509440'],@logansteven Is this the real #Banksy 😂,,real,False
1.4874886098213683e+18,2022-01-29 18:11:35+00:00,['1487488609821368324'],@EtonOldBoys NOOOOO 😂,,nooooo,False
1.4874879977842524e+18,2022-01-29 18:09:09+00:00,['1487487997784252417'],No comment 😂 https://t.co/EyzDyW2dCf,,comment,False
1.4874866010559488e+18,2022-01-29 18:03:36+00:00,['1487486601055948805'],"Breaking news from the mad party. 
First we had
Operation “Pork Pie”
Then we had
Operation “Save the knobhead Johnson”
Now we got “Operation Revenge” led by Team MAY. IE Theresa MAY

FFS they off the heads. Who ever voted for this BS it’s not even Funny

#KnobheadParty",,breaking news mad party first operation pork pie operation save knobhead johnson got operation revenge led team may ie theresa may ffs head ever voted b even funny,False
1.487469123382698e+18,2022-01-29 16:54:09+00:00,['1487469123382697988'],@GNev2 Did @GNev2 up set someone today 😂 Shows he more popular then the sewer rats running 10 Downing Street 😂,,set someone today show popular sewer rat running downing street,False
1.4874416802656215e+18,2022-01-29 15:05:06+00:00,['1487441680265621506'],@tnewtondunn @thetimes @TimesRadio You lot having a laugh. Not one in the Tory party as any compassion for the poor and disabled. Not one as loyalty towards the U.K Citizens of this land. They just gather more sickos to have the hands in the money box for the Cronies. #SackTheLotOfThem,,lot laugh one tory party compassion poor disabled one loyalty towards uk citizen land gather sickos hand money box crony,False
