Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
1802,1802,1802,1.4468948398120018e+18,2021-10-09 17:46:26+00:00,['1446894839812001793'],"It's all well and good saying ""change men's behaviour"" - and criticising the thinking behind this app ; that is not going to change men's behaviour! There's no quick fix, so there needs to be some ideas in the meantime. https://t.co/AgyztmcrcJ",,its all well and good saying change mens behaviour  and criticising the thinking behind this app  that is not going to change mens behaviour theres no quick fix so there needs to be some ideas in the meantime ,True,False
1804,1804,1804,1.4468801931555676e+18,2021-10-09 16:48:14+00:00,['1446880193155567616'],the news 😞,,the news ,True,False
1805,1805,1805,1.446709222645842e+18,2021-10-09 05:28:51+00:00,['1446709222645841923'],"I wrote a complaint @BBC also, because of an audio interview published with a vulnerable person - and doubt they were supported appropriately by the people involved recording (including Laura) during and after the interview... reply back from complaints assistant was guff...",,i wrote a complaint  also because of an audio interview published with a vulnerable person  and doubt they were supported appropriately by the people involved recording including laura during and after the interview reply back from complaints assistant was guff,True,False
1806,1806,1806,1.4467010577368517e+18,2021-10-09 04:56:25+00:00,['1446701057736851457'],I blocked her years ago... when she was reporting on #GE17 and the delayed result of Kensington Labour gain 🤦🏻‍♀️  #BlockLauraK,,i blocked her years ago when she was reporting on  and the delayed result of kensington labour gain   ,True,False
1808,1808,1808,1.4465685523544883e+18,2021-10-08 20:09:53+00:00,['1446568552354488321'],💛 pika pikaa #hellowyellow snacks @IchibaLondon,, pika pikaa  snacks ,True,False
1809,1809,1809,1.4465661210548224e+18,2021-10-08 20:00:13+00:00,['1446566121054822405'],... has anyone blamed mercury retrograde?,, has anyone blamed mercury retrograde,True,False
1810,1810,1810,1.4465654040972657e+18,2021-10-08 19:57:22+00:00,['1446565404097265670'],... not a good look - twice in a week... https://t.co/PZkNLdT1Ta,, not a good look  twice in a week ,True,False
1813,1813,1813,1.4464222041876603e+18,2021-10-08 10:28:21+00:00,['1446422204187660308'],... prefer this to last few ... https://t.co/vSxWOST48W https://t.co/tDtYosRSe5,, prefer this to last few   ,True,False
1814,1814,1814,1.4463121447069696e+18,2021-10-08 03:11:01+00:00,['1446312144706969601'],@TIME Ohh no - his face 🤦🏻‍♀️,, ohh no  his face ,True,False
1815,1815,1815,1.446270952099271e+18,2021-10-08 00:27:20+00:00,['1446270952099270659'],I’m surprised possession of syringes had been criminalised on New York until now... seems odd... nurses/doctors must’ve been exempt? They may just be commonly used for measuring liquids (not always drugs) by anyone... https://t.co/9XyKfSqJj1,,i’m surprised possession of syringes had been criminalised on new york until now seems odd nursesdoctors must’ve been exempt they may just be commonly used for measuring liquids not always drugs by anyone ,True,False
1818,1818,1818,1.4462038525046743e+18,2021-10-07 20:00:42+00:00,['1446203852504674306'],"@Mocha_Soul @JeanHatchet @Docstockk @SussexUni I really like the title of this article... ""smoked, but not fired"" lol ...",,    i really like the title of this article smoked but not fired lol ,True,False
1819,1819,1819,1.446180463446569e+18,2021-10-07 18:27:45+00:00,['1446180463446568966'],"I hope this is helpful for some people... it’s really not as simple as getting someone basic healthcare, haircut and clean clothes will fix their life... hoping someone will “remember the person they were” is naive. Some people have never been functioning with housing needs met. https://t.co/b6BXAnnjKy",,i hope this is helpful for some people it’s really not as simple as getting someone basic healthcare haircut and clean clothes will fix their life hoping someone will “remember the person they were” is naive some people have never been functioning with housing needs met ,True,False
1821,1821,1821,1.44615469087864e+18,2021-10-07 16:45:21+00:00,['1446154690878640134'],"@leanne_StN If you’re sick, you’re sick ... remember to take care of yourself is to take care of others.",, if you’re sick you’re sick  remember to take care of yourself is to take care of others,True,False
1824,1824,1824,1.4459349545595494e+18,2021-10-07 02:12:11+00:00,['1445934954559549442'],"@Mocha_Soul Young people poss have more options for qualification -laws in place for equality than 2000s, but it difficult to know if much changed in reality for careers advice/opportunities offered. Sad 😞bc 3 teen/women driven by guy, on street 2am+ loud/bad&amp; had to shout FO&amp;threat police",, young people poss have more options for qualification laws in place for equality than 2000s but it difficult to know if much changed in reality for careers adviceopportunities offered sad bc 3 teenwomen driven by guy on street 2am loudbadamp had to shout foampthreat police,True,False
1825,1825,1825,1.4458850927531827e+18,2021-10-06 22:54:04+00:00,['1445885092753182721'],"@Mocha_Soul You'll find that there's some jobs that are completely inaccessible to women, with and without degrees... only 'men' without degrees can do some jobs, that are paid much higher than graduate entry level jobs... men wouldn't want a woman working on the steel... in the works...",, youll find that theres some jobs that are completely inaccessible to women with and without degrees only men without degrees can do some jobs that are paid much higher than graduate entry level jobs men wouldnt want a woman working on the steel in the works,True,False
1826,1826,1826,1.44587460424593e+18,2021-10-06 22:12:23+00:00,['1445874604245929984'],"@Mocha_Soul The culture of 'jobs boys/men' do when they grow up starts really early on - the ""gender/sex bias"" is projected onto pupils by teachers in schools... I can remember male Design and Tech, electronics, IT/maths teachers being odd in response to girls/me doing well in these subject.",, the culture of jobs boysmen do when they grow up starts really early on  the gendersex bias is projected onto pupils by teachers in schools i can remember male design and tech electronics itmaths teachers being odd in response to girlsme doing well in these subject,True,False
1827,1827,1827,1.4458493224829133e+18,2021-10-06 20:31:55+00:00,['1445849322482913287'],@Mocha_Soul The coding skills weren't taught on the design degree - other than a bit of flash/javascript. I learned coding myself when I was super young (10 perhaps)... as is the case with most developers - it's just more accessible for boys to start working in development when younger.,, the coding skills werent taught on the design degree  other than a bit of flashjavascript i learned coding myself when i was super young 10 perhaps as is the case with most developers  its just more accessible for boys to start working in development when younger,True,False
1828,1828,1828,1.4458439031779738e+18,2021-10-06 20:10:23+00:00,['1445843903177973760'],@Mocha_Soul Init... I worked in UI development - many of the developers don't have degrees at all... I have a Design degree - I am doing another BSc degree...,, init i worked in ui development  many of the developers dont have degrees at all i have a design degree  i am doing another bsc degree,True,False
1829,1829,1829,1.4457175199944745e+18,2021-10-06 11:48:11+00:00,['1445717519994474496'],"A magic wand..... 
(actually, it is a rare unopened plastic straw from before the straw ban) https://t.co/bhzOwN6ApK",,"a magic wand 
actually it is a rare unopened plastic straw from before the straw ban ",True,False
1831,1831,1831,1.44559166989457e+18,2021-10-06 03:28:06+00:00,['1445591669894569985'],"“The model compared the cost of using Alpha‑Stim AID as an option for people waiting for individual CBT in IAPT services with that of individual CBT alone. The results showed that Alpha‑Stim AID was cost saving by £817.68 per person.” 
#psych #medtech #NHS https://t.co/o9rmXo0N9M",,"“the model compared the cost of using alpha‑stim aid as an option for people waiting for individual cbt in iapt services with that of individual cbt alone the results showed that alpha‑stim aid was cost saving by £81768 per person” 
   ",True,False
1834,1834,1834,1.4454110504473846e+18,2021-10-05 15:30:23+00:00,['1445411050447384579'],"In a shop yesterday, the cashier repeatedly called me ""darling"" and then challenged this saying, ""I'm not your darling""... he actually responded saying he thinks that it is ""respectful to you"",,, this is what we're up against.... https://t.co/t3UxVZNADV",,in a shop yesterday the cashier repeatedly called me darling and then challenged this saying im not your darling he actually responded saying he thinks that it is respectful to you this is what were up against ,True,False
1836,1836,1836,1.445389157308801e+18,2021-10-05 14:03:23+00:00,['1445389157308801026'],"yeh bro... ""bro culture"" https://t.co/IwMRuUbqg4",,yeh bro bro culture ,True,False
1837,1837,1837,1.4451958655981404e+18,2021-10-05 01:15:19+00:00,['1445195865598140423'],"@ForbesTech @abebrown716 “Shares remain near record highs, closing Monday at $326, a more than 150% increase in five years.” 😭🐊",,  “shares remain near record highs closing monday at 326 a more than 150 increase in five years” ,True,False
1838,1838,1838,1.4451794814513848e+18,2021-10-05 00:10:13+00:00,['1445179481451384832'],"Aw @twitter generated this pic of 12 for me... 
bc it's #MyTwitterAnniversary 🧡💙🖤 https://t.co/dfzsDHwM9C",,"aw  generated this pic of 12 for me 
bc its   ",True,False
1839,1839,1839,1.445176719934165e+18,2021-10-04 23:59:14+00:00,['1445176719934164994'],"⚠️ “more than 130,000 gallons” according to @latimes 
(that will disperse far and wide on water) 
https://t.co/h0GZc89S99",," “more than 130000 gallons” according to  
that will disperse far and wide on water 
",True,False
1840,1840,1840,1.4451689245937295e+18,2021-10-04 23:28:16+00:00,['1445168924593729544'],@Twitter see.... It's coming back!!,, see its coming back,True,False
1841,1841,1841,1.4451598484847452e+18,2021-10-04 22:52:12+00:00,['1445159848484745222'],"Remember being able to send tweets by SMS ?? lol I think I may have once long ago... @Twitter retired SMS tweets, citing security vulnerabilities. https://t.co/oFpTPzcXHL",,remember being able to send tweets by sms  lol i think i may have once long ago  retired sms tweets citing security vulnerabilities ,True,False
1842,1842,1842,1.4451545911343227e+18,2021-10-04 22:31:18+00:00,['1445154591134322690'],SMS !! Just in case anyone needs to hear about text messaging whilst #SocialMediaDown,,sms  just in case anyone needs to hear about text messaging whilst ,True,False
1843,1843,1843,1.445149570053378e+18,2021-10-04 22:11:21+00:00,['1445149570053378052'],"“126,000-gallon oil spill “ 
#bleak 

572,807.34 litres...

1,210,557.52 pints... 🛢☠️⚠️
#LA #California https://t.co/bn90wR1fn6",,"“126000gallon oil spill “ 
 

57280734 litres

121055752 pints 
  ",True,False
1845,1845,1845,1.4451403589842412e+18,2021-10-04 21:34:45+00:00,['1445140358984241156'],"#facebookcrash !! Oh dear... 
This one seems to be longer than usual... It will probably be back... don’t breakdown yet.... https://t.co/7O3JTJE12y",,"  oh dear 
this one seems to be longer than usual it will probably be back don’t breakdown yet ",True,False
1846,1846,1846,1.4450806156074844e+18,2021-10-04 17:37:21+00:00,['1445080615607484429'],@DitchtheLabel What if I’m weird and miserable ??,, what if i’m weird and miserable ,True,False
1847,1847,1847,1.4449656156939674e+18,2021-10-04 10:00:23+00:00,['1444965615693967362'],"Children do not understand concept of others having false beliefs until age 6 or 7 
#psychology #theory #mind #fallacy  https://t.co/NaARrhrlg0",,"children do not understand concept of others having false beliefs until age 6 or 7 
     ",True,False
1851,1851,1851,1.444955598806786e+18,2021-10-04 09:20:35+00:00,['1444955598806786050'],@Harini_Iyengar @cityoflondon I wouldn’t have thought they’d be in a majority 🤷🏻‍♀️,,  i wouldn’t have thought they’d be in a majority ,True,False
1852,1852,1852,1.4449531170076918e+18,2021-10-04 09:10:43+00:00,['1444953117007691779'],@Harini_Iyengar @cityoflondon Ohh I must’ve missed/ignored people that support the statues,,  ohh i must’ve missedignored people that support the statues,True,False
1853,1853,1853,1.4448423822315397e+18,2021-10-04 01:50:42+00:00,['1444842382231539715'],"@Harini_Iyengar @cityoflondon locals in “deprived areas” prob wouldn’t want such a thing 😱 - imagining what a place like you describe, it would be difficult to get the staff to be enthusiastic about the concept for fundraising outside of London... (based on exp of visiting prison/dungeons museums) 👻💀😿",,  locals in “deprived areas” prob wouldn’t want such a thing   imagining what a place like you describe it would be difficult to get the staff to be enthusiastic about the concept for fundraising outside of london based on exp of visiting prisondungeons museums ,True,False
1854,1854,1854,1.4448296724125327e+18,2021-10-04 01:00:12+00:00,['1444829672412532736'],Lack of tanker drivers... as if they’re a breed/species.... it’s a case of civilian people/men not in the army don’t want to drive tankers... https://t.co/CoOwyLYQi2,,lack of tanker drivers as if they’re a breedspecies it’s a case of civilian peoplemen not in the army don’t want to drive tankers ,True,False
1856,1856,1856,1.4446787477775565e+18,2021-10-03 15:00:28+00:00,['1444678747777556487'],Suicidal Ideation - an overview  https://t.co/jZKLcOry24,,suicidal ideation  an overview  ,True,False
1858,1858,1858,1.444484453271802e+18,2021-10-03 02:08:25+00:00,['1444484453271801857'],"“On days without planned virtual visits, if participants’ biophysical measurements or recovery survey responses exceeded predetermined thresholds or nurses identified another reason for concern, the nurses organised unscheduled virtual visits...” #health #data #COVID19 
# 💻👓#️⃣ https://t.co/S3rbQFqGfF",,"“on days without planned virtual visits if participants’ biophysical measurements or recovery survey responses exceeded predetermined thresholds or nurses identified another reason for concern the nurses organised unscheduled virtual visits”    
 ⃣ ",True,False
1859,1859,1859,1.444398049892225e+18,2021-10-02 20:25:05+00:00,['1444398049892225027'],liars... https://t.co/rnLEuM7Rdq,,liars ,True,False
1860,1860,1860,1.4443485938763858e+18,2021-10-02 17:08:34+00:00,['1444348593876385799'],"@donoghuelaw @itvnews Of course, she should be flattered !! 🤦🏻‍♀️",,  of course she should be flattered  ,True,False
1863,1863,1863,1.444310221850022e+18,2021-10-02 14:36:05+00:00,['1444310221850021894'],@VictimSupport Don’t bother unless you aren’t complex and can be short and timely with the person on other end - they’ll cut you off ... 🤷🏻‍♀️,, don’t bother unless you aren’t complex and can be short and timely with the person on other end  they’ll cut you off  ,True,False
1864,1864,1864,1.444074810863145e+18,2021-10-01 23:00:39+00:00,['1444074810863144962'],"Where are your colleagues ? 
At the station...
Why are you here? 
Why are you here?! 
I don’t know 🤷🏻‍♀️ I lost my way... 
Where do you come from? This area - I am an officer....
Oh... https://t.co/S61StOVkqQ",,"where are your colleagues  
at the station
why are you here 
why are you here 
i don’t know  i lost my way 
where do you come from this area  i am an officer
oh ",True,False
1867,1867,1867,1.4437854413968916e+18,2021-10-01 03:50:48+00:00,['1443785441396891653'],999 - “the police please... the police are harassing me...” 🤦🏻‍♀️ https://t.co/fUwKnWutSR,,999  “the police please the police are harassing me”  ,True,False
1868,1868,1868,1.443754507469574e+18,2021-10-01 01:47:52+00:00,['1443754507469574144'],"Almost missed #spycops news

whilst #NotAllMen / #NotAllPolice tweets trend... 

COURT RULES UNDERCOVER POLICING OPERATION AGAINST PROTEST MOVEMENTS WERE ‘UNLAWFUL AND SEXIST’ 

Ops long ago... but obvs it’s still possible for a rapist or murderer to join police - abuse position https://t.co/YoOjhzGux1",,"almost missed  news

whilst    tweets trend 

court rules undercover policing operation against protest movements were ‘unlawful and sexist’ 

ops long ago but obvs it’s still possible for a rapist or murderer to join police  abuse position ",True,False
1870,1870,1870,1.4436984326784328e+18,2021-09-30 22:05:03+00:00,['1443698432678432772'],"CAUTION: 'the Scientific Nurse'👩🏻‍🔬🧪💊

#StNProject #studentnurses #exams #medicine https://t.co/XvBMklxxb1",,"caution the scientific nurse

    ",True,False
1875,1875,1875,1.443420541038248e+18,2021-09-30 03:40:49+00:00,['1443420541038247937'],"“Although you can’t talk a psychopath into changing, you can be mindful of your interactions to reduce the impact their toxic behavior has on you. Simply recognizing you’re dealing with a psychopath can help you understand what you’re up against.” 🌬❄️ https://t.co/a3HdWuXHcF",,“although you can’t talk a psychopath into changing you can be mindful of your interactions to reduce the impact their toxic behavior has on you simply recognizing you’re dealing with a psychopath can help you understand what you’re up against”  ,True,False
1877,1877,1877,1.4433915009692508e+18,2021-09-30 01:45:25+00:00,['1443391500969250818'],"“... disability rights campaigners and other experts say friends, neighbours and carers could be trained to evacuate residents with disabilities in the same way as colleagues are used as evacuation buddies in the workplace.” #safety #plan #rbkc #health 💚 https://t.co/fvgsUqxpJW",,“ disability rights campaigners and other experts say friends neighbours and carers could be trained to evacuate residents with disabilities in the same way as colleagues are used as evacuation buddies in the workplace”      ,True,False
1878,1878,1878,1.443368881578553e+18,2021-09-30 00:15:32+00:00,['1443368881578553344'],@Mocha_Soul @ALLIANCELGB Minority rights are principle of democracy.... I’m not surprised that Labour in current form wouldn’t allow a minority rights group to have a mere stand in party conference!,,  minority rights are principle of democracy i’m not surprised that labour in current form wouldn’t allow a minority rights group to have a mere stand in party conference,True,False
1880,1880,1880,1.4433434386117222e+18,2021-09-29 22:34:26+00:00,['1443343438611722246'],"Polyvagal theory in practice - “ When the dorsal vagal nerve shuts down the body, it can move us into immobility or dissociation. “ #mentalhealth #biology #trauma #WorldHeartDay 🖤🩺💭 
https://t.co/tUkIr8FOsL",,"polyvagal theory in practice  “ when the dorsal vagal nerve shuts down the body it can move us into immobility or dissociation “      
",True,False
1881,1881,1881,1.4432003359720243e+18,2021-09-29 13:05:48+00:00,['1443200335972024323'],@Mocha_Soul @ApplePipped @unthoughtwords @Loz_Southworth @SuesanwithanE @anyabike @DavidLammy @BBCr4today I don’t seriously refer to men as PWP lol,,        i don’t seriously refer to men as pwp lol,True,False
1882,1882,1882,1.443196342763987e+18,2021-09-29 12:49:56+00:00,['1443196342763986948'],@ApplePipped @unthoughtwords @Mocha_Soul @Loz_Southworth @SuesanwithanE @anyabike @DavidLammy @BBCr4today People with prostrates !! Lmao....,,        people with prostrates  lmao,True,False
1883,1883,1883,1.443176196510978e+18,2021-09-29 11:29:52+00:00,['1443176196510978051'],@OzKaterji 😂 who ??,,  who ,True,False
1884,1884,1884,1.4431687986940682e+18,2021-09-29 11:00:29+00:00,['1443168798694068230'],No comment... take care.... https://t.co/8d2W6rOZBK,,no comment take care ,True,False
1891,1891,1891,1.4425575346156585e+18,2021-09-27 18:31:32+00:00,['1442557534615658497'],"@DannGoodingRN Possibly, but if this is a first episode - it may be another issue. Even though this ECG shows so some irregularities. WAP is common in healthy people. https://t.co/fgY9EVxdsT",, possibly but if this is a first episode  it may be another issue even though this ecg shows so some irregularities wap is common in healthy people ,True,False
1892,1892,1892,1.442291804045562e+18,2021-09-27 00:55:37+00:00,['1442291804045561856'],"@Mocha_Soul LOL - I just did a search on Starmer/Biden; because wondering if they ever met. I don't think so. In any case, there's actually a few articles in just this last 24 hr/day that mentions Labour going big 'Biden style'. Bernie Sanders urging Starmer to follow Biden's example! Ugh...",, lol  i just did a search on starmerbiden because wondering if they ever met i dont think so in any case theres actually a few articles in just this last 24 hrday that mentions labour going big biden style bernie sanders urging starmer to follow bidens example ugh,True,False
1894,1894,1894,1.4422854463361884e+18,2021-09-27 00:30:21+00:00,['1442285446336188416'],@PeaceisBeing 😞 that’s crap ... I never liked iTunes but had iPhone since 2011... bought a few single tracks - had the iTunes students version few months last year; cancelled bc I mostly use Spotify (premium - on/off premium since 2011 also) for streaming from phone... they’re hardly saints,,  that’s crap  i never liked itunes but had iphone since 2011 bought a few single tracks  had the itunes students version few months last year cancelled bc i mostly use spotify premium  onoff premium since 2011 also for streaming from phone they’re hardly saints,True,False
1895,1895,1895,1.442276592844112e+18,2021-09-26 23:55:10+00:00,['1442276592844111879'],"@Mocha_Soul Yeh, I guess 🤷🏻‍♀️... I mean, he has to at least pretend he wants to be PM and not just paid as leader of opposition.",, yeh i guess  i mean he has to at least pretend he wants to be pm and not just paid as leader of opposition,True,False
1896,1896,1896,1.442203692883714e+18,2021-09-26 19:05:29+00:00,['1442203692883714048'],"Personality matters, even for squirrels: Social skills give social squirrels an advantage -- “... personality differences can influence a squirrel's ability to survive...” #psychology  https://t.co/LIhqLpKXKX",,personality matters even for squirrels social skills give social squirrels an advantage  “ personality differences can influence a squirrels ability to survive”   ,True,False
1897,1897,1897,1.4420357584754893e+18,2021-09-26 07:58:11+00:00,['1442035758475489280'],"Community / crisis teams / CPN #nurses use their own vehicles to get to vulnerable people in need of help... ambulances obviously are owned by trusts, not by people/staff driving them. All the same; the use of vehicles is for similar purpose... https://t.co/tlfdywDsH9",,community  crisis teams  cpn  use their own vehicles to get to vulnerable people in need of help ambulances obviously are owned by trusts not by peoplestaff driving them all the same the use of vehicles is for similar purpose ,True,False
1899,1899,1899,1.4418797085772431e+18,2021-09-25 21:38:06+00:00,['1441879708577243136'],"I won't pay, I won't pay ya, no way
Na-na, why don't you get a job?
Say no way, say no way-ah, no way
Na-na, why don't you get a job? 
🕶🎶🎵 https://t.co/ltRxgVMl5U",,"i wont pay i wont pay ya no way
nana why dont you get a job
say no way say no wayah no way
nana why dont you get a job 
 ",True,False
1901,1901,1901,1.4415530353148764e+18,2021-09-25 00:00:01+00:00,['1441553035314876420'],@jewel_thin Couldn’t care less ... and I haven’t the foggiest about anything he’s doing bc I ignore it...,, couldn’t care less  and i haven’t the foggiest about anything he’s doing bc i ignore it,True,False
1904,1904,1904,1.441237930605908e+18,2021-09-24 03:07:54+00:00,['1441237930605907968'],🦊 urban fox adventures sightings... 🌃👁,, urban fox adventures sightings ,True,False
1906,1906,1906,1.4411852393683067e+18,2021-09-23 23:38:31+00:00,['1441185239368306694'],"Interesting [read of transcript] - there are some services specialising in gambling addiction in U.K. but it is normalised and pharmacological treatment isn’t appropriate. 
 This addiction can be secondary to AUD/SUD however; so difficult to do psychological therapy for both. https://t.co/rQJ2owJ6KF",,"interesting read of transcript  there are some services specialising in gambling addiction in uk but it is normalised and pharmacological treatment isn’t appropriate 
 this addiction can be secondary to audsud however so difficult to do psychological therapy for both ",True,False
1908,1908,1908,1.4411725309418086e+18,2021-09-23 22:48:01+00:00,['1441172530941808640'],"@florriemay61 @jjcaspell @LancWestEstate @helloLancWest @hubbubUK @coopuk @cllrKTS I don’t think so .... I noticed some signs pointing towards where it is, walking nearby Lancaster Estate earlier today ...",,       i don’t think so  i noticed some signs pointing towards where it is walking nearby lancaster estate earlier today ,True,False
1911,1911,1911,1.441073408876372e+18,2021-09-23 16:14:09+00:00,['1441073408876371969'],Had lovely afternoon celebrating @Hestia1970 50th anniversary! #lifebeyondcrisis 🕶,,had lovely afternoon celebrating  50th anniversary  ,True,False
1914,1914,1914,1.440623090921136e+18,2021-09-22 10:24:45+00:00,['1440623090921136134'],.... right behind you 🕶️,, right behind you ,True,False
1915,1915,1915,1.440570528494809e+18,2021-09-22 06:55:53+00:00,['1440570528494809089'],Glucose Tolerance Predicts Memory Decline Ten Years Later #diabetes #mentalhealth #healthylifestyle  https://t.co/bLhj1tfQt2,,glucose tolerance predicts memory decline ten years later     ,True,False
1917,1917,1917,1.4403738489651487e+18,2021-09-21 17:54:21+00:00,['1440373848965148681'],@Mocha_Soul Sorry about this - I wish NHS wasn’t cited in this. Know that NHS is non-judgemental and supports women.,, sorry about this  i wish nhs wasn’t cited in this know that nhs is nonjudgemental and supports women,True,False
1918,1918,1918,1.440345267518075e+18,2021-09-21 16:00:46+00:00,['1440345267518074905'],"@Sparkyxxx @nlalondon @lb_southwark @NHGhousing @optivohomes @peckham_green Indeed - I feel I can’t submit to this I wanted to. The council social media have been abusing me, gaslighting my concerns about their destruction of green space.",,      indeed  i feel i can’t submit to this i wanted to the council social media have been abusing me gaslighting my concerns about their destruction of green space,True,False
1919,1919,1919,1.4403251901565747e+18,2021-09-21 14:40:59+00:00,['1440325190156574722'],surrounded by snowflakes... https://t.co/M26MXAaIZs,,surrounded by snowflakes ,True,False
1920,1920,1920,1.4403123763439944e+18,2021-09-21 13:50:04+00:00,['1440312376343994377'],Aw bless ... https://t.co/Y8u6d325jt,,aw bless  ,True,False
1921,1921,1921,1.4401252196461527e+18,2021-09-21 01:26:23+00:00,['1440125219646152704'],@MayorofLondon @CityAM TfL and street cleaners must be thrilled...,,  tfl and street cleaners must be thrilled,True,False
1924,1924,1924,1.440060899536953e+18,2021-09-20 21:10:48+00:00,['1440060899536953350'],"St/Ns (nursing students) were asked to make pledges of kindness today - but I think most weren't comfortable pledging publicly... it is possibly a risk. Sadly, some people mistake kindness for weakness. @society_nursing",,stns nursing students were asked to make pledges of kindness today  but i think most werent comfortable pledging publicly it is possibly a risk sadly some people mistake kindness for weakness ,True,False
1928,1928,1928,1.4398770424687903e+18,2021-09-20 09:00:13+00:00,['1439877042468790272'],🖤 inside fortress M25 #InsulateBritain,, inside fortress m25 ,True,False
1931,1931,1931,1.4398126265911378e+18,2021-09-20 04:44:15+00:00,['1439812626591137796'],"Trigger Warning: violence, abuse, trauma #mentalhealth  

Infants exposed to domestic violence have poorer cognitive development: Study explores impact of multiple father figures on infant neurodevelopmental delays 
#MondayMorning  https://t.co/0ncn8uiTun",,"trigger warning violence abuse trauma   

infants exposed to domestic violence have poorer cognitive development study explores impact of multiple father figures on infant neurodevelopmental delays 
  ",True,False
1932,1932,1932,1.4397413745266278e+18,2021-09-20 00:01:07+00:00,['1439741374526627844'],"@viviennebreton ... mine is a bit crap/creepy, week after halloween, couple days after bonfire/guy fawkes - so everyone already been partying celebrating death/ghosts etc - so vibes aren't right for birthday parties...",,  mine is a bit crapcreepy week after halloween couple days after bonfireguy fawkes  so everyone already been partying celebrating deathghosts etc  so vibes arent right for birthday parties,True,False
1933,1933,1933,1.4396296126660403e+18,2021-09-19 16:37:01+00:00,['1439629612666040329'],"""... an intravenous preparation of milk thistle extract has been available in Europe for over 20 years: Legalon SIL. This GMP-manufactured product is common to emergency rooms in Germany, France, and Belgium for the treatment of mushroom poisoning..."" https://t.co/Lc7Kt6648m",, an intravenous preparation of milk thistle extract has been available in europe for over 20 years legalon sil this gmpmanufactured product is common to emergency rooms in germany france and belgium for the treatment of mushroom poisoning ,True,False
1934,1934,1934,1.4396104278398523e+18,2021-09-19 15:20:47+00:00,['1439610427839852545'],"Poisonous mushrooms in the UK 
#toxic #psych #nature #watchout 
https://t.co/iyjOlhP3Ti",,"poisonous mushrooms in the uk 
    
",True,False
1935,1935,1935,1.4393998080542188e+18,2021-09-19 01:23:51+00:00,['1439399808054218755'],"so here's a ""flow-diagram"" for #London councils/LAs to understand statutory duties and powers and funding streams available to provide a computer device (PC/laptop) +services (broadband) for disabled people.
Prepared for LOTI by the Disability Law Service. https://t.co/DfkaSMWUKw https://t.co/t11wg1cq0s",,"so heres a flowdiagram for  councilslas to understand statutory duties and powers and funding streams available to provide a computer device pclaptop services broadband for disabled people
prepared for loti by the disability law service  ",True,False
1936,1936,1936,1.439253284448002e+18,2021-09-18 15:41:37+00:00,['1439253284448002050'],“Whitexican” Privilege: Woke Racism Arrives in Mexico https://t.co/UlZ9KLCdap via @ElAmerican_,,“whitexican” privilege woke racism arrives in mexico  via ,True,False
1939,1939,1939,1.438968141560914e+18,2021-09-17 20:48:34+00:00,['1438968141560913925'],FINANCIAL CRIME NOW ACCOUNTS FOR 40%  (PER CENT)  OF ALL CRIMINAL OFFENCES. #TAKEFIVE https://t.co/rVvkfQktvC,,financial crime now accounts for 40  per cent  of all criminal offences  ,True,False
1940,1940,1940,1.438964061660754e+18,2021-09-17 20:32:21+00:00,['1438964061660753924'],"@viviennebreton I totally agree; it is gaslighting to say neurodevelopment condition and/or trauma is a superpower. It's ""ableism"" also. Possibly promoting delusional or magical thinking; extremely bad thing to do, with people with psychotic disorders...",, i totally agree it is gaslighting to say neurodevelopment condition andor trauma is a superpower its ableism also possibly promoting delusional or magical thinking extremely bad thing to do with people with psychotic disorders,True,False
1941,1941,1941,1.438960122617897e+18,2021-09-17 20:16:42+00:00,['1438960122617896960'],"@viviennebreton There's no need to pay for 'trauma' courses, if you're not studying a professional degree, related to mental health or psychology. Even when you're a professional, there's some free courses available extra to in-house training. Some online + f2f groups. https://t.co/91tFYZNI70",, theres no need to pay for trauma courses if youre not studying a professional degree related to mental health or psychology even when youre a professional theres some free courses available extra to inhouse training some online  f2f groups ,True,False
1943,1943,1943,1.4389573590454354e+18,2021-09-17 20:05:43+00:00,['1438957359045435398'],"@viviennebreton yeh - I hate that too ... it's probably a marketing team that haven't actually done a 'trauma-informed' course themselves, that are responsible for marketing this course... it's troubling various ways. TA are vulnerable people. This is could be viewed as predatory.",, yeh  i hate that too  its probably a marketing team that havent actually done a traumainformed course themselves that are responsible for marketing this course its troubling various ways ta are vulnerable people this is could be viewed as predatory,True,False
1945,1945,1945,1.438897940018434e+18,2021-09-17 16:09:36+00:00,['1438897940018434048'],@Shhhhhh21 @RealSirTomJones @IsleOfWightFest aw wow - prob should get a spot early as poss... bound to be busy for Tom...,,   aw wow  prob should get a spot early as poss bound to be busy for tom,True,False
1946,1946,1946,1.438885253616185e+18,2021-09-17 15:19:12+00:00,['1438885253616185348'],"I've seen loads about ""heavy""+""missed"" menstruation after COVID vaccine. This isn't news. Doctors haven't ignored or not listened to women. It's a common side effect of every vaccine/illness. Immune cells have major role in periods. @VikiLovesFACS comments https://t.co/XLdyQBgRGb https://t.co/jcL83zjLWw",,ive seen loads about heavymissed menstruation after covid vaccine this isnt news doctors havent ignored or not listened to women its a common side effect of every vaccineillness immune cells have major role in periods  comments  ,True,False
