Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1919,1919,1919,1.1147169651033743e+18,2019-04-07 02:30:09+00:00,['1114716965103374336'],"VT/ NH - RN-Home Health - White River Junction, VT https://t.co/WdBXtKyQRk",vt nh  rnhome health  white river junction vt ,False
1920,1920,1920,1.1147144786906194e+18,2019-04-07 02:20:16+00:00,['1114714478690619393'],"LVN SNF - Alturas, CA https://t.co/BXjrTcQHDZ",lvn snf  alturas ca ,False
1921,1921,1921,1.1147068967689052e+18,2019-04-07 01:50:09+00:00,['1114706896768905218'],"Registered Nurse - - Phoenix, Arizona https://t.co/N7ETrXsuZX",registered nurse   phoenix arizona ,False
1922,1922,1922,1.1146666579584984e+18,2019-04-06 23:10:15+00:00,['1114666657958498304'],"Director Admissions - Waukegan, Illinois https://t.co/Kct40aiXp6",director admissions  waukegan illinois ,False
1923,1923,1923,1.1146641140376986e+18,2019-04-06 23:00:08+00:00,['1114664114037698560'],"RN Med/Surg/Inpatient (Adult and Pediatric) - Bethel, AK https://t.co/qdj1MiQGeb",rn medsurginpatient adult and pediatric  bethel ak ,False
1924,1924,1924,1.1146616005213472e+18,2019-04-06 22:50:09+00:00,['1114661600521347073'],"Registered Nurse RN Home Health - San Ramon, CA https://t.co/SHdIFQWgJb",registered nurse rn home health  san ramon ca ,False
1925,1925,1925,1.1146603828811448e+18,2019-04-06 22:45:19+00:00,['1114660382881144833'],Just posted a video @ State of Mississippi https://t.co/wdyaD0nJHc,just posted a video  state of mississippi ,False
1926,1926,1926,1.1146600794275676e+18,2019-04-06 22:44:06+00:00,['1114660079427567616'],#Seaford #CRSMedStaff #career #fiverr via https://t.co/Y5l6ob1mr3 https://t.co/YniJYmGfrf,    via  ,False
1927,1927,1927,1.1146590978764964e+18,2019-04-06 22:40:12+00:00,['1114659097876496390'],"Certified Surgical Technologist - Wenatchee, WA https://t.co/6paVX5fXCb",certified surgical technologist  wenatchee wa ,False
1928,1928,1928,1.1146565543289528e+18,2019-04-06 22:30:06+00:00,['1114656554328952832'],"RN - Long Term Care - Augusta, ME https://t.co/JkCaBC70V4",rn  long term care  augusta me ,False
1929,1929,1929,1.1146540405315872e+18,2019-04-06 22:20:07+00:00,['1114654040531587073'],"PCU Registered Nurse - Bismarck, ND https://t.co/e40CwDgb5G",pcu registered nurse  bismarck nd ,False
1930,1930,1930,1.1146515290788044e+18,2019-04-06 22:10:08+00:00,['1114651529078804481'],"Long Term Care (RN) - Augusta, ME https://t.co/ImDO4lYTde",long term care rn  augusta me ,False
1931,1931,1931,1.1146490559116616e+18,2019-04-06 22:00:18+00:00,['1114649055911661572'],"Certified Nurse Assistant (CNA) - Culbertson, MT https://t.co/qTXVjJEQ44",certified nurse assistant cna  culbertson mt ,False
1932,1932,1932,1.1146464905033688e+18,2019-04-06 21:50:07+00:00,['1114646490503368709'],"Emergency Department Registered Nurse - Grand Forks, ND https://t.co/ME4rGc4uXb",emergency department registered nurse  grand forks nd ,False
1933,1933,1933,1.114644817961599e+18,2019-04-06 21:43:28+00:00,['1114644817961598976'],in Biloxi https://t.co/Re0SSddOE4,in biloxi ,False
1934,1934,1934,1.1146439709010698e+18,2019-04-06 21:40:06+00:00,['1114643970901069824'],"Registered Respiratory Therapist RRT - Rapid City, SD https://t.co/LrlO84o220",registered respiratory therapist rrt  rapid city sd ,False
1935,1935,1935,1.114641457716048e+18,2019-04-06 21:30:07+00:00,['1114641457716047874'],"Labor &amp; Delivery RN -  Day Shift - Rockford, IL https://t.co/yWwTllcyYT",labor amp delivery rn   day shift  rockford il ,False
1936,1936,1936,1.1146389498704444e+18,2019-04-06 21:20:09+00:00,['1114638949870444550'],"Nurse Practitioner - Waupun, WI https://t.co/w4MUlO7EER",nurse practitioner  waupun wi ,False
1937,1937,1937,1.114636441181655e+18,2019-04-06 21:10:11+00:00,['1114636441181655041'],"CA-OR RN CIRCULATOR - Arcata, CA https://t.co/84vLYt8yXQ",caor rn circulator  arcata ca ,False
1938,1938,1938,1.1146339076585308e+18,2019-04-06 21:00:07+00:00,['1114633907658530816'],"Full Time Night -Rehab - Roosevelt, UT https://t.co/lRsE8g9aPq",full time night rehab  roosevelt ut ,False
1939,1939,1939,1.1146313922966774e+18,2019-04-06 20:50:07+00:00,['1114631392296677377'],"Concord- LPN-7p - 7a - Concord, NC https://t.co/A0NXg16AI6",concord lpnp  a  concord nc ,False
1940,1940,1940,1.1146288764566692e+18,2019-04-06 20:40:07+00:00,['1114628876456669184'],"TX MS RN Oncology - Abilene, TX https://t.co/SwmcrFScbS",tx ms rn oncology  abilene tx ,False
1941,1941,1941,1.114626374424322e+18,2019-04-06 20:30:11+00:00,['1114626374424322053'],"WA CVOR RN, Day shift ACTIVE WA. LICENSE REQUIRED!!! - Wenatchee, WA https://t.co/TzOVMawWaY",wa cvor rn day shift active wa license required  wenatchee wa ,False
1942,1942,1942,1.1146238444746628e+18,2019-04-06 20:20:07+00:00,['1114623844474662912'],"AZ ICU/Observation RN 12hr nights - Globe, AZ https://t.co/Z30zlk52OJ",az icuobservation rn hr nights  globe az ,False
1943,1943,1943,1.1146213405422756e+18,2019-04-06 20:10:10+00:00,['1114621340542275585'],"ND - CST (Surgical Tech/Open Heart) Primarily Days - Bismarck, ND https://t.co/nGQuyeyHti",nd  cst surgical techopen heart primarily days  bismarck nd ,False
1944,1944,1944,1.1146188612010476e+18,2019-04-06 20:00:19+00:00,['1114618861201047552'],"OR - LTC Clinic Coordinator RN Days - Lebanon, OR https://t.co/AnwW7z3l3d",or  ltc clinic coordinator rn days  lebanon or ,False
1945,1945,1945,1.1146162861878068e+18,2019-04-06 19:50:05+00:00,['1114616286187806723'],"PA - Cardiac SCU RN - Nights - CSCU - Scranton, PA https://t.co/cMY47BOIp9",pa  cardiac scu rn  nights  cscu  scranton pa ,False
1946,1946,1946,1.1146137753810084e+18,2019-04-06 19:40:07+00:00,['1114613775381008385'],"ME - RN Telemetry/Med-Surg - Days - Lewiston, ME https://t.co/mRxY26xYUn",me  rn telemetrymedsurg  days  lewiston me ,False
1947,1947,1947,1.1146113256725996e+18,2019-04-06 19:30:23+00:00,['1114611325672599552'],"PA- Med Surg/Tele RN- NIGHTS-GP4-GMC - Danville, PA https://t.co/ako2HSQmOW",pa med surgtele rn nightsgpgmc  danville pa ,False
1948,1948,1948,1.1146087435248516e+18,2019-04-06 19:20:07+00:00,['1114608743524851712'],"OR - Certified Scrub Tech - Day Shift - ASAP - Newport, OR https://t.co/i7IXUFNVLg",or  certified scrub tech  day shift  asap  newport or ,False
1949,1949,1949,1.1146062809734062e+18,2019-04-06 19:10:20+00:00,['1114606280973406213'],"CNA's Needed--7:00 am - 3:00 pm - Lenoir, NC https://t.co/gqYkFYHhHR",cna's needed am   pm  lenoir nc ,False
1950,1950,1950,1.1146037091059343e+18,2019-04-06 19:00:07+00:00,['1114603709105934338'],"PCU/Tele RN 2019 - College Station, TX https://t.co/8rDUyC1fZv",pcutele rn   college station tx ,False
1951,1951,1951,1.11460119068638e+18,2019-04-06 18:50:06+00:00,['1114601190686380032'],"PA- CCU RN- Flex shift - JerseyShore - Jersey Shore, PA https://t.co/wrGpCFnESC",pa ccu rn flex shift  jerseyshore  jersey shore pa ,False
1952,1952,1952,1.1145986752993526e+18,2019-04-06 18:40:07+00:00,['1114598675299352576'],"VT/NH-RN-Home Health - White River Junction, VT https://t.co/cBziG2TM3q",vtnhrnhome health  white river junction vt ,False
1953,1953,1953,1.1145961599417426e+18,2019-04-06 18:30:07+00:00,['1114596159941742592'],"Janesville, WI - Certified Pharmacy Tech -Inpatient- Perm- - Janesville, WI https://t.co/v3mNC3NVjM",janesville wi  certified pharmacy tech inpatient perm  janesville wi ,False
1954,1954,1954,1.114593640368808e+18,2019-04-06 18:20:06+00:00,['1114593640368807936'],"VT/NH-RN-Maternal Child Health - White River Jct, VT https://t.co/CQjctsT5n8",vtnhrnmaternal child health  white river jct vt ,False
1955,1955,1955,1.114591147484242e+18,2019-04-06 18:10:12+00:00,['1114591147484241920'],"CO-RN-ACUTE/ED - Meeker, CO https://t.co/KyZA81isW9",cornacuteed  meeker co ,False
1956,1956,1956,1.1145886111759524e+18,2019-04-06 18:00:07+00:00,['1114588611175952386'],"McMinnville, Oregon, Day RN, - McMinnville, WA https://t.co/HQod46Orlo",mcminnville oregon day rn  mcminnville wa ,False
1957,1957,1957,1.114586088306352e+18,2019-04-06 17:50:06+00:00,['1114586088306352129'],"PA - OB RN Days 7a - 7p - Hazleton, PA https://t.co/1oRVlrAnZd",pa  ob rn days a  p  hazleton pa ,False
1958,1958,1958,1.11458357370368e+18,2019-04-06 17:40:06+00:00,['1114583573703680010'],"OK - RN Med Surg/ Ortho Days - Lawton, OK https://t.co/vDr3DEzjCs",ok  rn med surg ortho days  lawton ok ,False
1959,1959,1959,1.1145810744101152e+18,2019-04-06 17:30:10+00:00,['1114581074410115073'],"PA -AICU/PCU RN- NIGHTS-Holy Spirit - Camp Hill, PA https://t.co/rfi0YPU4wB",pa aicupcu rn nightsholy spirit  camp hill pa ,False
1960,1960,1960,1.1145785408491808e+18,2019-04-06 17:20:06+00:00,['1114578540849180672'],"OR - CNA for LTC - Lakeview, OR https://t.co/hyAqvRlsI9",or  cna for ltc  lakeview or ,False
1961,1961,1961,1.1145760260410368e+18,2019-04-06 17:10:07+00:00,['1114576026041036803'],"Concord- CNA 11pm - 7am - Concord, NC https://t.co/Ul6UMyUMiK",concord cna pm  am  concord nc ,False
1962,1962,1962,1.1145735135564636e+18,2019-04-06 17:00:08+00:00,['1114573513556463616'],"ND - Scrub Nurse RN - Dickinson, ND https://t.co/mKckLrbKao",nd  scrub nurse rn  dickinson nd ,False
1963,1963,1963,1.1145710944412344e+18,2019-04-06 16:50:31+00:00,['1114571094441234437'],"HI - RN SURGICAL ICU QMC PUNCHBOWL (D/N - 36 HOURS)  4/2/19 START DATE - Honolulu, HI https://t.co/tMnwJTUCsu",hi  rn surgical icu qmc punchbowl dn   hours   start date  honolulu hi ,False
1964,1964,1964,1.114568496720044e+18,2019-04-06 16:40:11+00:00,['1114568496720044032'],"WA-RN for ICU w/Peds (Day) - Kennewick, WA https://t.co/zl4C825cdY",warn for icu wpeds day  kennewick wa ,False
1965,1965,1965,1.1145659578826628e+18,2019-04-06 16:30:06+00:00,['1114565957882662912'],"CA-RN - Skilled Nursing Unit - Ridgecrest, CA https://t.co/4QZSGK3U8j",carn  skilled nursing unit  ridgecrest ca ,False
1966,1966,1966,1.114563488616198e+18,2019-04-06 16:20:17+00:00,['1114563488616198144'],"CAH Coastal Maine ICU with float to med surg - Bar Harbor, ME https://t.co/Po3lheDcqw",cah coastal maine icu with float to med surg  bar harbor me ,False
1967,1967,1967,1.1145609231157084e+18,2019-04-06 16:10:06+00:00,['1114560923115708416'],"WA - RN Interventional Radiology - Seattle, WA https://t.co/xH88mdI7XE",wa  rn interventional radiology  seattle wa ,False
1968,1968,1968,1.1145584542476412e+18,2019-04-06 16:00:17+00:00,['1114558454247641088'],"IA - Paramedic - Spencer, IA https://t.co/jMXx5XRCGq",ia  paramedic  spencer ia ,False
1969,1969,1969,1.1145558979955836e+18,2019-04-06 15:50:08+00:00,['1114555897995583489'],"CA-L&amp;D/OB-RN - Ridgecrest, CA https://t.co/3HHWH7ihVI",calampdobrn  ridgecrest ca ,False
1970,1970,1970,1.1145533763002492e+18,2019-04-06 15:40:06+00:00,['1114553376300249088'],"CO - RN MDS Coordinator - Interim - Gunnison, CO https://t.co/GdWuKPS522",co  rn mds coordinator  interim  gunnison co ,False
1971,1971,1971,1.1145508742091612e+18,2019-04-06 15:30:10+00:00,['1114550874209161217'],"Forty Fort - LPN-- Pediatrics (DAYS) - FortyFort, PA https://t.co/WzlOe3xvay",forty fort  lpn pediatrics days  fortyfort pa ,False
1972,1972,1972,1.1145483354598276e+18,2019-04-06 15:20:05+00:00,['1114548335459827717'],"RN-FAMILY BIRTHING CENTER - Cortez, CO https://t.co/SkTPm47RQM",rnfamily birthing center  cortez co ,False
1973,1973,1973,1.1145458253074186e+18,2019-04-06 15:10:06+00:00,['1114545825307418628'],"ME - OR RN. dept code 76010 - Bangor, ME https://t.co/U8hMCHB4iK",me  or rn dept code   bangor me ,False
1974,1974,1974,1.1145433086158972e+18,2019-04-06 15:00:06+00:00,['1114543308615897088'],"ME - Ortho/Med Surg - Nights - Lewiston, ME https://t.co/E4NEUWYS0i",me  orthomed surg  nights  lewiston me ,False
1975,1975,1975,1.1145407908255868e+18,2019-04-06 14:50:06+00:00,['1114540790825586689'],"Critical Care RN - Great Falls, MT https://t.co/4eEwY4ghVr",critical care rn  great falls mt ,False
1976,1976,1976,1.1145382725276508e+18,2019-04-06 14:40:05+00:00,['1114538272527650819'],"CO - Respiratory Therapist - Steamboat Springs, CO https://t.co/aAYHy7041X",co  respiratory therapist  steamboat springs co ,False
1977,1977,1977,1.1145357582185718e+18,2019-04-06 14:30:06+00:00,['1114535758218571782'],"WA - Endo Procedures RN with ERCP Experience - Seattle, WA https://t.co/jBiNgCgAoq",wa  endo procedures rn with ercp experience  seattle wa ,False
1978,1978,1978,1.1145332325177468e+18,2019-04-06 14:20:04+00:00,['1114533232517746692'],"NH- RN Critical Care - ED  - Nights - Nashua, NH https://t.co/tFBcS0IHVy",nh rn critical care  ed   nights  nashua nh ,False
1979,1979,1979,1.1145307256660132e+18,2019-04-06 14:10:06+00:00,['1114530725666013184'],"MT - RN OR Circulator - Great Falls, MT https://t.co/DJZP9IEZkq",mt  rn or circulator  great falls mt ,False
1980,1980,1980,1.1145282007958528e+18,2019-04-06 14:00:04+00:00,['1114528200795852801'],"TX - CVOR  CST (NBSTSA required) - Hospital housing provided Variable Shifts - Midland, TX https://t.co/ez0RZsFmyV",tx  cvor  cst nbstsa required  hospital housing provided variable shifts  midland tx ,False
1981,1981,1981,1.1145256916205937e+18,2019-04-06 13:50:06+00:00,['1114525691620593667'],"CO -Oncology RN - Days - Pagosa Springs, CO https://t.co/Iof8xbR3AK",co oncology rn  days  pagosa springs co ,False
1982,1982,1982,1.1145232129924588e+18,2019-04-06 13:40:15+00:00,['1114523212992458752'],"CA - Pharmacist, Inpatient  -  13 weeks  - King City, CA https://t.co/xOeFiF377E",ca  pharmacist inpatient     weeks   king city ca ,False
1983,1983,1983,1.1145206516358104e+18,2019-04-06 13:30:04+00:00,['1114520651635810305'],"MT - Case Manager for Home Health/Hospice RN - Butte - Butte, MT https://t.co/JZXgwPjgoC",mt  case manager for home healthhospice rn  butte  butte mt ,False
1984,1984,1984,1.114518137381294e+18,2019-04-06 13:20:05+00:00,['1114518137381294080'],"IA - ICU/Telemetry RN - Nights - 10 weeks - Iowa City, IA https://t.co/4n55XnS2c7",ia  icutelemetry rn  nights   weeks  iowa city ia ,False
1985,1985,1985,1.1145156212476356e+18,2019-04-06 13:10:05+00:00,['1114515621247635457'],"Med Surg Registered Nurse - Day Shift - Fruita, CO https://t.co/vTOSFj0zFy",med surg registered nurse  day shift  fruita co ,False
1986,1986,1986,1.1145131078319186e+18,2019-04-06 13:00:06+00:00,['1114513107831918592'],"PA -Med/Surg RN - Nights-GP2-GMC - Danville, PA https://t.co/9naPPAG9ti",pa medsurg rn  nightsgpgmc  danville pa ,False
1987,1987,1987,1.1145105862288998e+18,2019-04-06 12:50:05+00:00,['1114510586228899840'],"PA- Med Surg/Tele RN- Day/eve-GP4-GMC - Danville, PA https://t.co/0v3MRlKZ7V",pa med surgtele rn dayevegpgmc  danville pa ,False
1988,1988,1988,1.1145081021859552e+18,2019-04-06 12:40:12+00:00,['1114508102185955328'],"Staff RN - Townshend, VT https://t.co/M1PgJ5TTRK",staff rn  townshend vt ,False
1989,1989,1989,1.1145055496499855e+18,2019-04-06 12:30:04+00:00,['1114505549649985536'],"PA - Med Surg RN Variable Shift Rotation - Hazleton, PA https://t.co/3ARny9yySp",pa  med surg rn variable shift rotation  hazleton pa ,False
1990,1990,1990,1.1145030439392788e+18,2019-04-06 12:20:06+00:00,['1114503043939278848'],"PA - RRT NICU/PICU Nights - Allentown, PA https://t.co/Fcl8amIYQ2",pa  rrt nicupicu nights  allentown pa ,False
1991,1991,1991,1.1145005220803953e+18,2019-04-06 12:10:05+00:00,['1114500522080395265'],"VT/NH -RN-Home Health - Cavendish, VT https://t.co/d0mjtd7BMM",vtnh rnhome health  cavendish vt ,False
1992,1992,1992,1.1144980063871672e+18,2019-04-06 12:00:05+00:00,['1114498006387167232'],"VT/NH-RN-Home Health - White River Jct, VT https://t.co/XJ3eN8p8aC",vtnhrnhome health  white river jct vt ,False
1993,1993,1993,1.1144954852875878e+18,2019-04-06 11:50:04+00:00,['1114495485287587840'],"WA - OR Tech Variable with on call - Seattle, WA https://t.co/VVbDrPTQmU",wa  or tech variable with on call  seattle wa ,False
1994,1994,1994,1.114492970168922e+18,2019-04-06 11:40:05+00:00,['1114492970168922112'],"Hospice - Medical Social Worker - Daly City, CA https://t.co/jYeWJpwaKw",hospice  medical social worker  daly city ca ,False
1995,1995,1995,1.1144904556585206e+18,2019-04-06 11:30:05+00:00,['1114490455658520576'],"IL - Cardiac Cath Lab RN - Days - Rockford, IL https://t.co/WoFkch2byn",il  cardiac cath lab rn  days  rockford il ,False
1996,1996,1996,1.1144879336109384e+18,2019-04-06 11:20:04+00:00,['1114487933610938368'],"TX - Neurology-Telemetry/P5 - Abilene, TX https://t.co/bMAqrYU6Pb",tx  neurologytelemetryp  abilene tx ,False
1997,1997,1997,1.1144854249473844e+18,2019-04-06 11:10:06+00:00,['1114485424947384320'],"IA- OB/L&amp;D RN Nights - Perm Placement - Shenandoah, IA https://t.co/PFfj25e8U2",ia oblampd rn nights  perm placement  shenandoah ia ,False
1998,1998,1998,1.114482918229934e+18,2019-04-06 11:00:08+00:00,['1114482918229934080'],"ND - Nurse Aide_CNA  PRN  Casual - Lisbon, ND https://t.co/RMJcXgzpvh",nd  nurse aidecna  prn  casual  lisbon nd ,False
1999,1999,1999,1.1144803830332704e+18,2019-04-06 10:50:04+00:00,['1114480383033270273'],"CA - ICU RN &amp; Med/Surg Float - King City, CA https://t.co/Ms7siLT8LL",ca  icu rn amp medsurg float  king city ca ,False
2000,2000,2000,1.1144778678476186e+18,2019-04-06 10:40:04+00:00,['1114477867847618561'],"RN-Case Manager-Home Health (Palo Alto, CA) - Sunnyvale, CA https://t.co/75M8ZIkogj",rncase managerhome health palo alto ca  sunnyvale ca ,False
2001,2001,2001,1.1144753531567473e+18,2019-04-06 10:30:04+00:00,['1114475353156747270'],"WA - ORT Variable with on call - Seattle, WA https://t.co/tRo9ToWntR",wa  ort variable with on call  seattle wa ,False
2002,2002,2002,1.1144728428155168e+18,2019-04-06 10:20:06+00:00,['1114472842815516672'],"AR-FS-RN-( Med Surge)  Nights - Fort Smith, AR https://t.co/rjz08gwiPa",arfsrn med surge  nights  fort smith ar ,False
2003,2003,2003,1.114470320222679e+18,2019-04-06 10:10:04+00:00,['1114470320222679041'],"PA - PACU RN - 7p-7a - GWV - Wilkes Barre, PA https://t.co/6p717lNhVF",pa  pacu rn  pa  gwv  wilkes barre pa ,False
2004,2004,2004,1.1144652961007534e+18,2019-04-06 09:50:07+00:00,['1114465296100753410'],"AK - Medical Social Worker - Sitka, AK https://t.co/pPyWPFBttP",ak  medical social worker  sitka ak ,False
2005,2005,2005,1.114462783855317e+18,2019-04-06 09:40:08+00:00,['1114462783855316992'],"MN CNA, Nights - Baudette, MN https://t.co/wxSDAGqjqL",mn cna nights  baudette mn ,False
2006,2006,2006,1.1144602640811008e+18,2019-04-06 09:30:07+00:00,['1114460264081100800'],"GA - WOC RN - Gainesville, GA https://t.co/22FCb6uQLy",ga  woc rn  gainesville ga ,False
2007,2007,2007,1.1144577404648612e+18,2019-04-06 09:20:05+00:00,['1114457740464861184'],"CA- ICU RN - Days - Please read description - St Helena, CA https://t.co/IQQOLlaIZn",ca icu rn  days  please read description  st helena ca ,False
2008,2008,2008,1.1144552252161884e+18,2019-04-06 09:10:05+00:00,['1114455225216188416'],"Infection Preventionist, Mercyhealth Javon Bea Hospital, IL - Rockford, IL https://t.co/tjzAkzM8XK",infection preventionist mercyhealth javon bea hospital il  rockford il ,False
2009,2009,2009,1.1144527060668785e+18,2019-04-06 09:00:05+00:00,['1114452706066878466'],"Risk Management RN - Alexandria Bay, NY https://t.co/962gK42kEo",risk management rn  alexandria bay ny ,False
2010,2010,2010,1.1144501929489736e+18,2019-04-06 08:50:06+00:00,['1114450192948973569'],"CO - RN, OR, VVSC - Flexible - Vail, CO https://t.co/m0uaqahoQK",co  rn or vvsc  flexible  vail co ,False
2011,2011,2011,1.1144476680660296e+18,2019-04-06 08:40:04+00:00,['1114447668066029568'],"ER Day shift Position - Machias, ME https://t.co/9uuqXSQDwH",er day shift position  machias me ,False
2012,2012,2012,1.1144451605433468e+18,2019-04-06 08:30:06+00:00,['1114445160543346689'],"CA - ICU RN &amp; Med/Surg Float  - King City, CA https://t.co/IFvx65YAsB",ca  icu rn amp medsurg float   king city ca ,False
2013,2013,2013,1.1144426450221588e+18,2019-04-06 08:20:06+00:00,['1114442645022158850'],"HI- Telemetry RN (Pali Momi)  - Honolulu, HI https://t.co/CAPMFzCal8",hi telemetry rn pali momi   honolulu hi ,False
2014,2014,2014,1.1144401242622444e+18,2019-04-06 08:10:05+00:00,['1114440124262244353'],"WA-RN for ICU w/Peds (Night) - Kennewick, WA https://t.co/iO2AKK1OJd",warn for icu wpeds night  kennewick wa ,False
2015,2015,2015,1.1144376053099848e+18,2019-04-06 08:00:05+00:00,['1114437605309984769'],"PA-Behavioral Health RN-7a-7p or 7a-3:30p-Holy Spirit - Camp Hill, PA https://t.co/9UqCeEWoTm",pabehavioral health rnap or apholy spirit  camp hill pa ,False
2016,2016,2016,1.114435107111211e+18,2019-04-06 07:50:09+00:00,['1114435107111211008'],"OR Circulator/Scrub - Great Falls, MT https://t.co/gEf2Ov47UG",or circulatorscrub  great falls mt ,False
2017,2017,2017,1.1144303222995516e+18,2019-04-06 07:31:08+00:00,['1114430322299551751'],And this just happened and the fuckers “hit and ran”,and this just happened and the fuckers hit and ran,False
2018,2018,2018,1.114430080867078e+18,2019-04-06 07:30:11+00:00,['1114430080867078144'],"ME- SKILLED NURSING RN- DAYS - Lewiston, ME https://t.co/D6RK7M4qoW",me skilled nursing rn days  lewiston me ,False
2019,2019,2019,1.1144275588530586e+18,2019-04-06 07:20:09+00:00,['1114427558853058560'],"ND - Surgical Tech - Dickinson, ND https://t.co/eeYgaGEsby",nd  surgical tech  dickinson nd ,False
2020,2020,2020,1.1144250337016996e+18,2019-04-06 07:10:07+00:00,['1114425033701699585'],"ND - R.N. (CVOR) - Primarily Days - Bismarck, ND https://t.co/oPEnk2SJ0B",nd  rn cvor  primarily days  bismarck nd ,False
2021,2021,2021,1.1144225177065144e+18,2019-04-06 07:00:07+00:00,['1114422517706514434'],"NY - RN - ICU - Nights - Lowville, NY https://t.co/a6151XUChq",ny  rn  icu  nights  lowville ny ,False
2022,2022,2022,1.1144200013756948e+18,2019-04-06 06:50:07+00:00,['1114420001375694850'],"TX MS RN Medical Med Surg - Abilene, TX https://t.co/wf5YnjsFph",tx ms rn medical med surg  abilene tx ,False
2023,2023,2023,1.1144174859299512e+18,2019-04-06 06:40:08+00:00,['1114417485929951232'],"WA - RRT Nights - Aberdeen, WA https://t.co/oZHzNSN5wQ",wa  rrt nights  aberdeen wa ,False
2024,2024,2024,1.1144149728876092e+18,2019-04-06 06:30:09+00:00,['1114414972887609344'],"AZ- (2) RN-MSU [2645-PO 9015 ] - Fort Defiance, AZ https://t.co/1aTExK2gkr",az  rnmsu po    fort defiance az ,False
2025,2025,2025,1.1144099339053016e+18,2019-04-06 06:10:07+00:00,['1114409933905301504'],"ME - ICU RN- NIGHTS - Lewiston, ME https://t.co/SSMdmJAXuD",me  icu rn nights  lewiston me ,False
2026,2026,2026,1.1144074274018344e+18,2019-04-06 06:00:10+00:00,['1114407427401834499'],"MN- LPN/RN - Blooming Prairie, MN https://t.co/GNMC9LEcRq",mn lpnrn  blooming prairie mn ,False
2027,2027,2027,1.114404905618432e+18,2019-04-06 05:50:08+00:00,['1114404905618432000'],"Concord- LPN- 7a-7p - Concord, NC https://t.co/fmPhKTzNlw",concord lpn ap  concord nc ,False
2028,2028,2028,1.1144023896190894e+18,2019-04-06 05:40:08+00:00,['1114402389619089408'],"Concord- CNA's Needed--3:00 pm - 11:00 pm - Concord, NC https://t.co/DyMwNJTJ9B",concord cna's needed pm   pm  concord nc ,False
2029,2029,2029,1.1143998797097696e+18,2019-04-06 05:30:10+00:00,['1114399879709769729'],"LPN Day/Evening Shift - Canton, NY https://t.co/LzUubcXTzg",lpn dayevening shift  canton ny ,False
2030,2030,2030,1.1143973681856964e+18,2019-04-06 05:20:11+00:00,['1114397368185696256'],"RN - Night Shift Position - Fruita, CO https://t.co/Q5ngOOpoE6",rn  night shift position  fruita co ,False
2031,2031,2031,1.1143948381522248e+18,2019-04-06 05:10:08+00:00,['1114394838152224768'],"HI -RN/OR - Wilcox Medical Center - KAUAI [160-1106210-64008] - Honolulu, HI https://t.co/YPfS95qIv9",hi rnor  wilcox medical center  kauai   honolulu hi ,False
2032,2032,2032,1.1143923094859776e+18,2019-04-06 05:00:05+00:00,['1114392309485977600'],"Critical Care RN - Days - Hermiston, OR https://t.co/a0SJfjO0fD",critical care rn  days  hermiston or ,False
2033,2033,2033,1.114389793281065e+18,2019-04-06 04:50:05+00:00,['1114389793281064960'],"CA-Outpatient Cardiology RN - Ridgecrest, CA https://t.co/XI8g8Owj4e",caoutpatient cardiology rn  ridgecrest ca ,False
2034,2034,2034,1.1143872775920026e+18,2019-04-06 04:40:05+00:00,['1114387277592002560'],"TX-Operating Room - Abilene, TX https://t.co/TOuuUyQt9l",txoperating room  abilene tx ,False
2035,2035,2035,1.1143847564965316e+18,2019-04-06 04:30:04+00:00,['1114384756496531457'],"(IA) CNA - Washington, IA https://t.co/LmrjLU3YzV",ia cna  washington ia ,False
2036,2036,2036,1.1143822413318554e+18,2019-04-06 04:20:05+00:00,['1114382241331855360'],"HI - Kapiolani RN Labor &amp; Delivery **12 weeks ** [130-1106191-64008] - Honolulu, HI https://t.co/88BNCVD82n",hi  kapiolani rn labor amp delivery  weeks    honolulu hi ,False
2037,2037,2037,1.114379728679514e+18,2019-04-06 04:10:06+00:00,['1114379728679514113'],"OK - RN - Med/Surg/ Ortho - Nights - Lawton, OK https://t.co/uGzirc9pzS",ok  rn  medsurg ortho  nights  lawton ok ,False
2038,2038,2038,1.1143772157126124e+18,2019-04-06 04:00:07+00:00,['1114377215712612353'],"RN Critical Care/Medical Surgical - Hermiston, OR https://t.co/VlfyxEAJDI",rn critical caremedical surgical  hermiston or ,False
2039,2039,2039,1.114374711029506e+18,2019-04-06 03:50:09+00:00,['1114374711029506048'],"SD-RN ICU-Nights (6120110) - Rapid City, SD https://t.co/rNXjsFCTzR",sdrn icunights   rapid city sd ,False
2040,2040,2040,1.1143696602947666e+18,2019-04-06 03:30:05+00:00,['1114369660294766592'],"SD-RN ICU-Days (6120110) - Rapid City, SD https://t.co/hdePVqpfDU",sdrn icudays   rapid city sd ,False
2041,2041,2041,1.1143671475794656e+18,2019-04-06 03:20:06+00:00,['1114367147579465728'],"OB/Med Surg - Brewster, WA https://t.co/BYqGmMu9XT",obmed surg  brewster wa ,False
2042,2042,2042,1.1143646292857816e+18,2019-04-06 03:10:06+00:00,['1114364629285781504'],"VT - Community Health Nurse (Home Health RN) - Middlebury, VT https://t.co/gnONeLqqqc",vt  community health nurse home health rn  middlebury vt ,False
