Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
300,1.357287620070568e+18,2021-02-04 11:19:20+00:00,['1357287620070567936'],Do keep supporting this great person and his business! ☺️ even if it's just a share or a peek at the website! Might find some cool gifts.. https://t.co/8haWZhxQxi,,do keep supporting this great person and his business  even if its just a share or a peek at the website might find some cool gifts ,True,False
301,1.3562156962508268e+18,2021-02-01 12:19:53+00:00,['1356215696250826754'],he'd have laughed 🤷🏼‍♀️☺️ https://t.co/8I5PS5t1DO,,hed have laughed  ,True,False
306,1.3555787884411904e+18,2021-01-30 18:09:03+00:00,['1355578788441190404'],nope 🙃 https://t.co/PR7OeT2s5O,,nope  ,True,False
307,1.354817132756824e+18,2021-01-28 15:42:30+00:00,['1354817132756824070'],@GypsyTravellers @gregsmith_uk Absolutely agree - I've got a pledge card ready to go.,,  absolutely agree  ive got a pledge card ready to go,True,False
309,1.3544086137800622e+18,2021-01-27 12:39:11+00:00,['1354408613780062213'],Would be lovely to see my MP sign this but as he won't respond to ANYTHING about it that's unlikely eh @gregsmith_uk https://t.co/W3LQNMd3dP,,would be lovely to see my mp sign this but as he wont respond to anything about it thats unlikely eh  ,True,False
310,1.354408009355694e+18,2021-01-27 12:36:47+00:00,['1354408009355694081'],i hope he chokes and dies 😁 https://t.co/BUxCWKca7W,,i hope he chokes and dies  ,True,False
314,1.3537818302988206e+18,2021-01-25 19:08:35+00:00,['1353781830298820610'],@TravActivist I know there's talk of a new one being done in Milton Keynes atm which is well needed,, i know theres talk of a new one being done in milton keynes atm which is well needed,True,False
321,1.3523857101883228e+18,2021-01-21 22:40:54+00:00,['1352385710188322819'],I don't like Piers but he's nailed it here https://t.co/46wN5Jquus,,i dont like piers but hes nailed it here ,True,False
322,1.3523137248210002e+18,2021-01-21 17:54:51+00:00,['1352313724821000193'],"I hope he gets fired, we can't all have what we want in a pandemic 🙃 https://t.co/fJYSHeTeb0",,i hope he gets fired we cant all have what we want in a pandemic  ,True,False
324,1.3522305196820357e+18,2021-01-21 12:24:13+00:00,['1352230519682035715'],"someone tell @ohnorobot to put my cat down and leave her alone 
""squish the cat, at the very least she will be my friend""",,"someone tell  to put my cat down and leave her alone 
squish the cat at the very least she will be my friend",True,False
325,1.3516439028691763e+18,2021-01-19 21:33:13+00:00,['1351643902869176323'],nah schools are safe 🤪 bloody tories.. https://t.co/DqS1rFSdk2,,nah schools are safe  bloody tories ,True,False
328,1.351105505998086e+18,2021-01-18 09:53:49+00:00,['1351105505998086150'],@Number10cat Taking over lesson planning ♥️ https://t.co/LT0XHgEN77,, taking over lesson planning  ,True,False
329,1.351105263336624e+18,2021-01-18 09:52:51+00:00,['1351105263336624135'],back to work officially and i've already cried twice in the first hour so that's how that's going,,back to work officially and ive already cried twice in the first hour so thats how thats going,True,False
336,1.350588394582192e+18,2021-01-16 23:39:00+00:00,['1350588394582192128'],True https://t.co/1uL85bDwqu,,true ,True,False
337,1.350587111460778e+18,2021-01-16 23:33:54+00:00,['1350587111460777988'],Post four fictional characters you relate to and let people assume something about you. https://t.co/SVkHKYtQVE https://t.co/Qw5cBlMBOO,,post four fictional characters you relate to and let people assume something about you  ,True,False
338,1.350573602349994e+18,2021-01-16 22:40:13+00:00,['1350573602349993987'],@ohnorobot I didn't wanna call you out so completely all at once,, i didnt wanna call you out so completely all at once,True,False
339,1.3505649994927432e+18,2021-01-16 22:06:02+00:00,['1350564999492743173'],@ohnorobot Snark monster,, snark monster,True,False
340,1.3500493667997532e+18,2021-01-15 11:57:06+00:00,['1350049366799753216'],@TarynDeVere England rather than Ireland but we've had to close down 3 year group bubbles because of positive cases.. It's ridiculous they're thinking of opening them again,, england rather than ireland but weve had to close down 3 year group bubbles because of positive cases its ridiculous theyre thinking of opening them again,True,False
341,1.3494246947311657e+18,2021-01-13 18:34:52+00:00,['1349424694731165704'],"@MissGumbrell @Sue_Cowley Good to know, in a way. It's ridiculous..",,  good to know in a way its ridiculous,True,False
342,1.34941236844766e+18,2021-01-13 17:45:54+00:00,['1349412368447660033'],"oh hey, someone else who does what @ohnorobot does ♥️ https://t.co/mNHDpL9HAF",,oh hey someone else who does what  does  ,True,False
344,1.3493185546681754e+18,2021-01-13 11:33:07+00:00,['1349318554668175362'],@Sue_Cowley Not a very good one at that!,, not a very good one at that,True,False
345,1.3493183774588475e+18,2021-01-13 11:32:24+00:00,['1349318377458847745'],"@Sue_Cowley Can't be.. Even just with looking at school numbers unless everyone's swapped jobs. We had 20 children in school in March, currently have over 120..",, cant be even just with looking at school numbers unless everyones swapped jobs we had 20 children in school in march currently have over 120,True,False
348,1.3486067994910392e+18,2021-01-11 12:24:51+00:00,['1348606799491039232'],"I am a very easy person to get along with. https://t.co/akEfqp71Sb via @idr_labs 

@ohnorobot i did it",,"i am a very easy person to get along with  via  

 i did it",True,False
351,1.3467807482427023e+18,2021-01-06 11:28:47+00:00,['1346780748242702338'],"fuck, and I truly mean this, all the Tories and everyone that voted for them",,fuck and i truly mean this all the tories and everyone that voted for them,True,False
353,1.3466014459368202e+18,2021-01-05 23:36:18+00:00,['1346601445936820228'],@Folkpersons Stick a frame found it if not!,, stick a frame found it if not,True,False
359,1.3465315996812657e+18,2021-01-05 18:58:45+00:00,['1346531599681265664'],"@Folkpersons Ooh, didn't notice! They do look cool though",, ooh didnt notice they do look cool though,True,False
360,1.3465310244828242e+18,2021-01-05 18:56:28+00:00,['1346531024482824194'],@Folkpersons She's going to be soooo pleased ♥️ glad to help!! You're amazing,, shes going to be soooo pleased  glad to help youre amazing,True,False
362,1.3465052263716823e+18,2021-01-05 17:13:57+00:00,['1346505226371682305'],wait how am i meant to finish reading them Christmasaurus 😞,,wait how am i meant to finish reading them christmasaurus ,True,False
363,1.3465006503147028e+18,2021-01-05 16:55:46+00:00,['1346500650314702850'],@Folkpersons Immy https://t.co/vV0Nf54zf3,, immy ,True,False
364,1.3464567435518405e+18,2021-01-05 14:01:18+00:00,['1346456743551840259'],"👇👇👇👇 
Ben is such a good soul, and insanely creative! Check out his books, handmade beads and have a listen to some good music all in one go ✨ https://t.co/OUw4dEJ8u0",," 
ben is such a good soul and insanely creative check out his books handmade beads and have a listen to some good music all in one go  ",True,False
368,1.346439867346137e+18,2021-01-05 12:54:14+00:00,['1346439867346137090'],but there are SO MANY incredible black musicians and composers and this is... so Tory #soundsaboutwhite https://t.co/QoLu9254xF,,but there are so many incredible black musicians and composers and this is so tory  ,True,False
370,1.3461897212953231e+18,2021-01-04 20:20:15+00:00,['1346189721295323138'],"@PeterGreenwood2 Obvs. Who doesn't.
Your point of asking it re Traveller equality was ridiculously racist.",," obvs who doesnt
your point of asking it re traveller equality was ridiculously racist",True,False
373,1.346186490532012e+18,2021-01-04 20:07:24+00:00,['1346186490532012032'],@PeterGreenwood2 Do you pay taxes,, do you pay taxes,True,False
375,1.3461862109816545e+18,2021-01-04 20:06:18+00:00,['1346186210981654532'],"and shocking absolutely nobody, there's a u-turn.

shocking everyone tho - they appear to have listened to teachers and unions!!! and maybe even the scientists",,"and shocking absolutely nobody theres a uturn

shocking everyone tho  they appear to have listened to teachers and unions and maybe even the scientists",True,False
376,1.3461753833817006e+18,2021-01-04 19:23:16+00:00,['1346175383381700611'],"""cranberry juice just tastes bad on its own"" 

""Add some ✨gin✨"" 
- @ohnorobot",,"cranberry juice just tastes bad on its own 

add some gin 
 ",True,False
378,1.3461643194410803e+18,2021-01-04 18:39:18+00:00,['1346164319441080320'],@ProudlyPastoral Love that this is how we find out,, love that this is how we find out,True,False
380,1.3460738920042537e+18,2021-01-04 12:39:59+00:00,['1346073892004253697'],"Wow gosh way to go @eBay_UK @AskeBay for letting this happen AGAIN.

This is hideous, especially using the work of someone who celebrates diversity so brilliantly!! Surely a legal job here @MrMenOfficial https://t.co/l50cVrNTlV",,"wow gosh way to go   for letting this happen again

this is hideous especially using the work of someone who celebrates diversity so brilliantly surely a legal job here  ",True,False
381,1.3460735236017605e+18,2021-01-04 12:38:31+00:00,['1346073523601760256'],the school I'm at has literally managed to loophole around the S44 letter meaning we'd need to be in anyway lmao,,the school im at has literally managed to loophole around the s44 letter meaning wed need to be in anyway lmao,True,False
383,1.3460373032743076e+18,2021-01-04 10:14:35+00:00,['1346037303274307585'],hearing that i'm sure most people would wobble on sending the letter so.... anyone can weigh in on this for me - I need to know how to proceed,,hearing that im sure most people would wobble on sending the letter so anyone can weigh in on this for me  i need to know how to proceed,True,False
384,1.3460373020202394e+18,2021-01-04 10:14:35+00:00,['1346037302020239366'],"essentially it was mentioned that there's a worry parents will lose their jobs if they have to take more time due to us closing our classes, and that we'd have to be available online almost 24/7 to take into account chn working at different hours",,essentially it was mentioned that theres a worry parents will lose their jobs if they have to take more time due to us closing our classes and that wed have to be available online almost 247 to take into account chn working at different hours,True,False
385,1.346037300598362e+18,2021-01-04 10:14:35+00:00,['1346037300598362112'],We're being guilt tripped over trying to take @NEUnion @MaryBoustedNEU advice with this letter to heads - any further advice on dealing with that???,,were being guilt tripped over trying to take   advice with this letter to heads  any further advice on dealing with that,True,False
387,1.3457926481001185e+18,2021-01-03 18:02:25+00:00,['1345792648100118529'],If ofsted come round this year I hope every teacher spits on them https://t.co/tnZpl7cgk2,,if ofsted come round this year i hope every teacher spits on them ,True,False
388,1.3457742976761897e+18,2021-01-03 16:49:30+00:00,['1345774297676189696'],@adehughes6 if we get it organised that all proceeds go to food banks or smth I'm sure a good ol queue can be formed for the joy,, if we get it organised that all proceeds go to food banks or smth im sure a good ol queue can be formed for the joy,True,False
